start_time,longShortRatio,time
1707408000000,0.84,1707408000
1707411600000,1.07,1707411600
1707415200000,1.31,1707415200
1707418800000,0.88,1707418800
1707422400000,1.1,1707422400
1707426000000,0.75,1707426000
1707429600000,0.89,1707429600
1707433200000,1.03,1707433200
1707436800000,0.93,1707436800
1707440400000,1.56,1707440400
1707444000000,1.35,1707444000
1707447600000,0.92,1707447600
1707451200000,0.94,1707451200
1707454800000,1.35,1707454800
1707458400000,0.83,1707458400
1707462000000,1.1,1707462000
1707465600000,1.32,1707465600
1707469200000,0.88,1707469200
1707472800000,1.24,1707472800
1707476400000,1.19,1707476400
1707480000000,1.12,1707480000
1707483600000,0.99,1707483600
1707487200000,0.93,1707487200
1707490800000,0.91,1707490800
1707494400000,1.06,1707494400
1707498000000,1.12,1707498000
1707501600000,1.11,1707501600
1707505200000,1.01,1707505200
1707508800000,0.92,1707508800
1707512400000,0.92,1707512400
1707516000000,0.72,1707516000
1707519600000,1.03,1707519600
1707523200000,1.06,1707523200
1707526800000,1.4,1707526800
1707530400000,1.25,1707530400
1707534000000,1.18,1707534000
1707537600000,0.95,1707537600
1707541200000,0.65,1707541200
1707544800000,0.81,1707544800
1707548400000,0.65,1707548400
1707552000000,0.9,1707552000
1707555600000,0.98,1707555600
1707559200000,0.8,1707559200
1707562800000,1.35,1707562800
1707566400000,1.12,1707566400
1707570000000,1.12,1707570000
1707573600000,0.99,1707573600
1707577200000,1.12,1707577200
1707580800000,0.71,1707580800
1707584400000,0.85,1707584400
1707588000000,1.38,1707588000
1707591600000,1.31,1707591600
1707595200000,1.3,1707595200
1707598800000,1.02,1707598800
1707602400000,0.86,1707602400
1707606000000,0.83,1707606000
1707609600000,0.94,1707609600
1707613200000,0.91,1707613200
1707616800000,1.25,1707616800
1707620400000,1.31,1707620400
1707624000000,0.87,1707624000
1707627600000,0.79,1707627600
1707631200000,1.18,1707631200
1707634800000,0.89,1707634800
1707638400000,0.93,1707638400
1707642000000,1.21,1707642000
1707645600000,0.82,1707645600
1707649200000,1.26,1707649200
1707652800000,0.87,1707652800
1707656400000,0.84,1707656400
1707660000000,1.13,1707660000
1707663600000,0.83,1707663600
1707667200000,0.86,1707667200
1707670800000,1.22,1707670800
1707674400000,0.97,1707674400
1707678000000,1.05,1707678000
1707681600000,0.87,1707681600
1707685200000,1.24,1707685200
1707688800000,0.89,1707688800
1707692400000,1.19,1707692400
1707696000000,1.29,1707696000
1707699600000,0.98,1707699600
1707703200000,0.87,1707703200
1707706800000,0.96,1707706800
1707710400000,0.88,1707710400
1707714000000,1.25,1707714000
1707717600000,0.79,1707717600
1707721200000,1.09,1707721200
1707724800000,0.88,1707724800
1707728400000,0.75,1707728400
1707732000000,0.95,1707732000
1707735600000,0.96,1707735600
1707739200000,1.2,1707739200
1707742800000,0.88,1707742800
1707746400000,1.28,1707746400
1707750000000,1.15,1707750000
1707753600000,0.86,1707753600
1707757200000,1.13,1707757200
1707760800000,0.92,1707760800
1707764400000,0.87,1707764400
1707768000000,1.21,1707768000
1707771600000,0.82,1707771600
1707775200000,1.16,1707775200
1707778800000,0.89,1707778800
1707782400000,1.05,1707782400
1707786000000,1.11,1707786000
1707789600000,0.8,1707789600
1707793200000,0.82,1707793200
1707796800000,1.33,1707796800
1707800400000,1.21,1707800400
1707804000000,0.93,1707804000
1707807600000,0.94,1707807600
1707811200000,1.23,1707811200
1707814800000,1.06,1707814800
1707818400000,0.8,1707818400
1707822000000,1.04,1707822000
1707825600000,0.9,1707825600
1707829200000,0.91,1707829200
1707832800000,0.85,1707832800
1707836400000,1.04,1707836400
1707840000000,0.91,1707840000
1707843600000,1.05,1707843600
1707847200000,1.18,1707847200
1707850800000,0.86,1707850800
1707854400000,1.14,1707854400
1707858000000,1.1,1707858000
1707861600000,0.87,1707861600
1707865200000,1.13,1707865200
1707868800000,0.86,1707868800
1707872400000,0.86,1707872400
1707876000000,1.19,1707876000
1707879600000,1.09,1707879600
1707883200000,0.71,1707883200
1707886800000,1.02,1707886800
1707890400000,1.11,1707890400
1707894000000,1.25,1707894000
1707897600000,1.45,1707897600
1707901200000,1.09,1707901200
1707904800000,0.87,1707904800
1707908400000,1.13,1707908400
1707912000000,1.0,1707912000
1707915600000,1.14,1707915600
1707919200000,1.12,1707919200
1707922800000,0.91,1707922800
1707926400000,0.92,1707926400
1707930000000,1.02,1707930000
1707933600000,0.92,1707933600
1707937200000,1.09,1707937200
1707940800000,0.97,1707940800
1707944400000,1.05,1707944400
1707948000000,0.96,1707948000
1707951600000,0.97,1707951600
1707955200000,1.31,1707955200
1707958800000,0.82,1707958800
1707962400000,1.04,1707962400
1707966000000,1.23,1707966000
1707969600000,0.77,1707969600
1707973200000,0.73,1707973200
1707976800000,1.23,1707976800
1707980400000,0.7,1707980400
1707984000000,1.17,1707984000
1707987600000,1.19,1707987600
1707991200000,1.09,1707991200
1707994800000,1.0,1707994800
1707998400000,0.91,1707998400
1708002000000,1.01,1708002000
1708005600000,1.15,1708005600
1708009200000,0.86,1708009200
1708012800000,1.16,1708012800
1708016400000,0.67,1708016400
1708020000000,1.03,1708020000
1708023600000,0.81,1708023600
1708027200000,0.8,1708027200
1708030800000,0.82,1708030800
1708034400000,1.32,1708034400
1708038000000,1.3,1708038000
1708041600000,0.97,1708041600
1708045200000,1.31,1708045200
1708048800000,1.23,1708048800
1708052400000,1.2,1708052400
1708056000000,0.75,1708056000
1708059600000,0.99,1708059600
1708063200000,0.84,1708063200
1708066800000,0.87,1708066800
1708070400000,1.26,1708070400
1708074000000,1.04,1708074000
1708077600000,1.42,1708077600
1708081200000,0.85,1708081200
1708084800000,1.06,1708084800
1708088400000,1.02,1708088400
1708092000000,0.86,1708092000
1708095600000,0.98,1708095600
1708099200000,1.08,1708099200
1708102800000,0.95,1708102800
1708106400000,0.97,1708106400
1708110000000,0.84,1708110000
1708113600000,1.08,1708113600
1708117200000,1.12,1708117200
1708120800000,0.77,1708120800
1708124400000,1.22,1708124400
1708128000000,0.71,1708128000
1708131600000,0.9,1708131600
1708135200000,1.0,1708135200
1708138800000,1.17,1708138800
1708142400000,1.3,1708142400
1708146000000,0.73,1708146000
1708149600000,1.0,1708149600
1708153200000,1.19,1708153200
1708156800000,0.82,1708156800
1708160400000,0.93,1708160400
1708164000000,1.0,1708164000
1708167600000,1.16,1708167600
1708171200000,0.94,1708171200
1708174800000,0.84,1708174800
1708178400000,0.9,1708178400
1708182000000,1.14,1708182000
1708185600000,1.03,1708185600
1708189200000,1.15,1708189200
1708192800000,1.07,1708192800
1708196400000,1.14,1708196400
1708200000000,1.12,1708200000
1708203600000,1.26,1708203600
1708207200000,0.84,1708207200
1708210800000,0.95,1708210800
1708214400000,0.82,1708214400
1708218000000,0.82,1708218000
1708221600000,0.66,1708221600
1708225200000,1.56,1708225200
1708228800000,1.05,1708228800
1708232400000,1.17,1708232400
1708236000000,0.65,1708236000
1708239600000,1.27,1708239600
1708243200000,1.22,1708243200
1708246800000,1.17,1708246800
1708250400000,0.84,1708250400
1708254000000,0.9,1708254000
1708257600000,0.75,1708257600
1708261200000,1.28,1708261200
1708264800000,1.3,1708264800
1708268400000,0.78,1708268400
1708272000000,1.02,1708272000
1708275600000,1.02,1708275600
1708279200000,0.91,1708279200
1708282800000,1.1,1708282800
1708286400000,0.94,1708286400
1708290000000,0.95,1708290000
1708293600000,1.2,1708293600
1708297200000,0.91,1708297200
1708300800000,1.14,1708300800
1708304400000,0.83,1708304400
1708308000000,1.17,1708308000
1708311600000,0.92,1708311600
1708315200000,0.96,1708315200
1708318800000,1.0,1708318800
1708322400000,1.13,1708322400
1708326000000,0.92,1708326000
1708329600000,0.83,1708329600
1708333200000,1.15,1708333200
1708336800000,1.02,1708336800
1708340400000,1.04,1708340400
1708344000000,0.93,1708344000
1708347600000,0.89,1708347600
1708351200000,0.92,1708351200
1708354800000,1.03,1708354800
1708358400000,0.72,1708358400
1708362000000,1.32,1708362000
1708365600000,0.87,1708365600
1708369200000,0.95,1708369200
1708372800000,1.14,1708372800
1708376400000,1.01,1708376400
1708380000000,1.08,1708380000
1708383600000,0.87,1708383600
1708387200000,0.79,1708387200
1708390800000,0.88,1708390800
1708394400000,1.15,1708394400
1708398000000,1.06,1708398000
1708401600000,1.21,1708401600
1708405200000,1.38,1708405200
1708408800000,1.11,1708408800
1708412400000,0.7,1708412400
1708416000000,1.04,1708416000
1708419600000,0.89,1708419600
1708423200000,1.12,1708423200
1708426800000,0.98,1708426800
1708430400000,0.84,1708430400
1708434000000,1.21,1708434000
1708437600000,0.83,1708437600
1708441200000,0.88,1708441200
1708444800000,0.91,1708444800
1708448400000,0.95,1708448400
1708452000000,1.12,1708452000
1708455600000,1.31,1708455600
1708459200000,0.78,1708459200
1708462800000,0.85,1708462800
1708466400000,1.28,1708466400
1708470000000,1.01,1708470000
1708473600000,0.87,1708473600
1708477200000,0.96,1708477200
1708480800000,0.92,1708480800
1708484400000,1.0,1708484400
1708488000000,0.83,1708488000
1708491600000,1.0,1708491600
1708495200000,0.79,1708495200
1708498800000,0.89,1708498800
1708502400000,1.35,1708502400
1708506000000,0.75,1708506000
1708509600000,1.15,1708509600
1708513200000,0.79,1708513200
1708516800000,1.05,1708516800
1708520400000,0.92,1708520400
1708524000000,0.96,1708524000
1708527600000,1.09,1708527600
1708531200000,1.16,1708531200
1708534800000,0.77,1708534800
1708538400000,0.85,1708538400
1708542000000,0.97,1708542000
1708545600000,0.92,1708545600
1708549200000,1.15,1708549200
1708552800000,1.28,1708552800
1708556400000,1.15,1708556400
1708560000000,0.75,1708560000
1708563600000,0.84,1708563600
1708567200000,1.32,1708567200
1708570800000,1.25,1708570800
1708574400000,0.62,1708574400
1708578000000,1.21,1708578000
1708581600000,1.23,1708581600
1708585200000,1.07,1708585200
1708588800000,0.94,1708588800
1708592400000,1.1,1708592400
1708596000000,0.72,1708596000
1708599600000,0.9,1708599600
1708603200000,0.89,1708603200
1708606800000,0.85,1708606800
1708610400000,1.19,1708610400
1708614000000,1.01,1708614000
1708617600000,0.79,1708617600
1708621200000,1.23,1708621200
1708624800000,1.13,1708624800
1708628400000,0.78,1708628400
1708632000000,1.15,1708632000
1708635600000,0.86,1708635600
1708639200000,0.81,1708639200
1708642800000,0.92,1708642800
1708646400000,1.37,1708646400
1708650000000,0.82,1708650000
1708653600000,0.77,1708653600
1708657200000,0.75,1708657200
1708660800000,1.25,1708660800
1708664400000,1.0,1708664400
1708668000000,1.15,1708668000
1708671600000,0.71,1708671600
1708675200000,1.06,1708675200
1708678800000,1.0,1708678800
1708682400000,1.21,1708682400
1708686000000,0.96,1708686000
1708689600000,0.76,1708689600
1708693200000,1.16,1708693200
1708696800000,0.99,1708696800
1708700400000,0.87,1708700400
1708704000000,0.95,1708704000
1708707600000,0.89,1708707600
1708711200000,0.9,1708711200
1708714800000,0.89,1708714800
1708718400000,0.91,1708718400
1708722000000,0.72,1708722000
1708725600000,0.74,1708725600
1708729200000,0.89,1708729200
1708732800000,1.04,1708732800
1708736400000,0.73,1708736400
1708740000000,1.2,1708740000
1708743600000,1.19,1708743600
1708747200000,1.12,1708747200
1708750800000,1.24,1708750800
1708754400000,0.6,1708754400
1708758000000,1.19,1708758000
1708761600000,0.97,1708761600
1708765200000,1.16,1708765200
1708768800000,0.99,1708768800
1708772400000,1.37,1708772400
1708776000000,0.85,1708776000
1708779600000,1.42,1708779600
1708783200000,0.93,1708783200
1708786800000,0.8,1708786800
1708790400000,1.24,1708790400
1708794000000,1.26,1708794000
1708797600000,0.78,1708797600
1708801200000,1.18,1708801200
1708804800000,0.8,1708804800
1708808400000,1.21,1708808400
1708812000000,1.03,1708812000
1708815600000,1.03,1708815600
1708819200000,0.74,1708819200
1708822800000,1.31,1708822800
1708826400000,1.06,1708826400
1708830000000,0.94,1708830000
1708833600000,0.93,1708833600
1708837200000,1.29,1708837200
1708840800000,1.04,1708840800
1708844400000,0.82,1708844400
1708848000000,0.76,1708848000
1708851600000,0.92,1708851600
1708855200000,0.88,1708855200
1708858800000,1.09,1708858800
1708862400000,1.02,1708862400
1708866000000,0.91,1708866000
1708869600000,1.39,1708869600
1708873200000,0.76,1708873200
1708876800000,0.88,1708876800
1708880400000,1.35,1708880400
1708884000000,0.92,1708884000
1708887600000,1.15,1708887600
1708891200000,1.13,1708891200
1708894800000,0.96,1708894800
1708898400000,0.91,1708898400
1708902000000,1.0,1708902000
1708905600000,0.9,1708905600
1708909200000,0.84,1708909200
1708912800000,0.84,1708912800
1708916400000,1.75,1708916400
1708920000000,1.28,1708920000
1708923600000,1.05,1708923600
1708927200000,0.96,1708927200
1708930800000,0.6,1708930800
1708934400000,1.12,1708934400
1708938000000,0.84,1708938000
1708941600000,1.3,1708941600
1708945200000,0.83,1708945200
1708948800000,1.14,1708948800
1708952400000,0.99,1708952400
1708956000000,1.14,1708956000
1708959600000,1.19,1708959600
1708963200000,1.08,1708963200
1708966800000,1.03,1708966800
1708970400000,1.0,1708970400
1708974000000,1.25,1708974000
1708977600000,1.15,1708977600
1708981200000,1.03,1708981200
1708984800000,0.89,1708984800
1708988400000,0.85,1708988400
1708992000000,0.97,1708992000
1708995600000,1.47,1708995600
1708999200000,1.11,1708999200
1709002800000,0.85,1709002800
1709006400000,1.08,1709006400
1709010000000,1.3,1709010000
1709013600000,1.09,1709013600
1709017200000,0.75,1709017200
1709020800000,1.05,1709020800
1709024400000,1.16,1709024400
1709028000000,0.92,1709028000
1709031600000,0.93,1709031600
1709035200000,1.06,1709035200
1709038800000,1.07,1709038800
1709042400000,0.96,1709042400
1709046000000,0.86,1709046000
1709049600000,0.97,1709049600
1709053200000,0.84,1709053200
1709056800000,1.08,1709056800
1709060400000,1.18,1709060400
1709064000000,0.99,1709064000
1709067600000,0.8,1709067600
1709071200000,1.14,1709071200
1709074800000,0.89,1709074800
1709078400000,0.86,1709078400
1709082000000,0.86,1709082000
1709085600000,1.09,1709085600
1709089200000,0.75,1709089200
1709092800000,1.27,1709092800
1709096400000,0.67,1709096400
1709100000000,1.1,1709100000
1709103600000,1.29,1709103600
1709107200000,1.2,1709107200
1709110800000,0.85,1709110800
1709114400000,0.93,1709114400
1709118000000,0.96,1709118000
1709121600000,0.97,1709121600
1709125200000,1.16,1709125200
1709128800000,0.97,1709128800
1709132400000,0.98,1709132400
1709136000000,1.19,1709136000
1709139600000,0.98,1709139600
1709143200000,0.95,1709143200
1709146800000,0.97,1709146800
1709150400000,0.98,1709150400
1709154000000,1.03,1709154000
1709157600000,1.02,1709157600
1709161200000,1.05,1709161200
1709164800000,0.84,1709164800
1709168400000,1.16,1709168400
1709172000000,1.19,1709172000
1709175600000,0.8,1709175600
1709179200000,1.22,1709179200
1709182800000,0.98,1709182800
1709186400000,1.04,1709186400
1709190000000,0.89,1709190000
1709193600000,1.0,1709193600
1709197200000,0.95,1709197200
1709200800000,0.93,1709200800
1709204400000,1.02,1709204400
1709208000000,0.89,1709208000
1709211600000,0.98,1709211600
1709215200000,0.97,1709215200
1709218800000,0.87,1709218800
1709222400000,0.9,1709222400
1709226000000,0.89,1709226000
1709229600000,1.0,1709229600
1709233200000,1.2,1709233200
1709236800000,1.05,1709236800
1709240400000,0.9,1709240400
1709244000000,0.97,1709244000
1709247600000,0.95,1709247600
1709251200000,1.23,1709251200
1709254800000,0.78,1709254800
1709258400000,0.97,1709258400
1709262000000,1.09,1709262000
1709265600000,1.27,1709265600
1709269200000,0.67,1709269200
1709272800000,1.09,1709272800
1709276400000,0.95,1709276400
1709280000000,1.04,1709280000
1709283600000,1.07,1709283600
1709287200000,0.85,1709287200
1709290800000,0.91,1709290800
1709294400000,1.21,1709294400
1709298000000,1.04,1709298000
1709301600000,0.82,1709301600
1709305200000,0.87,1709305200
1709308800000,1.03,1709308800
1709312400000,1.19,1709312400
1709316000000,1.14,1709316000
1709319600000,0.82,1709319600
1709323200000,1.04,1709323200
1709326800000,0.92,1709326800
1709330400000,0.98,1709330400
1709334000000,1.03,1709334000
1709337600000,0.86,1709337600
1709341200000,0.75,1709341200
1709344800000,1.19,1709344800
1709348400000,1.22,1709348400
1709352000000,0.85,1709352000
1709355600000,0.81,1709355600
1709359200000,1.04,1709359200
1709362800000,1.04,1709362800
1709366400000,0.97,1709366400
1709370000000,0.81,1709370000
1709373600000,1.08,1709373600
1709377200000,0.96,1709377200
1709380800000,1.33,1709380800
1709384400000,0.85,1709384400
1709388000000,0.92,1709388000
1709391600000,0.93,1709391600
1709395200000,1.05,1709395200
1709398800000,0.85,1709398800
1709402400000,1.29,1709402400
1709406000000,1.03,1709406000
1709409600000,0.9,1709409600
1709413200000,0.97,1709413200
1709416800000,0.5,1709416800
1709420400000,1.12,1709420400
1709424000000,0.94,1709424000
1709427600000,1.32,1709427600
1709431200000,0.97,1709431200
1709434800000,1.04,1709434800
1709438400000,1.07,1709438400
1709442000000,0.93,1709442000
1709445600000,0.98,1709445600
1709449200000,0.76,1709449200
1709452800000,1.14,1709452800
1709456400000,1.2,1709456400
1709460000000,0.94,1709460000
1709463600000,1.1,1709463600
1709467200000,1.07,1709467200
1709470800000,0.96,1709470800
1709474400000,0.71,1709474400
1709478000000,1.08,1709478000
1709481600000,1.33,1709481600
