start_time,longAccount,longShortRatio,shortAccount,time
1721793600000,58.99,1.44,41.01,1721793600
1721797200000,58.96,1.44,41.04,1721797200
1721800800000,58.96,1.44,41.04,1721800800
1721804400000,59.26,1.46,40.74,1721804400
1721808000000,58.99,1.44,41.01,1721808000
1721811600000,58.8,1.43,41.2,1721811600
1721815200000,58.36,1.4,41.64,1721815200
1721818800000,57.73,1.37,42.27,1721818800
1721822400000,57.56,1.36,42.44,1721822400
1721826000000,57.32,1.34,42.68,1721826000
1721829600000,56.93,1.32,43.07,1721829600
1721833200000,55.79,1.26,44.21,1721833200
1721836800000,55.79,1.26,44.21,1721836800
1721840400000,57.69,1.36,42.31,1721840400
1721844000000,57.37,1.35,42.63,1721844000
1721847600000,58.31,1.4,41.69,1721847600
1721851200000,58.31,1.4,41.69,1721851200
1721854800000,58.44,1.41,41.56,1721854800
1721858400000,58.44,1.41,41.56,1721858400
1721862000000,59.95,1.5,40.05,1721862000
1721865600000,59.95,1.5,40.05,1721865600
1721869200000,60.86,1.56,39.14,1721869200
1721872800000,60.86,1.56,39.14,1721872800
1721876400000,62.72,1.68,37.28,1721876400
1721880000000,62.72,1.68,37.28,1721880000
1721883600000,63.74,1.76,36.26,1721883600
1721887200000,63.74,1.76,36.26,1721887200
1721890800000,64.21,1.79,35.79,1721890800
1721894400000,64.21,1.79,35.79,1721894400
1721898000000,64.06,1.78,35.94,1721898000
1721901600000,63.95,1.77,36.05,1721901600
1721905200000,64.31,1.8,35.69,1721905200
1721908800000,64.29,1.8,35.71,1721908800
1721912400000,64.07,1.78,35.93,1721912400
1721916000000,64.07,1.78,35.93,1721916000
1721919600000,62.78,1.69,37.22,1721919600
1721923200000,61.9,1.63,38.1,1721923200
1721926800000,61.71,1.61,38.29,1721926800
1721930400000,61.42,1.59,38.58,1721930400
1721934000000,61.42,1.59,38.58,1721934000
1721937600000,61.44,1.59,38.56,1721937600
1721941200000,61.14,1.57,38.86,1721941200
1721944800000,59.6,1.48,40.4,1721944800
1721948400000,58.81,1.43,41.19,1721948400
1721952000000,58.59,1.42,41.41,1721952000
1721955600000,58.06,1.38,41.94,1721955600
1721959200000,57.55,1.36,42.45,1721959200
1721962800000,56.68,1.31,43.32,1721962800
1721966400000,55.64,1.25,44.36,1721966400
1721970000000,55.28,1.24,44.72,1721970000
1721973600000,55.14,1.23,44.86,1721973600
1721977200000,54.86,1.22,45.14,1721977200
1721980800000,54.58,1.2,45.42,1721980800
1721984400000,54.42,1.19,45.58,1721984400
1721988000000,54.12,1.18,45.88,1721988000
1721991600000,53.45,1.15,46.55,1721991600
1721995200000,53.39,1.15,46.61,1721995200
1721998800000,53.06,1.13,46.94,1721998800
1722002400000,52.52,1.11,47.48,1722002400
1722006000000,52.52,1.11,47.48,1722006000
1722009600000,52.47,1.1,47.53,1722009600
1722013200000,52.47,1.1,47.53,1722013200
1722016800000,52.59,1.11,47.41,1722016800
1722020400000,52.5,1.11,47.5,1722020400
1722024000000,51.83,1.08,48.17,1722024000
1722027600000,51.83,1.08,48.17,1722027600
1722031200000,51.35,1.06,48.65,1722031200
1722034800000,51.18,1.05,48.82,1722034800
1722038400000,51.0,1.04,49.0,1722038400
1722042000000,50.83,1.03,49.17,1722042000
1722045600000,50.47,1.02,49.53,1722045600
1722049200000,50.47,1.02,49.53,1722049200
1722052800000,51.94,1.08,48.06,1722052800
1722056400000,51.94,1.08,48.06,1722056400
1722060000000,51.97,1.08,48.03,1722060000
1722063600000,51.92,1.08,48.08,1722063600
1722067200000,51.53,1.06,48.47,1722067200
1722070800000,51.53,1.06,48.47,1722070800
1722074400000,51.66,1.07,48.34,1722074400
1722078000000,51.43,1.06,48.57,1722078000
1722081600000,51.55,1.06,48.45,1722081600
1722085200000,51.29,1.05,48.71,1722085200
1722088800000,51.07,1.04,48.93,1722088800
1722092400000,50.89,1.04,49.11,1722092400
1722096000000,51.23,1.05,48.77,1722096000
1722099600000,51.23,1.05,48.77,1722099600
1722103200000,51.94,1.08,48.06,1722103200
1722106800000,51.94,1.08,48.06,1722106800
1722110400000,53.12,1.13,46.88,1722110400
1722114000000,53.12,1.13,46.88,1722114000
1722117600000,52.14,1.09,47.86,1722117600
1722121200000,52.14,1.09,47.86,1722121200
1722124800000,52.7,1.11,47.3,1722124800
1722128400000,52.7,1.11,47.3,1722128400
1722132000000,53.47,1.15,46.53,1722132000
1722135600000,52.42,1.1,47.58,1722135600
1722139200000,52.25,1.09,47.75,1722139200
1722142800000,52.25,1.09,47.75,1722142800
1722146400000,54.1,1.18,45.9,1722146400
1722150000000,54.1,1.18,45.9,1722150000
1722153600000,54.31,1.19,45.69,1722153600
1722157200000,54.31,1.19,45.69,1722157200
1722160800000,54.73,1.21,45.27,1722160800
1722164400000,54.73,1.21,45.27,1722164400
1722168000000,54.74,1.21,45.26,1722168000
1722171600000,54.19,1.18,45.81,1722171600
1722175200000,54.07,1.18,45.93,1722175200
1722178800000,53.9,1.17,46.1,1722178800
1722182400000,54.33,1.19,45.67,1722182400
1722186000000,54.33,1.19,45.67,1722186000
1722189600000,54.42,1.19,45.58,1722189600
1722193200000,53.89,1.17,46.11,1722193200
1722196800000,53.69,1.16,46.31,1722196800
1722200400000,53.62,1.16,46.38,1722200400
1722204000000,53.77,1.16,46.23,1722204000
1722207600000,53.6,1.16,46.4,1722207600
1722211200000,53.53,1.15,46.47,1722211200
1722214800000,52.1,1.09,47.9,1722214800
1722218400000,52.39,1.1,47.61,1722218400
1722222000000,50.67,1.03,49.33,1722222000
1722225600000,49.87,1.0,50.13,1722225600
1722229200000,49.74,0.99,50.26,1722229200
1722232800000,49.17,0.97,50.83,1722232800
1722236400000,48.65,0.95,51.35,1722236400
1722240000000,48.55,0.94,51.45,1722240000
1722243600000,48.38,0.94,51.62,1722243600
1722247200000,48.4,0.94,51.6,1722247200
1722250800000,48.21,0.93,51.79,1722250800
1722254400000,47.86,0.92,52.14,1722254400
1722258000000,47.68,0.91,52.32,1722258000
1722261600000,48.1,0.93,51.9,1722261600
1722265200000,48.1,0.93,51.9,1722265200
1722268800000,55.38,1.24,44.62,1722268800
1722272400000,55.38,1.24,44.62,1722272400
1722276000000,61.55,1.6,38.45,1722276000
1722279600000,61.16,1.58,38.84,1722279600
1722283200000,60.95,1.56,39.05,1722283200
1722286800000,60.95,1.56,39.05,1722286800
1722290400000,61.4,1.59,38.6,1722290400
1722294000000,61.4,1.59,38.6,1722294000
1722297600000,62.33,1.66,37.67,1722297600
1722301200000,62.33,1.66,37.67,1722301200
1722304800000,63.59,1.75,36.41,1722304800
1722308400000,62.65,1.68,37.35,1722308400
1722312000000,62.59,1.67,37.41,1722312000
1722315600000,62.56,1.67,37.44,1722315600
1722319200000,62.56,1.67,37.44,1722319200
1722322800000,62.83,1.69,37.17,1722322800
1722326400000,62.83,1.69,37.17,1722326400
1722330000000,62.79,1.69,37.21,1722330000
1722333600000,62.79,1.69,37.21,1722333600
1722337200000,63.29,1.72,36.71,1722337200
1722340800000,63.29,1.72,36.71,1722340800
1722344400000,63.27,1.72,36.73,1722344400
1722348000000,63.27,1.72,36.73,1722348000
1722351600000,64.22,1.8,35.78,1722351600
1722355200000,64.22,1.8,35.78,1722355200
1722358800000,64.83,1.84,35.17,1722358800
1722362400000,64.83,1.84,35.17,1722362400
1722366000000,65.13,1.87,34.87,1722366000
1722369600000,65.13,1.87,34.87,1722369600
1722373200000,65.28,1.88,34.72,1722373200
1722376800000,65.21,1.87,34.79,1722376800
1722380400000,65.08,1.86,34.92,1722380400
1722384000000,65.08,1.86,34.92,1722384000
1722387600000,65.23,1.88,34.77,1722387600
1722391200000,65.02,1.86,34.98,1722391200
1722394800000,65.12,1.87,34.88,1722394800
1722398400000,65.09,1.87,34.91,1722398400
1722402000000,65.49,1.9,34.51,1722402000
1722405600000,65.49,1.9,34.51,1722405600
1722409200000,64.97,1.86,35.03,1722409200
1722412800000,64.95,1.85,35.05,1722412800
1722416400000,65.12,1.87,34.88,1722416400
1722420000000,65.09,1.87,34.91,1722420000
1722423600000,65.34,1.89,34.66,1722423600
1722427200000,65.54,1.9,34.46,1722427200
1722430800000,65.54,1.9,34.46,1722430800
1722434400000,64.7,1.83,35.3,1722434400
1722438000000,64.7,1.83,35.3,1722438000
1722441600000,64.77,1.84,35.23,1722441600
1722445200000,64.52,1.82,35.48,1722445200
1722448800000,64.08,1.78,35.92,1722448800
1722452400000,64.53,1.82,35.47,1722452400
1722456000000,66.61,2.0,33.39,1722456000
1722459600000,66.61,2.0,33.39,1722459600
1722463200000,68.24,2.15,31.76,1722463200
1722466800000,68.47,2.17,31.53,1722466800
1722470400000,68.61,2.19,31.39,1722470400
1722474000000,68.61,2.19,31.39,1722474000
1722477600000,68.18,2.14,31.82,1722477600
1722481200000,68.18,2.14,31.82,1722481200
1722484800000,69.3,2.26,30.7,1722484800
1722488400000,69.22,2.25,30.78,1722488400
1722492000000,69.6,2.29,30.4,1722492000
1722495600000,69.41,2.27,30.59,1722495600
1722499200000,69.32,2.26,30.68,1722499200
1722502800000,69.32,2.26,30.68,1722502800
1722506400000,68.95,2.22,31.05,1722506400
1722510000000,68.8,2.21,31.2,1722510000
1722513600000,68.38,2.16,31.62,1722513600
1722517200000,67.95,2.12,32.05,1722517200
1722520800000,67.5,2.08,32.5,1722520800
1722524400000,67.78,2.1,32.22,1722524400
1722528000000,70.48,2.39,29.52,1722528000
1722531600000,70.48,2.39,29.52,1722531600
1722535200000,70.74,2.42,29.26,1722535200
1722538800000,70.6,2.4,29.4,1722538800
1722542400000,70.45,2.38,29.55,1722542400
1722546000000,69.21,2.25,30.79,1722546000
1722549600000,68.32,2.16,31.68,1722549600
1722553200000,66.21,1.96,33.79,1722553200
1722556800000,65.81,1.93,34.19,1722556800
1722560400000,65.15,1.87,34.85,1722560400
1722564000000,66.49,1.98,33.51,1722564000
1722567600000,67.68,2.09,32.32,1722567600
1722571200000,67.56,2.08,32.44,1722571200
1722574800000,67.25,2.05,32.75,1722574800
1722578400000,66.8,2.01,33.2,1722578400
1722582000000,66.8,2.01,33.2,1722582000
1722585600000,67.27,2.06,32.73,1722585600
1722589200000,67.05,2.04,32.95,1722589200
1722592800000,66.82,2.01,33.18,1722592800
1722596400000,67.05,2.04,32.95,1722596400
1722600000000,66.86,2.02,33.14,1722600000
1722603600000,66.09,1.95,33.91,1722603600
1722607200000,64.31,1.8,35.69,1722607200
1722610800000,66.83,2.02,33.17,1722610800
1722614400000,69.33,2.26,30.67,1722614400
1722618000000,68.75,2.2,31.25,1722618000
1722621600000,68.75,2.2,31.25,1722621600
1722625200000,68.75,2.2,31.25,1722625200
1722628800000,69.81,2.31,30.19,1722628800
1722632400000,70.28,2.37,29.72,1722632400
1722636000000,71.16,2.47,28.84,1722636000
1722639600000,71.6,2.52,28.4,1722639600
1722643200000,71.95,2.57,28.05,1722643200
1722646800000,71.95,2.57,28.05,1722646800
1722650400000,72.66,2.66,27.34,1722650400
1722654000000,70.94,2.44,29.06,1722654000
1722657600000,71.06,2.46,28.94,1722657600
1722661200000,70.76,2.42,29.24,1722661200
1722664800000,71.04,2.45,28.96,1722664800
1722668400000,71.09,2.46,28.91,1722668400
1722672000000,70.92,2.44,29.08,1722672000
1722675600000,70.12,2.35,29.88,1722675600
1722679200000,70.39,2.38,29.61,1722679200
1722682800000,69.97,2.33,30.03,1722682800
1722686400000,69.83,2.32,30.17,1722686400
1722690000000,69.83,2.32,30.17,1722690000
1722693600000,69.55,2.28,30.45,1722693600
1722697200000,69.46,2.27,30.54,1722697200
1722700800000,69.2,2.25,30.8,1722700800
1722704400000,70.87,2.43,29.13,1722704400
1722708000000,70.82,2.43,29.18,1722708000
1722711600000,70.82,2.43,29.18,1722711600
1722715200000,71.13,2.46,28.87,1722715200
1722718800000,70.89,2.44,29.11,1722718800
1722722400000,71.04,2.45,28.96,1722722400
1722726000000,71.13,2.46,28.87,1722726000
1722729600000,71.51,2.51,28.49,1722729600
1722733200000,71.56,2.52,28.44,1722733200
1722736800000,71.18,2.47,28.82,1722736800
1722740400000,71.32,2.49,28.68,1722740400
1722744000000,71.26,2.48,28.74,1722744000
1722747600000,71.07,2.46,28.93,1722747600
1722751200000,71.01,2.45,28.99,1722751200
1722754800000,71.01,2.45,28.99,1722754800
1722758400000,71.14,2.47,28.86,1722758400
1722762000000,71.03,2.45,28.97,1722762000
1722765600000,70.9,2.44,29.1,1722765600
1722769200000,70.52,2.39,29.48,1722769200
1722772800000,69.82,2.31,30.18,1722772800
1722776400000,69.58,2.29,30.42,1722776400
1722780000000,69.14,2.24,30.86,1722780000
1722783600000,70.57,2.4,29.43,1722783600
1722787200000,71.1,2.46,28.9,1722787200
1722790800000,71.55,2.52,28.45,1722790800
1722794400000,72.53,2.64,27.47,1722794400
1722798000000,73.23,2.74,26.77,1722798000
1722801600000,72.93,2.69,27.07,1722801600
1722805200000,72.77,2.67,27.23,1722805200
1722808800000,72.74,2.67,27.26,1722808800
1722812400000,72.77,2.67,27.23,1722812400
1722816000000,72.53,2.64,27.47,1722816000
1722819600000,72.94,2.7,27.06,1722819600
1722823200000,72.74,2.67,27.26,1722823200
1722826800000,72.74,2.67,27.26,1722826800
1722830400000,72.8,2.68,27.2,1722830400
1722834000000,72.97,2.7,27.03,1722834000
1722837600000,73.13,2.72,26.87,1722837600
1722841200000,72.79,2.68,27.21,1722841200
1722844800000,71.08,2.46,28.92,1722844800
1722848400000,70.1,2.34,29.9,1722848400
1722852000000,69.9,2.32,30.1,1722852000
1722855600000,69.9,2.32,30.1,1722855600
1722859200000,70.54,2.39,29.46,1722859200
1722862800000,72.07,2.58,27.93,1722862800
1722866400000,71.89,2.56,28.11,1722866400
1722870000000,69.94,2.33,30.06,1722870000
1722873600000,68.56,2.18,31.44,1722873600
1722877200000,67.35,2.06,32.65,1722877200
1722880800000,66.89,2.02,33.11,1722880800
1722884400000,66.63,2.0,33.37,1722884400
1722888000000,67.88,2.11,32.12,1722888000
1722891600000,68.1,2.14,31.9,1722891600
1722895200000,67.46,2.07,32.54,1722895200
1722898800000,67.21,2.05,32.79,1722898800
1722902400000,66.73,2.01,33.27,1722902400
1722906000000,67.58,2.09,32.42,1722906000
1722909600000,66.39,1.98,33.61,1722909600
1722913200000,66.12,1.95,33.88,1722913200
1722916800000,65.89,1.93,34.11,1722916800
1722920400000,65.87,1.93,34.13,1722920400
1722924000000,66.21,1.96,33.79,1722924000
1722927600000,65.79,1.92,34.21,1722927600
1722931200000,65.13,1.87,34.87,1722931200
1722934800000,65.26,1.88,34.74,1722934800
1722938400000,65.26,1.88,34.74,1722938400
1722942000000,65.17,1.87,34.83,1722942000
1722945600000,64.69,1.83,35.31,1722945600
1722949200000,64.72,1.83,35.28,1722949200
1722952800000,64.3,1.8,35.7,1722952800
1722956400000,63.55,1.74,36.45,1722956400
1722960000000,63.38,1.73,36.62,1722960000
1722963600000,62.69,1.68,37.31,1722963600
1722967200000,62.14,1.64,37.86,1722967200
1722970800000,61.73,1.61,38.27,1722970800
1722974400000,61.78,1.62,38.22,1722974400
1722978000000,61.93,1.63,38.07,1722978000
1722981600000,61.93,1.63,38.07,1722981600
1722985200000,61.88,1.62,38.12,1722985200
1722988800000,61.83,1.62,38.17,1722988800
1722992400000,61.83,1.62,38.17,1722992400
1722996000000,61.5,1.6,38.5,1722996000
1722999600000,62.1,1.64,37.9,1722999600
1723003200000,61.87,1.62,38.13,1723003200
1723006800000,60.92,1.56,39.08,1723006800
1723010400000,60.87,1.56,39.13,1723010400
1723014000000,60.69,1.54,39.31,1723014000
1723017600000,60.66,1.54,39.34,1723017600
1723021200000,59.61,1.48,40.39,1723021200
1723024800000,58.92,1.43,41.08,1723024800
1723028400000,58.42,1.41,41.58,1723028400
1723032000000,58.82,1.43,41.18,1723032000
1723035600000,58.82,1.43,41.18,1723035600
1723039200000,59.3,1.46,40.7,1723039200
1723042800000,59.3,1.46,40.7,1723042800
1723046400000,60.84,1.55,39.16,1723046400
1723050000000,61.02,1.57,38.98,1723050000
1723053600000,60.96,1.56,39.04,1723053600
1723057200000,61.82,1.62,38.18,1723057200
1723060800000,62.97,1.7,37.03,1723060800
1723064400000,63.56,1.74,36.44,1723064400
1723068000000,63.73,1.76,36.27,1723068000
1723071600000,64.53,1.82,35.47,1723071600
1723075200000,64.64,1.83,35.36,1723075200
1723078800000,63.57,1.75,36.43,1723078800
1723082400000,64.85,1.85,35.15,1723082400
1723086000000,62.09,1.64,37.91,1723086000
1723089600000,60.54,1.53,39.46,1723089600
1723093200000,60.54,1.53,39.46,1723093200
1723096800000,61.65,1.61,38.35,1723096800
1723100400000,61.65,1.61,38.35,1723100400
1723104000000,60.17,1.51,39.83,1723104000
1723107600000,59.84,1.49,40.16,1723107600
1723111200000,59.39,1.46,40.61,1723111200
1723114800000,58.78,1.43,41.22,1723114800
1723118400000,58.17,1.39,41.83,1723118400
1723122000000,58.1,1.39,41.9,1723122000
1723125600000,59.16,1.45,40.84,1723125600
1723129200000,56.42,1.3,43.58,1723129200
1723132800000,53.71,1.16,46.29,1723132800
1723136400000,52.56,1.11,47.44,1723136400
1723140000000,52.0,1.08,48.0,1723140000
1723143600000,51.89,1.08,48.11,1723143600
1723147200000,51.64,1.07,48.36,1723147200
1723150800000,51.58,1.07,48.42,1723150800
1723154400000,53.34,1.14,46.66,1723154400
1723158000000,53.09,1.13,46.91,1723158000
1723161600000,51.72,1.07,48.28,1723161600
1723165200000,51.72,1.07,48.28,1723165200
1723168800000,56.24,1.29,43.76,1723168800
1723172400000,56.24,1.29,43.76,1723172400
1723176000000,56.45,1.3,43.55,1723176000
1723179600000,55.87,1.27,44.13,1723179600
1723183200000,56.22,1.28,43.78,1723183200
1723186800000,56.78,1.31,43.22,1723186800
1723190400000,57.09,1.33,42.91,1723190400
1723194000000,57.09,1.33,42.91,1723194000
1723197600000,57.62,1.36,42.38,1723197600
1723201200000,57.81,1.37,42.19,1723201200
1723204800000,57.94,1.38,42.06,1723204800
1723208400000,58.29,1.4,41.71,1723208400
1723212000000,58.91,1.43,41.09,1723212000
1723215600000,58.91,1.43,41.09,1723215600
1723219200000,59.72,1.48,40.28,1723219200
1723222800000,60.11,1.51,39.89,1723222800
1723226400000,60.09,1.51,39.91,1723226400
1723230000000,60.39,1.53,39.61,1723230000
1723233600000,60.15,1.51,39.85,1723233600
1723237200000,60.39,1.53,39.61,1723237200
1723240800000,60.99,1.56,39.01,1723240800
1723244400000,60.95,1.56,39.05,1723244400
1723248000000,60.82,1.55,39.18,1723248000
1723251600000,61.1,1.57,38.9,1723251600
1723255200000,59.93,1.5,40.07,1723255200
1723258800000,59.91,1.49,40.09,1723258800
1723262400000,59.91,1.49,40.09,1723262400
1723266000000,60.25,1.52,39.75,1723266000
1723269600000,60.5,1.53,39.5,1723269600
1723273200000,60.81,1.55,39.19,1723273200
1723276800000,60.7,1.55,39.3,1723276800
1723280400000,59.97,1.5,40.03,1723280400
1723284000000,59.29,1.46,40.71,1723284000
1723287600000,59.89,1.49,40.11,1723287600
1723291200000,59.52,1.47,40.48,1723291200
1723294800000,59.56,1.47,40.44,1723294800
1723298400000,59.56,1.47,40.44,1723298400
1723302000000,59.84,1.49,40.16,1723302000
1723305600000,59.96,1.5,40.04,1723305600
1723309200000,59.97,1.5,40.03,1723309200
1723312800000,60.06,1.5,39.94,1723312800
1723316400000,59.51,1.47,40.49,1723316400
1723320000000,59.23,1.45,40.77,1723320000
1723323600000,59.18,1.45,40.82,1723323600
1723327200000,59.12,1.45,40.88,1723327200
1723330800000,59.15,1.45,40.85,1723330800
1723334400000,59.15,1.45,40.85,1723334400
1723338000000,58.88,1.43,41.12,1723338000
1723341600000,58.83,1.43,41.17,1723341600
1723345200000,58.48,1.41,41.52,1723345200
1723348800000,58.66,1.42,41.34,1723348800
1723352400000,59.09,1.44,40.91,1723352400
1723356000000,59.14,1.45,40.86,1723356000
1723359600000,58.95,1.44,41.05,1723359600
1723363200000,58.75,1.42,41.25,1723363200
1723366800000,58.33,1.4,41.67,1723366800
1723370400000,58.76,1.43,41.24,1723370400
1723374000000,58.78,1.43,41.22,1723374000
1723377600000,59.24,1.45,40.76,1723377600
1723381200000,59.06,1.44,40.94,1723381200
1723384800000,59.5,1.47,40.5,1723384800
1723388400000,59.5,1.47,40.5,1723388400
1723392000000,59.64,1.48,40.36,1723392000
1723395600000,59.64,1.48,40.36,1723395600
1723399200000,60.09,1.51,39.91,1723399200
1723402800000,60.07,1.5,39.93,1723402800
1723406400000,60.22,1.51,39.78,1723406400
1723410000000,60.22,1.51,39.78,1723410000
1723413600000,62.13,1.64,37.87,1723413600
1723417200000,62.13,1.64,37.87,1723417200
1723420800000,62.34,1.66,37.66,1723420800
1723424400000,62.34,1.66,37.66,1723424400
1723428000000,63.02,1.7,36.98,1723428000
1723431600000,61.34,1.59,38.66,1723431600
1723435200000,61.6,1.6,38.4,1723435200
1723438800000,61.71,1.61,38.29,1723438800
1723442400000,61.71,1.61,38.29,1723442400
1723446000000,62.21,1.65,37.79,1723446000
1723449600000,62.21,1.65,37.79,1723449600
1723453200000,63.6,1.75,36.4,1723453200
1723456800000,63.6,1.75,36.4,1723456800
1723460400000,64.62,1.83,35.38,1723460400
1723464000000,64.03,1.78,35.97,1723464000
1723467600000,63.23,1.72,36.77,1723467600
1723471200000,63.23,1.72,36.77,1723471200
1723474800000,61.74,1.61,38.26,1723474800
1723478400000,61.74,1.61,38.26,1723478400
1723482000000,62.01,1.63,37.99,1723482000
1723485600000,62.01,1.63,37.99,1723485600
1723489200000,62.9,1.7,37.1,1723489200
1723492800000,62.83,1.69,37.17,1723492800
