start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_short_ratio,longShortRatio,shortAccount,active_address,exchange_inflow_x,exchange_outflow_x,price_x,transaction_count_x,active_addresses,exchange_inflow_y,exchange_outflow_y,price_y,transaction_count_y
1707660000000.0,89787.06,89789.36,89504.08,89782.04,0.01,0.01,0.01,0.01,40.89,0.69,59.11,498,0.03775957,14.93970238,48234.56,437,24028,0.7444208063777779,0.5608439577134373,48238.61051315509,6495
1707750000000.0,91074.17,91074.17,90217.85,90654.75,0.01,0.01,0.01,0.01,40.88,0.69,59.12,488,0.1766021,16.72405003,49917.8,297,33860,1.5939833095019915,1.2645497337456446,49931.61374592709,22240
1707750000000.0,94297.04,94297.04,91074.17,91074.17,0.01,0.01,0.01,0.01,38.69,0.63,61.31,488,0.1766021,16.72405003,49917.8,297,33860,1.5939833095019915,1.2645497337456446,49931.61374592709,22240
1707750000000.0,93625.21,94597.38,93538.91,94297.04,0.01,0.01,0.01,0.01,38.88,0.64,61.12,488,0.1766021,16.72405003,49917.8,297,33860,1.5939833095019915,1.2645497337456446,49931.61374592709,22240
1707840000000.0,90467.95,90556.07,89478.62,89767.24,0.01,0.01,0.01,0.01,42.19,0.73,57.81,2917,1.04787298,9.06648716,48477.07,918,80585,1.8789588794615195,1.4216843478526422,48552.12353555453,19961
1707840000000.0,90498.54,90650.32,90286.5,90467.95,0.01,0.01,0.01,0.01,43.42,0.77,56.58,2917,1.04787298,9.06648716,48477.07,918,80585,1.8789588794615195,1.4216843478526422,48552.12353555453,19961
1707840000000.0,89840.27,90991.51,89805.18,90498.54,0.01,0.01,0.01,0.01,43.86,0.78,56.14,2917,1.04787298,9.06648716,48477.07,918,80585,1.8789588794615195,1.4216843478526422,48552.12353555453,19961
1707930000000.0,91083.14,92127.86,91042.43,91930.38,0.01,0.013224,0.01,0.012398,36.52,0.58,63.48,3569,2.41102614,4.5798124,51663.99,1559,126979,1.2927456312017216,1.278448908171239,51696.21088967448,31803
1707930000000.0,91278.21,91296.65,91075.56,91083.14,0.01,0.01,0.01,0.01,36.69,0.58,63.31,3569,2.41102614,4.5798124,51663.99,1559,126979,1.2927456312017216,1.278448908171239,51696.21088967448,31803
1707930000000.0,90826.85,91324.91,90826.85,91278.21,0.01,0.01,0.01,0.01,36.6,0.58,63.4,3569,2.41102614,4.5798124,51663.99,1559,126979,1.2927456312017216,1.278448908171239,51696.21088967448,31803
1708020000000.0,89214.4,89652.16,89206.0,89444.19,0.01,0.01,0.01,0.01,39.73,0.66,60.27,2334,0.0430079,4.42576608,51977.99,960,62971,1.2608737729505295,1.7166474878787878,51982.28612224865,15834
1708020000000.0,89306.59,89366.91,89190.12,89214.4,0.01,0.01,0.01,0.01,39.65,0.66,60.35,2334,0.0430079,4.42576608,51977.99,960,62971,1.2608737729505295,1.7166474878787878,51982.28612224865,15834
1708020000000.0,88250.11,89403.18,88222.41,89306.59,0.01,0.01,0.01,0.01,40.34,0.68,59.66,2334,0.0430079,4.42576608,51977.99,960,62971,1.2608737729505295,1.7166474878787878,51982.28612224865,15834
1708110000000.0,88122.37,88684.49,88088.45,88622.29,0.01,0.01,0.01,0.01,39.77,0.66,60.23,830,0.04576426,1.5466338,51756.29,489,36393,0.3020400467688937,0.775666294726257,51736.16430597732,8844
1708110000000.0,88338.14,88404.06,88102.0,88122.37,0.01,0.01,0.01,0.01,39.95,0.67,60.05,830,0.04576426,1.5466338,51756.29,489,36393,0.3020400467688937,0.775666294726257,51736.16430597732,8844
1708110000000.0,87785.11,88403.29,87783.9,88338.14,0.01,0.01,0.01,0.01,40.56,0.68,59.44,830,0.04576426,1.5466338,51756.29,489,36393,0.3020400467688937,0.775666294726257,51736.16430597732,8844
1708200000000.0,88778.39,88799.25,88661.1,88774.91,0.016539,0.017474,0.016539,0.017474,44.48,0.8,55.52,630,0.01695189,5.15161454,51514.0,173,13706,0.0866531190229885,0.2319685061487383,51563.55013631734,2832
1708200000000.0,88194.65,88778.39,88163.84,88778.39,0.015478,0.016539,0.015478,0.016539,44.48,0.8,55.52,630,0.01695189,5.15161454,51514.0,173,13706,0.0866531190229885,0.2319685061487383,51563.55013631734,2832
1708200000000.0,87062.66,88246.39,87032.11,88194.65,0.017042,0.017042,0.014933,0.015478,44.36,0.8,55.64,630,0.01695189,5.15161454,51514.0,173,13706,0.0866531190229885,0.2319685061487383,51563.55013631734,2832
1708290000000.0,86314.33,86469.04,86285.25,86469.04,0.015259,0.016258,0.015167,0.016258,43.13,0.76,56.87,405,0.39183995,5.6391397,51861.1,249,38356,0.3519126304074505,0.6199086887547893,51862.00413135193,17719
1708290000000.0,86161.3,86399.47,86161.3,86314.33,0.016004,0.016092,0.015259,0.015259,43.13,0.76,56.87,405,0.39183995,5.6391397,51861.1,249,38356,0.3519126304074505,0.6199086887547893,51862.00413135193,17719
1708290000000.0,85100.3,86162.15,84672.33,86161.3,0.021201,0.021201,0.015967,0.016004,42.92,0.75,57.08,405,0.39183995,5.6391397,51861.1,249,38356,0.3519126304074505,0.6199086887547893,51862.00413135193,17719
1708380000000.0,87245.99,87470.05,87242.41,87467.35,0.010706,0.012834,0.010706,0.012833,43.57,0.77,56.43,2709,0.70115176,3.65747373,51936.42,511,57196,0.3281743637461299,2.547002518327996,51986.56928425538,15967
1708380000000.0,87415.98,87420.79,87011.33,87245.99,0.010742,0.010742,0.010228,0.010706,43.83,0.78,56.17,2709,0.70115176,3.65747373,51936.42,511,57196,0.3281743637461299,2.547002518327996,51986.56928425538,15967
1708380000000.0,87685.24,87685.24,87360.37,87415.98,0.010392,0.010819,0.01021,0.010742,43.55,0.77,56.45,2709,0.70115176,3.65747373,51936.42,511,57196,0.3281743637461299,2.547002518327996,51986.56928425538,15967
1708470000000.0,87390.64,87861.78,87332.51,87861.78,0.01,0.01,0.01,0.01,45.57,0.84,54.43,672,0.18273747,15.45875562,52258.82,462,61906,0.726500165479756,0.8691636022127379,52300.93374582081,15879
1708470000000.0,87205.74,87390.64,87103.65,87390.64,0.01,0.01,0.01,0.01,45.05,0.82,54.95,672,0.18273747,15.45875562,52258.82,462,61906,0.726500165479756,0.8691636022127379,52300.93374582081,15879
1708470000000.0,87049.72,87337.91,87042.99,87205.74,0.01,0.01,0.01,0.01,44.09,0.79,55.91,672,0.18273747,15.45875562,52258.82,462,61906,0.726500165479756,0.8691636022127379,52300.93374582081,15879
1708560000000.0,86254.36,87215.2,86254.36,86908.88,0.01,0.01,0.01,0.01,51.88,1.08,48.12,2940,0.70980544,7.34931104,51532.57,616,57761,0.9003333181007755,1.002792851307465,51527.46206196104,14441
1708560000000.0,86334.17,86496.35,86254.36,86254.36,0.01,0.01,0.01,0.01,50.49,1.02,49.51,2940,0.70980544,7.34931104,51532.57,616,57761,0.9003333181007755,1.002792851307465,51527.46206196104,14441
1708560000000.0,86888.99,86928.72,86334.17,86334.17,0.01,0.01,0.01,0.01,49.54,0.98,50.46,2940,0.70980544,7.34931104,51532.57,616,57761,0.9003333181007755,1.002792851307465,51527.46206196104,14441
1708650000000.0,84739.42,84976.48,84739.42,84874.69,0.01,0.01,0.01,0.01,49.08,0.96,50.92,535,0.10242979,6.79062288,51311.11,378,61776,1.043440896852138,0.9022252882058336,51293.52636534973,13626
1708650000000.0,84732.49,84739.42,84610.36,84739.42,0.01,0.01,0.01,0.01,49.71,0.99,50.29,535,0.10242979,6.79062288,51311.11,378,61776,1.043440896852138,0.9022252882058336,51293.52636534973,13626
1708650000000.0,84947.86,84979.49,84702.83,84732.49,0.01,0.01,0.01,0.01,50.04,1.0,49.96,535,0.10242979,6.79062288,51311.11,378,61776,1.043440896852138,0.9022252882058336,51293.52636534973,13626
1708740000000.0,88965.41,88965.41,88470.55,88545.02,0.01,0.01,0.01,0.01,54.48,1.2,45.52,570,1.47690321,10.29077737,50799.99,448,43948,1.4231386240090604,1.4750774870210055,50757.91901405776,9908
1708740000000.0,88663.9,89040.06,88601.38,88965.41,0.01,0.01,0.01,0.01,54.33,1.19,45.67,570,1.47690321,10.29077737,50799.99,448,43948,1.4231386240090604,1.4750774870210055,50757.91901405776,9908
1708740000000.0,88417.45,88676.34,88417.45,88663.9,0.01,0.01,0.01,0.01,54.41,1.19,45.59,570,1.47690321,10.29077737,50799.99,448,43948,1.4231386240090604,1.4750774870210055,50757.91901405776,9908
1708830000000.0,86553.02,87353.67,86542.03,87289.08,0.013737,0.014195,0.01317,0.01317,49.44,0.98,50.56,418,0.1118604,8.48908668,51624.99,244,41976,0.9558750982275934,1.4264336738612835,51605.240404445874,10670
1708830000000.0,86800.89,86827.25,86510.72,86553.02,0.01155,0.013757,0.01155,0.013737,49.21,0.97,50.79,418,0.1118604,8.48908668,51624.99,244,41976,0.9558750982275934,1.4264336738612835,51605.240404445874,10670
1708830000000.0,86903.8,86927.93,86793.83,86800.89,0.01,0.01155,0.01,0.01155,49.39,0.98,50.61,418,0.1118604,8.48908668,51624.99,244,41976,0.9558750982275934,1.4264336738612835,51605.240404445874,10670
1708920000000.0,86558.93,86666.27,86454.36,86666.27,0.018461,0.021056,0.018353,0.021056,49.13,0.97,50.87,870,0.37680975,26.03396504,51534.24,209,60120,0.7984519011981296,1.0290292696847154,51516.24418543196,19977
1708920000000.0,86687.58,86704.25,86557.61,86558.93,0.017202,0.018461,0.017184,0.018461,49.53,0.98,50.47,870,0.37680975,26.03396504,51534.24,209,60120,0.7984519011981296,1.0290292696847154,51516.24418543196,19977
1708920000000.0,86765.92,86776.01,86645.71,86687.58,0.017511,0.017586,0.017202,0.017202,49.74,0.99,50.26,870,0.37680975,26.03396504,51534.24,209,60120,0.7984519011981296,1.0290292696847154,51516.24418543196,19977
1709010000000.0,79837.03,79876.08,79530.56,79530.56,0.097366,0.097366,0.091683,0.091683,42.61,0.74,57.39,557,4.9810789,12.71923945,56066.01,446,43633,0.7541485028124999,0.9504346647660502,56071.465529820445,14943
1709010000000.0,80849.57,80942.78,79837.03,79837.03,0.100504,0.101149,0.097366,0.097366,43.35,0.77,56.65,557,4.9810789,12.71923945,56066.01,446,43633,0.7541485028124999,0.9504346647660502,56071.465529820445,14943
1709010000000.0,81058.23,81073.06,80830.8,80849.57,0.089817,0.100504,0.089817,0.100504,44.28,0.8,55.72,557,4.9810789,12.71923945,56066.01,446,43633,0.7541485028124999,0.9504346647660502,56071.465529820445,14943
1709100000000.0,81053.66,81088.56,80722.48,80722.48,0.022448,0.024529,0.022448,0.024527,43.09,0.76,56.91,4891,1.650758,4.63847156,57185.81,436,48552,0.6667717820710356,1.020294146673428,57172.85958898326,17312
1709100000000.0,81400.2,81400.2,81048.96,81053.66,0.020876,0.022448,0.020802,0.022448,42.65,0.74,57.35,4891,1.650758,4.63847156,57185.81,436,48552,0.6667717820710356,1.020294146673428,57172.85958898326,17312
1709100000000.0,82937.65,82937.65,81316.74,81400.2,0.023463,0.023463,0.020633,0.020876,42.56,0.74,57.44,4891,1.650758,4.63847156,57185.81,436,48552,0.6667717820710356,1.020294146673428,57172.85958898326,17312
1709190000000.0,74861.06,76560.0,74752.52,76236.88,0.088176,0.091756,0.088176,0.089429,50.79,1.03,49.21,1159,2.99881953,10.65617703,62707.17,481,49586,1.7201563290834538,1.3422449830412695,62729.65919695359,15714
1709190000000.0,74810.08,74960.95,74644.22,74861.06,0.076621,0.088176,0.076621,0.088176,50.13,1.01,49.87,1159,2.99881953,10.65617703,62707.17,481,49586,1.7201563290834538,1.3422449830412695,62729.65919695359,15714
1709190000000.0,75302.06,75886.07,74810.08,74810.08,0.075146,0.076621,0.073879,0.076621,51.25,1.05,48.75,1159,2.99881953,10.65617703,62707.17,481,49586,1.7201563290834538,1.3422449830412695,62729.65919695359,15714
1709280000000.0,74357.13,74357.13,73578.99,73614.49,0.064824,0.0714,0.064824,0.0714,54.43,1.19,45.57,407,0.06032523,26.09072427,61908.62,347,31189,0.6874207444075828,1.013351299388523,62049.11387373602,9083
1709280000000.0,74004.26,74556.92,73970.87,74357.13,0.062966,0.064824,0.062966,0.064824,54.32,1.19,45.68,407,0.06032523,26.09072427,61908.62,347,31189,0.6874207444075828,1.013351299388523,62049.11387373602,9083
1709280000000.0,74590.15,74787.69,73953.54,74004.26,0.061865,0.063039,0.061865,0.062966,53.86,1.17,46.14,407,0.06032523,26.09072427,61908.62,347,31189,0.6874207444075828,1.013351299388523,62049.11387373602,9083
1709370000000.0,73157.91,73357.02,72901.74,72958.32,0.061318,0.061318,0.057134,0.057175,54.49,1.2,45.51,539,1.67058588,7.82555397,61843.06,422,46263,0.3717352342473316,0.5299895064622641,61886.97427379039,15895
1709370000000.0,73593.7,73679.77,73065.17,73157.91,0.064501,0.064501,0.061318,0.061318,54.4,1.19,45.6,539,1.67058588,7.82555397,61843.06,422,46263,0.3717352342473316,0.5299895064622641,61886.97427379039,15895
1709370000000.0,73995.27,73995.27,73582.85,73593.7,0.070061,0.070061,0.064501,0.064501,54.77,1.21,45.23,539,1.67058588,7.82555397,61843.06,422,46263,0.3717352342473316,0.5299895064622641,61886.97427379039,15895
1709460000000.0,74468.63,74468.63,74002.26,74123.02,0.044988,0.044988,0.043373,0.043373,56.11,1.28,43.89,590,2.64624019,5.51657878,61655.57,257,39884,0.46456279184765,0.6266612994462025,61706.34857694626,15208
1709460000000.0,74367.32,74555.13,74345.57,74468.63,0.046679,0.046679,0.044988,0.044988,55.77,1.26,44.23,590,2.64624019,5.51657878,61655.57,257,39884,0.46456279184765,0.6266612994462025,61706.34857694626,15208
1709460000000.0,74420.69,74420.69,74340.37,74367.32,0.049731,0.049731,0.046679,0.046679,55.82,1.26,44.18,590,2.64624019,5.51657878,61655.57,257,39884,0.46456279184765,0.6266612994462025,61706.34857694626,15208
1709550000000.0,80589.97,80783.47,80079.83,80783.47,0.07247,0.07247,0.067427,0.067427,52.05,1.09,47.95,277,4.94356469,6.44738839,65230.0,276,27141,0.5573795365753426,0.5092828297035883,65132.63480226355,10614
1709550000000.0,81146.4,81160.58,80589.97,80589.97,0.075655,0.075655,0.07247,0.07247,52.24,1.09,47.76,277,4.94356469,6.44738839,65230.0,276,27141,0.5573795365753426,0.5092828297035883,65132.63480226355,10614
1709550000000.0,80695.87,81146.4,80659.07,81146.4,0.075631,0.076095,0.075353,0.075655,52.26,1.1,47.74,277,4.94356469,6.44738839,65230.0,276,27141,0.5573795365753426,0.5092828297035883,65132.63480226355,10614
1709640000000.0,82237.92,82621.18,82107.01,82486.01,0.099347,0.101329,0.099347,0.099884,56.38,1.29,43.62,2466,2.96922589,32.55264084,67325.03,696,83256,0.5208412817063782,1.0319888967418984,67330.64815758653,24110
1709640000000.0,82381.64,82386.69,82017.83,82237.92,0.097284,0.099771,0.097284,0.099347,57.24,1.34,42.76,2466,2.96922589,32.55264084,67325.03,696,83256,0.5208412817063782,1.0319888967418984,67330.64815758653,24110
1709640000000.0,82890.4,83052.34,82123.91,82381.64,0.094829,0.097284,0.094829,0.097284,57.6,1.36,42.4,2466,2.96922589,32.55264084,67325.03,696,83256,0.5208412817063782,1.0319888967418984,67330.64815758653,24110
1709730000000.0,73909.38,76070.37,73718.22,75935.63,0.056925,0.057715,0.055132,0.055132,56.89,1.32,43.11,740,0.87349896,15.41590397,66327.48,692,56706,0.9608703325103612,0.9136848241330364,66619.57419356117,17282
1709730000000.0,74621.15,74728.1,73909.38,73909.38,0.057856,0.057906,0.055612,0.056925,55.58,1.25,44.42,740,0.87349896,15.41590397,66327.48,692,56706,0.9608703325103612,0.9136848241330364,66619.57419356117,17282
1709730000000.0,75449.8,75823.28,74603.77,74621.15,0.055949,0.058174,0.055949,0.057856,55.65,1.26,44.35,740,0.87349896,15.41590397,66327.48,692,56706,0.9608703325103612,0.9136848241330364,66619.57419356117,17282
1709820000000.0,74884.33,74958.6,74647.36,74734.02,0.051868,0.051868,0.049996,0.049996,56.64,1.31,43.36,4231,1.71540608,8.8217664,67024.98,558,67735,2.033738822423832,1.03429973604033,67133.76573706053,20181
1709820000000.0,75641.7,75641.7,74856.53,74884.33,0.055182,0.055309,0.051839,0.051868,56.01,1.27,43.99,4231,1.71540608,8.8217664,67024.98,558,67735,2.033738822423832,1.03429973604033,67133.76573706053,20181
1709820000000.0,75400.15,75641.7,75195.74,75641.7,0.054335,0.055785,0.054335,0.055182,55.36,1.24,44.64,4231,1.71540608,8.8217664,67024.98,558,67735,2.033738822423832,1.03429973604033,67133.76573706053,20181
1709910000000.0,76539.37,76589.15,74886.26,74886.26,0.051856,0.051856,0.049074,0.049452,54.01,1.17,45.99,477,0.1355129,30.06320358,67617.6,424,41044,0.9049064134778873,1.0839627535579155,68050.74107678424,12411
1709910000000.0,77782.96,78342.1,76198.87,76539.37,0.062913,0.063152,0.051856,0.051856,52.73,1.12,47.27,477,0.1355129,30.06320358,67617.6,424,41044,0.9049064134778873,1.0839627535579155,68050.74107678424,12411
1709910000000.0,75640.07,77854.26,75073.9,77782.96,0.059505,0.062913,0.059505,0.062913,52.81,1.12,47.19,477,0.1355129,30.06320358,67617.6,424,41044,0.9049064134778873,1.0839627535579155,68050.74107678424,12411
1710000000000.0,73009.87,73139.05,72975.62,73117.22,0.026419,0.027401,0.026379,0.027401,56.08,1.28,43.92,763,0.2344906,8.14841649,68104.59,307,48072,0.4720545005344493,0.6862126758801775,68288.38677294618,15872
1710000000000.0,73262.66,73269.3,73006.77,73009.87,0.026983,0.026983,0.026403,0.026419,55.87,1.27,44.13,763,0.2344906,8.14841649,68104.59,307,48072,0.4720545005344493,0.6862126758801775,68288.38677294618,15872
1710000000000.0,73158.25,73279.33,73142.08,73262.66,0.028869,0.028869,0.026964,0.026983,56.8,1.32,43.2,763,0.2344906,8.14841649,68104.59,307,48072,0.4720545005344493,0.6862126758801775,68288.38677294618,15872
1710090000000.0,78527.78,78698.89,78186.67,78202.86,0.051732,0.054479,0.051732,0.054479,49.71,0.99,50.29,380,0.15108429,7.74324702,69413.53,332,44211,0.2870398492638339,0.2519717505675213,69626.60323403605,13789
1710090000000.0,78430.92,78616.35,78408.99,78527.78,0.047966,0.051732,0.047966,0.051732,49.3,0.97,50.7,380,0.15108429,7.74324702,69413.53,332,44211,0.2870398492638339,0.2519717505675213,69626.60323403605,13789
1710090000000.0,78771.94,78806.06,78373.33,78430.92,0.046311,0.047966,0.046311,0.047966,49.76,0.99,50.24,380,0.15108429,7.74324702,69413.53,332,44211,0.2870398492638339,0.2519717505675213,69626.60323403605,13789
1710180000000.0,79792.99,80259.37,79772.65,80159.43,0.053187,0.058611,0.053187,0.058611,46.02,0.85,53.98,710,0.13333723,19.37869899,72480.0,397,49969,3.542917189865854,1.2283836693445769,72438.04021586626,15771
1710180000000.0,79603.8,79887.62,79573.3,79792.99,0.050313,0.053187,0.050313,0.053187,46.1,0.86,53.9,710,0.13333723,19.37869899,72480.0,397,49969,3.542917189865854,1.2283836693445769,72438.04021586626,15771
1710180000000.0,79421.12,79939.31,79245.45,79603.8,0.044464,0.050313,0.044464,0.050313,46.47,0.87,53.53,710,0.13333723,19.37869899,72480.0,397,49969,3.542917189865854,1.2283836693445769,72438.04021586626,15771
1710270000000.0,80085.09,80341.34,79545.69,79819.4,0.045396,0.04585,0.045058,0.045444,59.46,1.47,40.54,1167,3.98452378,22.83213902,71349.99,415,63800,0.7155553632606262,1.1870172477547836,71405.83933449861,18194
1710270000000.0,79325.63,80085.09,79292.48,80085.09,0.040593,0.045396,0.040593,0.045396,57.49,1.35,42.51,1167,3.98452378,22.83213902,71349.99,415,63800,0.7155553632606262,1.1870172477547836,71405.83933449861,18194
1710270000000.0,78996.27,79337.05,78822.11,79325.63,0.037808,0.040593,0.037808,0.040593,57.07,1.33,42.93,1167,3.98452378,22.83213902,71349.99,415,63800,0.7155553632606262,1.1870172477547836,71405.83933449861,18194
1710360000000.0,80638.66,80807.63,80637.96,80695.78,0.032236,0.036535,0.032236,0.036535,51.25,1.05,48.75,796,0.05002674,17.29527958,73088.73,354,48317,0.0,0.0,73295.31828055916,12116
1710360000000.0,80453.22,80769.1,80453.22,80638.66,0.029773,0.032236,0.029773,0.032236,50.91,1.04,49.09,796,0.05002674,17.29527958,73088.73,354,48317,0.0,0.0,73295.31828055916,12116
1710360000000.0,80489.9,80491.65,80380.63,80453.22,0.02799,0.029773,0.02781,0.029773,50.67,1.03,49.33,796,0.05002674,17.29527958,73088.73,354,48317,0.0,0.0,73295.31828055916,12116
1710450000000.0,83540.56,84351.24,83390.14,83390.14,0.046328,0.046584,0.044201,0.044201,63.04,1.71,36.96,498,5.24459734,16.30744236,71105.58,499,72329,1.46296117014658,1.4055787887560651,70848.86580509055,16138
1710450000000.0,83779.77,83906.64,83382.25,83540.56,0.044796,0.046518,0.04479,0.046328,62.35,1.66,37.65,498,5.24459734,16.30744236,71105.58,499,72329,1.46296117014658,1.4055787887560651,70848.86580509055,16138
1710450000000.0,84317.76,84413.79,83666.8,83779.77,0.042065,0.045109,0.042065,0.044796,62.45,1.66,37.55,498,5.24459734,16.30744236,71105.58,499,72329,1.46296117014658,1.4055787887560651,70848.86580509055,16138
1710540000000.0,77954.72,78153.74,77909.19,78153.74,0.01,0.01,0.01,0.01,63.87,1.77,36.13,163,0.05918966,2.56453442,69104.3,157,27323,0.6654034893211489,1.4292039026045016,68994.43536237466,5320
1710540000000.0,77564.63,78032.82,77564.63,77954.72,0.01,0.01,0.01,0.01,64.15,1.79,35.85,163,0.05918966,2.56453442,69104.3,157,27323,0.6654034893211489,1.4292039026045016,68994.43536237466,5320
1710540000000.0,79342.09,79342.09,77541.6,77564.63,0.01,0.01,0.01,0.01,64.15,1.79,35.85,163,0.05918966,2.56453442,69104.3,157,27323,0.6654034893211489,1.4292039026045016,68994.43536237466,5320
1710630000000.0,78594.71,78875.46,78226.83,78239.88,0.018538,0.020623,0.01849,0.020623,65.85,1.93,34.15,121,0.43621329,13.67874351,65300.63,128,16680,0.0,0.0,65222.44086567228,3389
1710630000000.0,76567.35,78727.73,76386.56,78594.71,0.013089,0.018538,0.013089,0.018538,66.08,1.95,33.92,121,0.43621329,13.67874351,65300.63,128,16680,0.0,0.0,65222.44086567228,3389
1710630000000.0,77072.95,77101.49,76263.95,76567.35,0.010868,0.013603,0.010834,0.013089,67.18,2.05,32.82,121,0.43621329,13.67874351,65300.63,128,16680,0.0,0.0,65222.44086567228,3389
1710720000000.0,78538.19,78553.8,77912.6,77912.6,0.020162,0.021012,0.019903,0.021012,60.7,1.55,39.3,258,1.41663353,11.0546446,67301.94,250,56878,0.7500504396854026,1.2088097889788516,67377.56631951843,22670
1710720000000.0,78295.06,78647.85,78088.34,78538.19,0.022897,0.022897,0.020162,0.020162,60.6,1.54,39.4,258,1.41663353,11.0546446,67301.94,250,56878,0.7500504396854026,1.2088097889788516,67377.56631951843,22670
1710720000000.0,78041.95,78328.2,77819.15,78295.06,0.026184,0.026198,0.022756,0.022897,60.55,1.54,39.45,258,1.41663353,11.0546446,67301.94,250,56878,0.7500504396854026,1.2088097889788516,67377.56631951843,22670
