start_time,datetime,reserve,reserve_usd
1728468000000,2024-10-09 10:00:00,614759.78264022,38187716716.224
1728471600000,2024-10-09 11:00:00,614566.66805542,38186914873.878265
1728475200000,2024-10-09 12:00:00,615020.62842806,37985690805.16657
1728478800000,2024-10-09 13:00:00,614755.55106144,38047573705.50946
1728482400000,2024-10-09 14:00:00,614447.51236956,37946222604.493256
1728486000000,2024-10-09 15:00:00,615304.79146022,38358834002.58436
1728489600000,2024-10-09 16:00:00,615194.88764107,38004832505.3014
1728493200000,2024-10-09 17:00:00,615348.23650604,37953734461.71864
1728496800000,2024-10-09 18:00:00,615689.05541761,37741619012.847534
1728500400000,2024-10-09 19:00:00,615574.74254828,37595593637.083374
1728504000000,2024-10-09 20:00:00,615614.04544388,37159079674.62457
1728507600000,2024-10-09 21:00:00,616553.42644078,37482241776.15128
1728511200000,2024-10-09 22:00:00,616776.62988751,37443220956.09141
1728514800000,2024-10-09 23:00:00,616541.96350621,37360562093.57501
1728518400000,2024-10-10 00:00:00,616807.16585423,37248628153.38748
1728522000000,2024-10-10 01:00:00,616649.1843995,37482757095.50866
1728525600000,2024-10-10 02:00:00,616272.50132559,37456590385.7671
1728529200000,2024-10-10 03:00:00,616365.48124568,37536717487.40649
1728532800000,2024-10-10 04:00:00,616652.62082637,37562633460.026794
1728536400000,2024-10-10 05:00:00,616562.48949191,37501469432.12127
1728540000000,2024-10-10 06:00:00,616726.97048509,37678039922.39836
1728543600000,2024-10-10 07:00:00,616716.31381945,37565039437.31647
1728547200000,2024-10-10 08:00:00,615847.3996751,37459995270.39113
1728550800000,2024-10-10 09:00:00,615453.23106677,37482640312.0182
1728554400000,2024-10-10 10:00:00,616415.6350502,37684609296.02899
1728558000000,2024-10-10 11:00:00,616219.30945907,37679706847.088486
1728561600000,2024-10-10 12:00:00,616173.51687449,37720546584.252335
1728565200000,2024-10-10 13:00:00,616048.98350694,37572323065.49997
1728568800000,2024-10-10 14:00:00,615932.40644331,37313446838.82945
1728572400000,2024-10-10 15:00:00,615771.30226962,37369205402.51056
1728576000000,2024-10-10 16:00:00,616016.51445423,37264345338.70193
1728579600000,2024-10-10 17:00:00,615767.00720767,36713505505.53741
1728583200000,2024-10-10 18:00:00,617246.23420002,36593916224.44043
1728586800000,2024-10-10 19:00:00,617619.03574968,36862846137.8037
1728590400000,2024-10-10 20:00:00,617060.76166207,36873848027.01404
1728594000000,2024-10-10 21:00:00,617919.2559342,37138613873.58615
1728597600000,2024-10-10 22:00:00,618167.65052623,37208736617.34803
1728601200000,2024-10-10 23:00:00,617934.96520877,37201340611.24726
1728604800000,2024-10-11 00:00:00,617645.18606336,37178048767.8384
1728608400000,2024-10-11 01:00:00,617467.60356249,37116678209.051216
1728612000000,2024-10-11 02:00:00,616666.30979305,37269836544.035675
1728615600000,2024-10-11 03:00:00,616517.41774241,37377904774.86262
1728619200000,2024-10-11 04:00:00,616457.24322634,37354890823.064026
1728622800000,2024-10-11 05:00:00,616978.96234149,37403671452.273155
1728626400000,2024-10-11 06:00:00,616955.14768255,37550335978.30788
1728630000000,2024-10-11 07:00:00,616796.74090998,37486372013.51876
1728633600000,2024-10-11 08:00:00,617440.31258498,37448100630.13257
1728637200000,2024-10-11 09:00:00,616847.09645268,37675918283.40865
1728640800000,2024-10-11 10:00:00,617051.71526608,37713921110.249
1728644400000,2024-10-11 11:00:00,616823.04015024,37680994643.08027
1728648000000,2024-10-11 12:00:00,616921.95563152,37736561044.71001
1728651600000,2024-10-11 13:00:00,616915.58066198,37937320907.44647
1728655200000,2024-10-11 14:00:00,616834.6004787,38089989815.2149
1728658800000,2024-10-11 15:00:00,615960.07824576,38372303525.832695
1728662400000,2024-10-11 16:00:00,616708.94023952,38324605818.14198
1728666000000,2024-10-11 17:00:00,615821.67209616,38724580180.35508
1728669600000,2024-10-11 18:00:00,615488.31887587,38657844722.41168
1728673200000,2024-10-11 19:00:00,613823.6448686,38684236421.91994
1728676800000,2024-10-11 20:00:00,613548.18979775,38657411277.079216
1728680400000,2024-10-11 21:00:00,613961.40892922,38619618070.311485
1728684000000,2024-10-11 22:00:00,614184.08985022,38315706462.22316
1728687600000,2024-10-11 23:00:00,613919.25676719,38341804069.912865
1728691200000,2024-10-12 00:00:00,613922.82696689,38513955997.384155
1728694800000,2024-10-12 01:00:00,613616.08038016,38479999490.12827
1728698400000,2024-10-12 02:00:00,613556.08341254,38405570791.29428
1728702000000,2024-10-12 03:00:00,613665.9089532,38390313037.572815
1728705600000,2024-10-12 04:00:00,613612.54187535,38416231003.23326
1728709200000,2024-10-12 05:00:00,613535.18372843,38435912129.2495
1728712800000,2024-10-12 06:00:00,613950.75810596,38476562962.63824
1728716400000,2024-10-12 07:00:00,613837.05476605,38514719480.38714
1728720000000,2024-10-12 08:00:00,613808.3429654,38490565179.30904
1728723600000,2024-10-12 09:00:00,613462.83741042,38477030484.90983
1728727200000,2024-10-12 10:00:00,613715.02430721,38654915656.27578
1728730800000,2024-10-12 11:00:00,613430.26683953,38632154689.64779
1728734400000,2024-10-12 12:00:00,613504.22577538,38583138505.586365
1728738000000,2024-10-12 13:00:00,612916.69868743,38651970206.37223
1728741600000,2024-10-12 14:00:00,613066.58662553,38859996248.403496
1728745200000,2024-10-12 15:00:00,612471.38364444,38637808640.854774
1728748800000,2024-10-12 16:00:00,612668.41501018,38695281028.95701
1728752400000,2024-10-12 17:00:00,612458.41745419,38638188459.245186
1728756000000,2024-10-12 18:00:00,612575.79629938,38589749182.66207
1728759600000,2024-10-12 19:00:00,612541.21936815,38597575669.57354
1728763200000,2024-10-12 20:00:00,612463.69188986,38622413885.25766
1728766800000,2024-10-12 21:00:00,612518.32142362,38714752136.54485
1728770400000,2024-10-12 22:00:00,612433.52536069,38748725995.907906
1728774000000,2024-10-12 23:00:00,612336.21806909,38767188049.17418
1728777600000,2024-10-13 00:00:00,612584.172829,38738845613.35683
1728781200000,2024-10-13 01:00:00,612473.80222403,38622437794.69267
1728784800000,2024-10-13 02:00:00,612549.99600135,38528417056.48685
1728788400000,2024-10-13 03:00:00,612484.62941865,38411023495.69916
1728792000000,2024-10-13 04:00:00,612573.78042964,38480242887.23323
1728795600000,2024-10-13 05:00:00,612508.00593055,38493440456.51414
1728799200000,2024-10-13 06:00:00,612467.13829013,38542031191.34489
1728802800000,2024-10-13 07:00:00,612429.83942809,38422707436.74921
1728806400000,2024-10-13 08:00:00,612478.63652667,38474365978.70142
1728810000000,2024-10-13 09:00:00,612327.55217204,38473915075.92734
1728813600000,2024-10-13 10:00:00,612214.12094353,38473199990.31792
1728817200000,2024-10-13 11:00:00,612458.21439397,38317540861.354744
1728820800000,2024-10-13 12:00:00,612453.94483027,38424215130.52889
1728824400000,2024-10-13 13:00:00,612347.31185835,38344979992.91418
1728828000000,2024-10-13 14:00:00,612167.92542299,38268887056.71493
1728831600000,2024-10-13 15:00:00,612084.12915219,38099833011.579475
1728835200000,2024-10-13 16:00:00,612063.65774361,38340043418.35152
1728838800000,2024-10-13 17:00:00,612150.64084527,38318599873.145134
1728842400000,2024-10-13 18:00:00,612214.3434533,38278218474.52029
1728846000000,2024-10-13 19:00:00,612066.19538211,38385983951.738625
1728849600000,2024-10-13 20:00:00,612042.04701675,38310517678.72663
1728853200000,2024-10-13 21:00:00,611955.82284762,38526472365.474205
1728856800000,2024-10-13 22:00:00,612211.48189473,38456257023.15379
1728860400000,2024-10-13 23:00:00,611925.88019416,38467410808.24857
1728864000000,2024-10-14 00:00:00,611924.48417657,38287972585.99335
1728867600000,2024-10-14 01:00:00,611668.10732124,38384027111.36801
1728871200000,2024-10-14 02:00:00,611764.43422705,38281696136.65676
1728874800000,2024-10-14 03:00:00,611314.22238055,39159991344.60746
1728878400000,2024-10-14 04:00:00,612084.46457322,39337492463.45919
1728882000000,2024-10-14 05:00:00,611731.35318568,39057423231.03814
1728885600000,2024-10-14 06:00:00,611486.8070107,39159455635.83186
1728889200000,2024-10-14 07:00:00,610873.95138918,39232094164.6253
1728892800000,2024-10-14 08:00:00,610913.23513144,39434035549.547455
1728896400000,2024-10-14 09:00:00,610865.05790867,39474708287.50078
1728900000000,2024-10-14 10:00:00,612862.70068125,39758844835.76365
1728903600000,2024-10-14 11:00:00,612579.38835246,39717033798.059586
1728907200000,2024-10-14 12:00:00,612919.10860939,39740415055.72919
1728910800000,2024-10-14 13:00:00,612673.26467421,39600365846.50582
1728914400000,2024-10-14 14:00:00,612701.6997639,40452925040.556755
1728918000000,2024-10-14 15:00:00,611823.11881736,40319214186.5242
1728921600000,2024-10-14 16:00:00,612681.35815791,40247887669.94857
1728925200000,2024-10-14 17:00:00,612425.54297809,40223507330.06155
1728928800000,2024-10-14 18:00:00,612883.47413516,40285367400.95708
1728932400000,2024-10-14 19:00:00,612629.34404132,40416384614.37609
1728936000000,2024-10-14 20:00:00,613244.02495353,40454004044.28541
1728939600000,2024-10-14 21:00:00,612980.60112752,40354925377.80489
1728943200000,2024-10-14 22:00:00,612860.77245703,40587902568.66613
1728946800000,2024-10-14 23:00:00,612954.54627532,40536343446.83779
1728950400000,2024-10-15 00:00:00,613004.39744651,40388105616.64442
1728954000000,2024-10-15 01:00:00,612800.87563154,40349475987.164604
1728957600000,2024-10-15 02:00:00,612990.07365675,40299496948.89477
1728961200000,2024-10-15 03:00:00,613268.89804584,40188455304.61202
1728964800000,2024-10-15 04:00:00,612576.27081469,40222434368.45428
1728968400000,2024-10-15 05:00:00,612401.72644601,39947049634.72096
1728972000000,2024-10-15 06:00:00,612185.64952582,40104324072.295815
1728975600000,2024-10-15 07:00:00,611244.31733184,40133173817.96453
1728979200000,2024-10-15 08:00:00,612947.91240265,40283745879.47028
1728982800000,2024-10-15 09:00:00,612024.13326516,40199313761.618385
1728986400000,2024-10-15 10:00:00,611384.93499085,40176233519.138245
1728990000000,2024-10-15 11:00:00,611715.18902939,40065528839.79059
1728993600000,2024-10-15 12:00:00,611531.88510982,40229110099.67562
1728997200000,2024-10-15 13:00:00,611894.47730507,40883241004.764565
1729000800000,2024-10-15 14:00:00,610979.89229921,39941686054.98554
1729004400000,2024-10-15 15:00:00,610529.19175546,40269383118.74288
1729008000000,2024-10-15 16:00:00,609539.27368213,40723527960.24842
1729011600000,2024-10-15 17:00:00,610867.82476691,40825617638.57207
1729015200000,2024-10-15 18:00:00,610611.33239739,40905499404.619225
1729018800000,2024-10-15 19:00:00,610629.97924906,40893506210.70314
1729022400000,2024-10-15 20:00:00,610725.66123777,40691369141.39701
1729026000000,2024-10-15 21:00:00,610421.92255132,40555875180.363144
1729029600000,2024-10-15 22:00:00,610724.29665666,40742365328.13553
1729033200000,2024-10-15 23:00:00,610364.08640533,40921489970.06351
1729036800000,2024-10-16 00:00:00,610446.1376787,40837712763.47056
1729040400000,2024-10-16 01:00:00,610053.6831298,41064821991.30515
1729044000000,2024-10-16 02:00:00,609957.12789553,41058027882.73749
1729047600000,2024-10-16 03:00:00,609618.62625031,40900806212.31368
1729051200000,2024-10-16 04:00:00,611477.88743406,40987211041.93245
1729054800000,2024-10-16 05:00:00,611203.07916337,41081376061.14623
1729058400000,2024-10-16 06:00:00,610985.32809446,41070318557.8817
1729062000000,2024-10-16 07:00:00,609932.71769282,40822794400.78587
1729065600000,2024-10-16 08:00:00,611076.50001798,41092242972.499275
1729069200000,2024-10-16 09:00:00,611980.96496694,41239040622.67509
1729072800000,2024-10-16 10:00:00,612113.09510082,41382216779.97712
1729076400000,2024-10-16 11:00:00,611712.52966062,41608915556.88512
1729080000000,2024-10-16 12:00:00,610378.19879845,41427374225.649086
1729083600000,2024-10-16 13:00:00,610211.26283248,41413238767.45892
1729087200000,2024-10-16 14:00:00,609941.85265723,41160034444.09761
1729090800000,2024-10-16 15:00:00,610778.19986163,41353520484.85608
1729094400000,2024-10-16 16:00:00,610963.43979396,41307209309.466736
1729098000000,2024-10-16 17:00:00,610906.78731063,41550200591.52521
1729101600000,2024-10-16 18:00:00,611215.2017158,41440150388.14379
1729105200000,2024-10-16 19:00:00,610782.96908942,41408925365.24481
1729108800000,2024-10-16 20:00:00,610609.73317468,41312691372.12116
1729112400000,2024-10-16 21:00:00,610559.19931147,41223368832.74136
1729116000000,2024-10-16 22:00:00,610372.43758395,41379949952.17824
1729119600000,2024-10-16 23:00:00,610212.50454938,41325911437.20767
1729123200000,2024-10-17 00:00:00,610509.23136108,41336241049.50575
1729126800000,2024-10-17 01:00:00,610930.68505452,41281598545.41231
1729130400000,2024-10-17 02:00:00,610603.91960776,41188098986.46051
1729134000000,2024-10-17 03:00:00,610699.40759105,41277395662.09309
1729137600000,2024-10-17 04:00:00,611010.61433574,41108570377.71484
1729141200000,2024-10-17 05:00:00,610826.44526798,41144663395.51411
1729144800000,2024-10-17 06:00:00,610959.34342913,41135468021.208496
1729148400000,2024-10-17 07:00:00,610430.03337266,41024674040.644226
1729152000000,2024-10-17 08:00:00,611137.28446705,41220027820.1677
1729155600000,2024-10-17 09:00:00,610845.40835278,41091465610.87452
1729159200000,2024-10-17 10:00:00,610625.67220907,41056709634.063286
1729162800000,2024-10-17 11:00:00,610924.53627286,40818043730.01864
1729166400000,2024-10-17 12:00:00,611107.9608174,41009270245.84619
1729170000000,2024-10-17 13:00:00,612664.83596936,41053083569.66676
1729173600000,2024-10-17 14:00:00,612231.61914208,41111361953.15648
1729177200000,2024-10-17 15:00:00,611991.14145124,41333928315.30998
1729180800000,2024-10-17 16:00:00,612533.80751538,41266194670.834885
1729184400000,2024-10-17 17:00:00,612471.80527702,41203897175.763435
1729188000000,2024-10-17 18:00:00,612899.08124794,40985491995.32022
1729191600000,2024-10-17 19:00:00,612754.90198897,40947074687.48834
1729195200000,2024-10-17 20:00:00,612937.76712614,41072061454.92864
1729198800000,2024-10-17 21:00:00,613121.16917685,41079513331.04385
1729202400000,2024-10-17 22:00:00,613085.75937037,41303643226.26045
1729206000000,2024-10-17 23:00:00,613521.82902173,41324258777.474434
1729209600000,2024-10-18 00:00:00,613515.49752523,41246240073.44563
1729213200000,2024-10-18 01:00:00,613202.59642586,41768026897.00754
1729216800000,2024-10-18 02:00:00,613433.59694393,41761562818.87408
1729220400000,2024-10-18 03:00:00,613120.00678909,41463770151.38328
1729224000000,2024-10-18 04:00:00,612948.93274265,41499972420.53337
1729227600000,2024-10-18 05:00:00,612860.4726749,41541836466.30379
1729231200000,2024-10-18 06:00:00,612352.46665301,41759982818.066086
1729234800000,2024-10-18 07:00:00,612758.62774448,41643846965.19689
1729238400000,2024-10-18 08:00:00,612469.18139834,41573935141.38109
1729242000000,2024-10-18 09:00:00,611866.74639602,41488495965.61229
1729245600000,2024-10-18 10:00:00,611824.13669925,41554602763.9355
1729249200000,2024-10-18 11:00:00,612951.19665899,41533738649.683136
1729252800000,2024-10-18 12:00:00,612297.55170494,41461364450.17767
1729256400000,2024-10-18 13:00:00,612950.83377614,41757472410.24898
1729260000000,2024-10-18 14:00:00,613265.67338157,41964270483.65849
1729263600000,2024-10-18 15:00:00,612890.97058944,41994321441.75223
1729267200000,2024-10-18 16:00:00,611942.72554093,42128090470.70441
1729270800000,2024-10-18 17:00:00,611430.6537206,42040174240.96679
1729274400000,2024-10-18 18:00:00,611107.09702249,42144388367.177
1729278000000,2024-10-18 19:00:00,611148.26737571,41917359782.65075
1729281600000,2024-10-18 20:00:00,611144.63302829,41800978297.541664
1729285200000,2024-10-18 21:00:00,610887.84859463,41804211589.122894
1729288800000,2024-10-18 22:00:00,610699.67195965,41655894130.30202
1729292400000,2024-10-18 23:00:00,610371.52819101,41785160349.20721
1729296000000,2024-10-19 00:00:00,611018.5981351,41775283345.57785
1729299600000,2024-10-19 01:00:00,610867.028036,41752983370.32316
1729303200000,2024-10-19 02:00:00,610841.12892867,41792427560.20103
1729306800000,2024-10-19 03:00:00,610424.86444114,41803598180.6607
1729310400000,2024-10-19 04:00:00,610498.09091327,41748643469.26817
1729314000000,2024-10-19 05:00:00,610406.3947896,41744084204.433556
1729317600000,2024-10-19 06:00:00,610447.6397719,41723207673.51178
1729321200000,2024-10-19 07:00:00,610279.627916,41708802613.75623
1729324800000,2024-10-19 08:00:00,610423.32662331,41723920350.77459
1729328400000,2024-10-19 09:00:00,610391.86324996,41707770261.2953
1729332000000,2024-10-19 10:00:00,611403.8771751,41745519974.425224
1729335600000,2024-10-19 11:00:00,610548.4998372,41622203170.91089
1729339200000,2024-10-19 12:00:00,610615.04145464,41645675281.96431
1729342800000,2024-10-19 13:00:00,610478.95919768,41612127872.86216
1729346400000,2024-10-19 14:00:00,610472.39685075,41689068707.402664
1729350000000,2024-10-19 15:00:00,610402.19964486,41626880723.566574
1729353600000,2024-10-19 16:00:00,610883.72156922,41599581457.431854
1729357200000,2024-10-19 17:00:00,610849.52479286,41607126065.46005
1729360800000,2024-10-19 18:00:00,611004.46673595,41659191629.45122
1729364400000,2024-10-19 19:00:00,610990.91610367,41652834499.14938
1729368000000,2024-10-19 20:00:00,610984.08533521,41685090635.02398
1729371600000,2024-10-19 21:00:00,611069.60400279,41723111435.41878
1729375200000,2024-10-19 22:00:00,610960.78911294,41749223276.622894
1729378800000,2024-10-19 23:00:00,610990.50475485,41767975781.242874
1729382400000,2024-10-20 00:00:00,611089.97059624,41721054717.01481
1729386000000,2024-10-20 01:00:00,610986.71755782,41681833234.82058
1729389600000,2024-10-20 02:00:00,610998.72241259,41651970638.67994
1729393200000,2024-10-20 03:00:00,610893.22814322,41654167571.27465
1729396800000,2024-10-20 04:00:00,611162.89919825,41720977670.4668
1729400400000,2024-10-20 05:00:00,611059.96948082,41676313388.58769
1729404000000,2024-10-20 06:00:00,610918.60957502,41679489461.75454
1729407600000,2024-10-20 07:00:00,611173.69626703,41770315624.800064
1729411200000,2024-10-20 08:00:00,611264.35281948,41791625107.110115
1729414800000,2024-10-20 09:00:00,611118.38865282,41819564386.992065
1729418400000,2024-10-20 10:00:00,611426.69211008,41803872982.15889
1729422000000,2024-10-20 11:00:00,611296.83930408,41819495060.24206
1729425600000,2024-10-20 12:00:00,611389.10884193,41797352103.48927
1729429200000,2024-10-20 13:00:00,611163.60175474,41819367685.52418
1729432800000,2024-10-20 14:00:00,611074.1949124,41921313266.862045
1729436400000,2024-10-20 15:00:00,610965.13312157,41913997850.84695
1729440000000,2024-10-20 16:00:00,611420.14008442,41888306229.23653
1729443600000,2024-10-20 17:00:00,611437.5393813,41917675218.29509
1729447200000,2024-10-20 18:00:00,611304.69427905,41924335934.13876
1729450800000,2024-10-20 19:00:00,611259.23162028,41869791854.187614
1729454400000,2024-10-20 20:00:00,611472.32286417,42116203353.134605
1729458000000,2024-10-20 21:00:00,611550.12838428,42035257825.50406
1729461600000,2024-10-20 22:00:00,611243.27921177,42389715292.5661
1729465200000,2024-10-20 23:00:00,610880.74859987,42094974017.66736
1729468800000,2024-10-21 00:00:00,610349.15065614,42209556487.99415
1729472400000,2024-10-21 01:00:00,610299.18744772,42239463988.68433
1729476000000,2024-10-21 02:00:00,610982.8932266,42020331458.130226
1729479600000,2024-10-21 03:00:00,610625.6376827,42074981981.54194
1729483200000,2024-10-21 04:00:00,611027.74429897,42172870149.14219
1729486800000,2024-10-21 05:00:00,611018.69857696,42176487149.06695
1729490400000,2024-10-21 06:00:00,611508.94348128,42095760435.08957
1729494000000,2024-10-21 07:00:00,611388.27682792,41907992378.98732
1729497600000,2024-10-21 08:00:00,611099.12725143,41862144350.7822
1729501200000,2024-10-21 09:00:00,611298.26959121,41710588980.865
1729504800000,2024-10-21 10:00:00,611651.93335958,41778364061.1621
1729508400000,2024-10-21 11:00:00,611520.75120008,41681508852.41435
1729512000000,2024-10-21 12:00:00,611403.8362588,41673535222.96089
1729515600000,2024-10-21 13:00:00,611914.15411229,41201137480.37007
1729519200000,2024-10-21 14:00:00,612074.73237339,41172404263.44923
1729522800000,2024-10-21 15:00:00,611937.16790335,41008481152.54378
1729526400000,2024-10-21 16:00:00,612187.67904418,41121400769.55488
1729530000000,2024-10-21 17:00:00,612183.52955273,41358852722.45833
1729533600000,2024-10-21 18:00:00,612710.87067241,41149894030.14537
1729537200000,2024-10-21 19:00:00,612395.89977835,41475451932.198395
1729540800000,2024-10-21 20:00:00,612119.73585872,41413134662.35913
1729544400000,2024-10-21 21:00:00,612652.53346642,41454722805.46183
1729548000000,2024-10-21 22:00:00,612692.95424527,41500204563.32483
1729551600000,2024-10-21 23:00:00,612734.32260753,41303762111.93753
1729555200000,2024-10-22 00:00:00,612816.5566715,41141672805.27378
1729558800000,2024-10-22 01:00:00,612794.15885949,41309490481.32449
1729562400000,2024-10-22 02:00:00,612518.65928519,41209208768.22567
1729566000000,2024-10-22 03:00:00,612354.99157576,41268092507.220314
1729569600000,2024-10-22 04:00:00,612356.66833377,41284717487.62703
1729573200000,2024-10-22 05:00:00,613223.37988832,41415218983.94081
1729576800000,2024-10-22 06:00:00,613587.17719207,41467412676.3415
1729580400000,2024-10-22 07:00:00,613330.76145575,41317937574.68749
1729584000000,2024-10-22 08:00:00,612251.16752264,40995962095.35054
1729587600000,2024-10-22 09:00:00,612115.59907713,40846589044.408356
1729591200000,2024-10-22 10:00:00,614708.02545126,41264088241.985504
1729594800000,2024-10-22 11:00:00,614385.04054765,41355747060.86333
1729598400000,2024-10-22 12:00:00,614385.04054765,41355747060.86333
1729602000000,2024-10-22 13:00:00,614314.77306468,41122270109.616264
1729605600000,2024-10-22 14:00:00,614232.2186104,41506594244.28239
1729609200000,2024-10-22 15:00:00,613955.96402947,41299096881.54907
1729612800000,2024-10-22 16:00:00,614291.96917381,41115302555.61105
1729616400000,2024-10-22 17:00:00,614291.67573427,41354200894.46713
1729620000000,2024-10-22 18:00:00,614562.23752737,41390196316.042496
1729623600000,2024-10-22 19:00:00,614503.06301171,41510517411.23526
1729627200000,2024-10-22 20:00:00,614440.60690007,41492957887.17836
1729630800000,2024-10-22 21:00:00,614463.94925921,41443499353.70003
1729634400000,2024-10-22 22:00:00,614386.71551024,41606679771.48278
1729638000000,2024-10-22 23:00:00,614238.02000529,41436118685.78693
1729641600000,2024-10-23 00:00:00,614670.6682879,41254532055.29668
1729645200000,2024-10-23 01:00:00,614552.2195262,41361602872.72505
1729648800000,2024-10-23 02:00:00,614717.85383942,41278453161.495056
1729652400000,2024-10-23 03:00:00,614302.96020768,41140544596.30498
1729656000000,2024-10-23 04:00:00,614479.49217887,41267570211.32759
1729659600000,2024-10-23 05:00:00,614258.73955879,41176390408.869095
1729663200000,2024-10-23 06:00:00,612930.20284553,41000490681.10947
1729666800000,2024-10-23 07:00:00,612784.04957563,40959016215.76535
1729670400000,2024-10-23 08:00:00,614385.69507861,40794969804.85996
1729674000000,2024-10-23 09:00:00,613939.57654258,40820815502.62766
1729677600000,2024-10-23 10:00:00,614289.62481857,40822287174.55317
1729681200000,2024-10-23 11:00:00,614292.68906304,40774314518.48879
1729684800000,2024-10-23 12:00:00,614609.54074007,40803379230.14794
1729688400000,2024-10-23 13:00:00,614523.33960837,40975846271.856346
1729692000000,2024-10-23 14:00:00,614873.64697811,40856857999.64676
1729695600000,2024-10-23 15:00:00,614388.91660091,40652805712.935265
1729699200000,2024-10-23 16:00:00,614161.72878241,40454761080.366005
1729702800000,2024-10-23 17:00:00,614047.69346447,40322967764.44822
1729706400000,2024-10-23 18:00:00,614435.01091333,40539703010.76779
1729710000000,2024-10-23 19:00:00,615048.21109775,40773058770.345406
1729713600000,2024-10-23 20:00:00,615051.96017645,40957460980.58441
1729717200000,2024-10-23 21:00:00,615984.68081855,40877575055.120995
1729720800000,2024-10-23 22:00:00,616129.09698383,40967249086.261055
1729724400000,2024-10-23 23:00:00,616059.66818971,41036828189.32605
1729728000000,2024-10-24 00:00:00,616015.553077,41090770736.03163
1729731600000,2024-10-24 01:00:00,615472.25225158,41344948636.600555
1729735200000,2024-10-24 02:00:00,615547.26659884,41432251691.6294
1729738800000,2024-10-24 03:00:00,615240.20579051,41325657771.82953
1729742400000,2024-10-24 04:00:00,615603.22145428,41440824054.93648
1729746000000,2024-10-24 05:00:00,615573.97782851,41426988874.07922
1729749600000,2024-10-24 06:00:00,615323.83365686,41282509158.931274
1729753200000,2024-10-24 07:00:00,615144.9394023,41341790345.4128
1729756800000,2024-10-24 08:00:00,615375.23339173,41189828887.94228
1729760400000,2024-10-24 09:00:00,615331.70304451,41125549142.729706
1729764000000,2024-10-24 10:00:00,616157.03287399,41271116428.61504
1729767600000,2024-10-24 11:00:00,615940.85196785,41368978073.46492
1729771200000,2024-10-24 12:00:00,615382.72791213,41499189218.77219
1729774800000,2024-10-24 13:00:00,615242.13581,41684162936.830475
1729778400000,2024-10-24 14:00:00,615146.32985076,41595936692.70859
1729782000000,2024-10-24 15:00:00,614432.62744003,41666924172.097115
1729785600000,2024-10-24 16:00:00,614547.77343957,41564257054.164604
1729789200000,2024-10-24 17:00:00,614467.54964638,41585779617.55562
1729792800000,2024-10-24 18:00:00,614285.71739885,41609333875.0976
1729796400000,2024-10-24 19:00:00,614247.36975409,41900938425.40105
1729800000000,2024-10-24 20:00:00,614159.71343316,41770979994.964806
1729803600000,2024-10-24 21:00:00,613815.06094486,41911020121.81368
1729807200000,2024-10-24 22:00:00,614028.8276988,41907925520.51296
1729810800000,2024-10-24 23:00:00,613940.10341261,41844148903.121086
1729814400000,2024-10-25 00:00:00,614317.76252252,41742907818.535095
1729818000000,2024-10-25 01:00:00,614230.38629106,41690155275.61477
1729821600000,2024-10-25 02:00:00,614009.30069018,41758133058.37665
1729825200000,2024-10-25 03:00:00,613621.04801648,41761823130.78796
1729828800000,2024-10-25 04:00:00,613507.95357049,41553084581.29824
1729832400000,2024-10-25 05:00:00,612982.7889911,41529856765.20218
1729836000000,2024-10-25 06:00:00,613184.84755781,41522947359.491
1729839600000,2024-10-25 07:00:00,612271.68528129,41296073574.72771
1729843200000,2024-10-25 08:00:00,614254.02433658,41515553489.43315
1729846800000,2024-10-25 09:00:00,614319.27125897,41607502845.58493
1729850400000,2024-10-25 10:00:00,614208.07772143,41624987384.84329
1729854000000,2024-10-25 11:00:00,613574.22815345,41784838615.8401
1729857600000,2024-10-25 12:00:00,614430.05600509,41848226930.02885
1729861200000,2024-10-25 13:00:00,614302.32602608,41643178619.97679
1729864800000,2024-10-25 14:00:00,612248.52645872,41812735550.702286
1729868400000,2024-10-25 15:00:00,612424.50593932,41433616732.367294
1729872000000,2024-10-25 16:00:00,612775.74533377,41501285263.58329
1729875600000,2024-10-25 17:00:00,612493.26434829,40980768624.09949
1729879200000,2024-10-25 18:00:00,612656.04937045,41120826774.67326
1729882800000,2024-10-25 19:00:00,612344.76454169,40983940620.8526
1729886400000,2024-10-25 20:00:00,613216.02500205,40876384968.311806
1729890000000,2024-10-25 21:00:00,613252.04181583,41145266477.51308
1729893600000,2024-10-25 22:00:00,613209.26191556,41158560146.0687
1729897200000,2024-10-25 23:00:00,612899.74691239,40600172964.92129
1729900800000,2024-10-26 00:00:00,612844.78856664,40887456930.91382
1729904400000,2024-10-26 01:00:00,612617.98257171,40813936851.8895
1729908000000,2024-10-26 02:00:00,612491.40623738,40925338265.129715
1729911600000,2024-10-26 03:00:00,613021.54398217,40929980081.14875
1729915200000,2024-10-26 04:00:00,613382.63908972,41002557494.98324
1729918800000,2024-10-26 05:00:00,613153.78830666,41126959142.68839
1729922400000,2024-10-26 06:00:00,613166.54170589,41129935950.89687
1729926000000,2024-10-26 07:00:00,612871.52791535,41040596641.069496
1729929600000,2024-10-26 08:00:00,612692.63169215,41100787998.444756
1729933200000,2024-10-26 09:00:00,613126.78346489,41090422686.196785
1729936800000,2024-10-26 10:00:00,613473.9550164,41126870976.30112
1729940400000,2024-10-26 11:00:00,613238.20380049,41117244771.31567
1729944000000,2024-10-26 12:00:00,613308.35181707,41073096466.485504
