start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1727604000000,2024-09-29 10:00:00,0.51782843,1.07395057,79825273.8811,0.48217157,74328629.5102
1727607600000,2024-09-29 11:00:00,0.54913374,1.21795261,127876117.9974,0.45086626,104992687.9888
1727611200000,2024-09-29 12:00:00,0.50520233,1.02102812,108297535.2249,0.49479767,106067142.8622
1727614800000,2024-09-29 13:00:00,0.53196479,1.13659137,194488887.332,0.46803521,171115927.5761
1727618400000,2024-09-29 14:00:00,0.44643456,0.80647115,83228002.9477,0.55356544,103200223.0251
1727622000000,2024-09-29 15:00:00,0.45018017,0.81877762,175591814.0477,0.54981983,214456050.5738
1727625600000,2024-09-29 16:00:00,0.52192814,1.09173576,92302150.6919,0.47807186,84546237.385
1727629200000,2024-09-29 17:00:00,0.59193147,1.45056878,207403105.3838,0.40806853,142980538.8009
1727632800000,2024-09-29 18:00:00,0.50082147,1.00329129,70936491.2485,0.49917853,70703784.442
1727636400000,2024-09-29 19:00:00,0.63377766,1.73058166,108044862.7687,0.36622234,62432686.6913
1727640000000,2024-09-29 20:00:00,0.52185206,1.09140291,188956498.2985,0.47814794,173131752.4833
1727643600000,2024-09-29 21:00:00,0.52925713,1.12430196,80167036.1127,0.47074287,71303830.2544
1727647200000,2024-09-29 22:00:00,0.42536114,0.74022343,209115405.3799,0.57463886,282503089.6114
1727650800000,2024-09-29 23:00:00,0.50450881,1.01819936,183319175.0197,0.49549119,180042516.647
1727654400000,2024-09-30 00:00:00,0.4418536,0.79164462,535241962.6496,0.5581464,676113939.6415
1727658000000,2024-09-30 01:00:00,0.44592594,0.80481287,504202964.2241,0.55407406,626484716.2706
1727661600000,2024-09-30 02:00:00,0.48604307,0.94568833,635292205.8941,0.51395693,671777567.1111
1727665200000,2024-09-30 03:00:00,0.50585931,1.02371514,417910258.7,0.49414069,408229048.2616
1727668800000,2024-09-30 04:00:00,0.46297429,0.86210824,149027191.0116,0.53702571,172863665.9904
1727672400000,2024-09-30 05:00:00,0.55403533,1.24233009,141970944.8236,0.44596467,114277956.7868
1727676000000,2024-09-30 06:00:00,0.48790187,0.95275074,303442511.1451,0.51209813,318490972.8855
1727679600000,2024-09-30 07:00:00,0.56970232,1.32397257,225275944.7046,0.43029768,170151519.0359
1727683200000,2024-09-30 08:00:00,0.44974222,0.81733006,530844589.2124,0.55025778,649486193.9741
1727686800000,2024-09-30 09:00:00,0.43692127,0.77595057,613078187.41,0.56307873,790099538.977
1727690400000,2024-09-30 10:00:00,0.51419799,1.05845176,831676765.7933,0.48580201,785748387.5526999
1727694000000,2024-09-30 11:00:00,0.54877541,1.21619127,354093696.8938,0.45122459,291149678.1901
1727697600000,2024-09-30 12:00:00,0.51685877,1.06978816,358333465.5593,0.48314123,334957406.0126
1727701200000,2024-09-30 13:00:00,0.44720025,0.80897331,337877781.197,0.55279975,417662456.2044
1727704800000,2024-09-30 14:00:00,0.46892225,0.88296348,464695348.1637,0.53107775,526290566.7903
1727708400000,2024-09-30 15:00:00,0.489675,0.95953559,320345874.5818,0.510325,333855126.3184
1727712000000,2024-09-30 16:00:00,0.49708371,0.98840247,282096240.4607,0.50291629,285406246.7655
1727715600000,2024-09-30 17:00:00,0.52095288,1.08747734,288962425.4517,0.47904712,265718112.2176
1727719200000,2024-09-30 18:00:00,0.47374621,0.90022383,535611172.772,0.52625379,594975555.5001
1727722800000,2024-09-30 19:00:00,0.48119997,0.92752493,295101561.2657,0.51880003,318160247.4024
1727726400000,2024-09-30 20:00:00,0.57010299,1.32613851,226231048.5284,0.42989701,170593830.5966
1727730000000,2024-09-30 21:00:00,0.35829096,0.55833865,66563255.4447,0.64170904,119216635.8271
1727733600000,2024-09-30 22:00:00,0.40255589,0.67379675,97613756.3347,0.59744411,144871219.3739
1727737200000,2024-09-30 23:00:00,0.45484571,0.8343431,517102352.6484,0.54515429,619771836.9376
1727740800000,2024-10-01 00:00:00,0.49014464,0.96134058,417954347.5433,0.50985536,434761995.8819
1727744400000,2024-10-01 01:00:00,0.4031897,0.67557431,163152467.0137,0.5968103,241501882.3047
1727748000000,2024-10-01 02:00:00,0.4670647,0.87640038,140481205.6091,0.5329353,160293409.8804
1727751600000,2024-10-01 03:00:00,0.5755958,1.35624437,198848829.7152,0.4244042,146617256.9101
1727755200000,2024-10-01 04:00:00,0.56221852,1.28424464,208930976.6114,0.43778148,162687832.0153
1727758800000,2024-10-01 05:00:00,0.45371142,0.83053432,97913711.9548,0.54628858,117892432.6323
1727762400000,2024-10-01 06:00:00,0.59319636,1.4581884,307233230.363,0.40680364,210695154.4868
1727766000000,2024-10-01 07:00:00,0.4343186,0.76777953,167869707.5033,0.5656814,218643113.8982
1727769600000,2024-10-01 08:00:00,0.42758443,0.74698253,122753186.4219,0.57241557,164332071.8103
1727773200000,2024-10-01 09:00:00,0.42437647,0.73724656,125775239.8884,0.57562353,170601324.7969
1727776800000,2024-10-01 10:00:00,0.48929493,0.95807728,169973818.6599,0.51070507,177411386.0435
1727780400000,2024-10-01 11:00:00,0.44159551,0.79081654,109108336.8172,0.55840449,137969214.8286
1727784000000,2024-10-01 12:00:00,0.46163347,0.85747061,161746514.4195,0.53836653,188632137.6955
1727787600000,2024-10-01 13:00:00,0.45943992,0.84993314,1256815591.0088,0.54056008,1478722889.7168
1727791200000,2024-10-01 14:00:00,0.47394908,0.90095666,1221880731.2293,0.52605092,1356203669.7144
1727794800000,2024-10-01 15:00:00,0.46782503,0.87908125,1694759264.8242,0.53217497,1927875578.8766
1727798400000,2024-10-01 16:00:00,0.48439148,0.93945594,1021675976.3164,0.51560852,1087518774.1953
1727802000000,2024-10-01 17:00:00,0.44827316,0.81249114,1604128055.0696,0.55172684,1974332984.747
1727805600000,2024-10-01 18:00:00,0.48955027,0.95905676,609397880.9382,0.51044973,635413777.9544
1727809200000,2024-10-01 19:00:00,0.50298991,1.01203159,422097660.1397,0.49701009,417079529.6405
1727812800000,2024-10-01 20:00:00,0.44326164,0.79617584,1383137854.1088,0.55673836,1737226608.9505
1727816400000,2024-10-01 21:00:00,0.50981844,1.04006044,332090722.722,0.49018156,319299446.4803
1727820000000,2024-10-01 22:00:00,0.48864574,0.9555914,297467173.5933,0.51135426,311291177.9917
1727823600000,2024-10-01 23:00:00,0.49434491,0.97763261,234790125.4354,0.50565509,240161919.8278
1727827200000,2024-10-02 00:00:00,0.55640651,1.25431623,428566736.529,0.44359349,341673595.3372
1727830800000,2024-10-02 01:00:00,0.60218242,1.51371497,296987702.786,0.39781758,196197902.6596
1727834400000,2024-10-02 02:00:00,0.5556155,1.25030349,319374469.2765,0.4443845,255437557.8436
1727838000000,2024-10-02 03:00:00,0.44883625,0.81434283,200181987.9025,0.55116375,245820286.1472
1727841600000,2024-10-02 04:00:00,0.49429002,0.97741798,250073623.596,0.50570998,255851262.4757
1727845200000,2024-10-02 05:00:00,0.51653136,1.06838646,163316005.1707,0.48346864,152862293.3089
1727848800000,2024-10-02 06:00:00,0.58976735,1.43764119,227308686.4117,0.41023265,158112251.771
1727852400000,2024-10-02 07:00:00,0.47304226,0.89768538,207436961.5447,0.52695774,231079804.6466
1727856000000,2024-10-02 08:00:00,0.50381919,1.01539433,156872715.955,0.49618081,154494378.3062
1727859600000,2024-10-02 09:00:00,0.43313897,0.76410081,339092352.5923,0.56686103,443779603.0291
1727863200000,2024-10-02 10:00:00,0.48579757,0.94475936,284576155.7313,0.51420243,301215491.1102
1727866800000,2024-10-02 11:00:00,0.48175637,0.9295944,419519337.514,0.51824363,451292882.4879
1727870400000,2024-10-02 12:00:00,0.54754595,1.21016918,593371103.8026,0.45245405,490320784.2085
1727874000000,2024-10-02 13:00:00,0.52701853,1.11424771,958865199.1652,0.47298147,860549398.6149
1727877600000,2024-10-02 14:00:00,0.51574459,1.06502596,800482653.5372,0.48425541,751608581.3312
1727881200000,2024-10-02 15:00:00,0.53701327,1.15988914,597181976.0053,0.46298673,514861252.5729
1727884800000,2024-10-02 16:00:00,0.49709597,0.98845097,667849563.7811,0.50290403,675652694.9835
1727888400000,2024-10-02 17:00:00,0.48752791,0.95132578,418200738.8186,0.51247209,439597819.4155
1727892000000,2024-10-02 18:00:00,0.47065478,0.88912635,515555647.4015,0.52934522,579845198.9544
1727895600000,2024-10-02 19:00:00,0.4601066,0.85221748,1089789993.5023,0.5398934,1278769813.4866
1727899200000,2024-10-02 20:00:00,0.54835844,1.2141452,581300045.9976,0.45164156,478773089.2897
1727902800000,2024-10-02 21:00:00,0.47293224,0.89728927,169970404.3771,0.52706776,189426543.7482
1727906400000,2024-10-02 22:00:00,0.48429307,0.93908584,204453870.6988,0.51570693,217715848.8549
1727910000000,2024-10-02 23:00:00,0.50361353,1.01455936,121684644.7777,0.49638647,119938418.4441
1727913600000,2024-10-03 00:00:00,0.52237904,1.09371045,398266634.6881,0.47762096,364142663.4663
1727917200000,2024-10-03 01:00:00,0.48762467,0.95169427,206816343.4817,0.51237533,217313847.0328
1727920800000,2024-10-03 02:00:00,0.51076417,1.04400401,152936777.1797,0.48923583,146490603.803
1727924400000,2024-10-03 03:00:00,0.54288497,1.18763317,244621876.5044,0.45711503,205974270.7639
1727928000000,2024-10-03 04:00:00,0.41178142,0.70004831,125164559.6313,0.58821858,178794174.2828
1727931600000,2024-10-03 05:00:00,0.53519404,1.15143541,188705358.8131,0.46480596,163887055.7105
1727935200000,2024-10-03 06:00:00,0.52067273,1.08625725,117138545.5679,0.47932727,107836836.2495
1727938800000,2024-10-03 07:00:00,0.44893963,0.81468321,278349340.2181,0.55106037,341665737.7178
1727942400000,2024-10-03 08:00:00,0.48065804,0.9255136,655558809.6571,0.51934196,708318936.9810001
1727946000000,2024-10-03 09:00:00,0.5256825,1.10829243,410356211.5093,0.4743175,370259872.0313
1727949600000,2024-10-03 10:00:00,0.52690145,1.11372449,248875306.0255,0.47309855,223462183.9154
1727953200000,2024-10-03 11:00:00,0.39862949,0.66286838,244737954.5015,0.60137051,369210481.8012
1727956800000,2024-10-03 12:00:00,0.48924588,0.95788924,335617183.7683,0.51075412,350371598.2126
1727960400000,2024-10-03 13:00:00,0.48321716,0.93504878,1038306730.1437,0.51678284,1110430543.4993
1727964000000,2024-10-03 14:00:00,0.50689959,1.02798451,1004756802.2079,0.49310041,977404609.3296
1727967600000,2024-10-03 15:00:00,0.49544282,0.98193593,593337111.4334,0.50455718,604252366.4898
1727971200000,2024-10-03 16:00:00,0.48967046,0.95951815,582315627.2175,0.51032954,606883390.4421
1727974800000,2024-10-03 17:00:00,0.53531451,1.15199319,655181755.2842,0.46468549,568737526.1981
1727978400000,2024-10-03 18:00:00,0.50013316,1.00053278,211063565.5126,0.49986684,210951175.1667
1727982000000,2024-10-03 19:00:00,0.52349843,1.09862899,250615035.6414,0.47650157,228116167.616
1727985600000,2024-10-03 20:00:00,0.47312563,0.89798565,210842956.2818,0.52687437,234795463.634
1727989200000,2024-10-03 21:00:00,0.51002239,1.04090958,148864130.4335,0.48997761,143013508.2648
1727992800000,2024-10-03 22:00:00,0.52935673,1.12475153,111649205.0093,0.47064327,99265662.1147
1727996400000,2024-10-03 23:00:00,0.54517983,1.1986712,108423514.1307,0.45482017,90453090.182
1728000000000,2024-10-04 00:00:00,0.50598917,1.02424711,216251444.5386,0.49401083,211132100.7678
1728003600000,2024-10-04 01:00:00,0.55310107,1.23764242,436812760.8207,0.44689893,352939389.287
1728007200000,2024-10-04 02:00:00,0.47608707,0.90871409,163089190.8333,0.52391293,179472501.5348
1728010800000,2024-10-04 03:00:00,0.47906926,0.91964099,94181659.5612,0.52093074,102411333.4389
1728014400000,2024-10-04 04:00:00,0.53130765,1.13359575,169122034.207,0.46869235,149190780.423
1728018000000,2024-10-04 05:00:00,0.60523177,1.53313191,142375239.1482,0.39476823,92865616.0419
1728021600000,2024-10-04 06:00:00,0.47297156,0.8974308,147961398.6529,0.52702844,164872209.6752
1728025200000,2024-10-04 07:00:00,0.58049988,1.38378955,250606175.8486,0.41950012,181101365.1188
1728028800000,2024-10-04 08:00:00,0.49443575,0.97798794,266403414.0179,0.50556425,272399487.2598
1728032400000,2024-10-04 09:00:00,0.49805659,0.99225644,193537305.0016,0.50194341,195047668.5708
1728036000000,2024-10-04 10:00:00,0.54096123,1.17846522,145739779.2905,0.45903877,123669138.9566
1728039600000,2024-10-04 11:00:00,0.50550579,1.02226839,149145364.8221,0.49449421,145896485.0713
1728043200000,2024-10-04 12:00:00,0.53489346,1.15004503,877044536.9532,0.46510654,762617559.0576
1728046800000,2024-10-04 13:00:00,0.44461753,0.80056096,525765261.0038,0.55538247,656746068.3859
1728050400000,2024-10-04 14:00:00,0.46896928,0.88313023,859368692.5576,0.53103072,973093964.838
1728054000000,2024-10-04 15:00:00,0.50157356,1.00631411,631104812.7055,0.49842644,627144948.1093
1728057600000,2024-10-04 16:00:00,0.49650171,0.98610407,584142642.6203,0.50349829,592374232.1985
1728061200000,2024-10-04 17:00:00,0.4635763,0.864198,305089456.1252,0.5364237,353031891.6027
1728064800000,2024-10-04 18:00:00,0.55976345,1.27150607,255136721.5253,0.44023655,200657100.6595
1728068400000,2024-10-04 19:00:00,0.52241193,1.09385463,284873796.999,0.47758807,260431129.7208
1728072000000,2024-10-04 20:00:00,0.54544499,1.19995375,180470456.0318,0.45455501,150397843.2913
1728075600000,2024-10-04 21:00:00,0.47790054,0.91534388,80289646.2605,0.52209946,87715282.0256
1728079200000,2024-10-04 22:00:00,0.46851932,0.88153595,91583838.0579,0.53148068,103891212.0613
1728082800000,2024-10-04 23:00:00,0.44509809,0.8021203,138966684.3045,0.55490191,173249181.0322
1728086400000,2024-10-05 00:00:00,0.50936671,1.03818214,101784516.0245,0.49063329,98041097.0057
1728090000000,2024-10-05 01:00:00,0.41189063,0.70036401,88186989.39,0.58810937,125915935.1913
1728093600000,2024-10-05 02:00:00,0.40839483,0.69031653,100033812.8669,0.59160517,144910063.7123
1728097200000,2024-10-05 03:00:00,0.54388942,1.19245078,176749829.1504,0.45611058,148224003.8812
1728100800000,2024-10-05 04:00:00,0.56456221,1.29653929,88334132.2641,0.43543779,68130702.2452
1728104400000,2024-10-05 05:00:00,0.6156676,1.60191441,136191280.4289,0.3843324,85017826.0837
1728108000000,2024-10-05 06:00:00,0.53273197,1.14009934,89842095.2944,0.46726803,78801988.6756
1728111600000,2024-10-05 07:00:00,0.43334756,0.7647502,80951164.4702,0.56665244,105853081.0803
1728115200000,2024-10-05 08:00:00,0.57722325,1.36531457,63711205.3163,0.42277675,46664121.7074
1728118800000,2024-10-05 09:00:00,0.51432781,1.059002,105824142.7643,0.48567219,99928180.3393
1728122400000,2024-10-05 10:00:00,0.41411908,0.7068315,44223344.8963,0.58588092,62565611.7514
1728126000000,2024-10-05 11:00:00,0.40897164,0.6919662,42932972.0059,0.59102836,62044897.5803
1728129600000,2024-10-05 12:00:00,0.48698149,0.9492474,61032933.9536,0.51301851,64296129.3897
1728133200000,2024-10-05 13:00:00,0.44614842,0.80553787,128814420.3694,0.55385158,159911066.2015
1728136800000,2024-10-05 14:00:00,0.53596948,1.15503068,89936653.0548,0.46403052,77865163.8089
1728140400000,2024-10-05 15:00:00,0.42789568,0.74793297,48068519.105,0.57210432,64268484.9091
1728144000000,2024-10-05 16:00:00,0.40442452,0.67904832,112021955.7637,0.59557548,164969050.4765
1728147600000,2024-10-05 17:00:00,0.58800533,1.42721584,122483306.6666,0.41199467,85819750.0741
1728151200000,2024-10-05 18:00:00,0.39672104,0.65760794,100620196.3712,0.60327896,153009399.3351
1728154800000,2024-10-05 19:00:00,0.46761054,0.87832417,110885860.436,0.53238946,126247078.2883
1728158400000,2024-10-05 20:00:00,0.49789737,0.99162468,99397790.4218,0.50210263,100237309.7061
1728162000000,2024-10-05 21:00:00,0.57018151,1.3265635,92996142.638,0.42981849,70103046.3975
1728165600000,2024-10-05 22:00:00,0.54252336,1.18590397,102168059.9476,0.45747664,86152051.739
1728169200000,2024-10-05 23:00:00,0.46791876,0.87941223,46275659.0085,0.53208124,52621122.7546
1728172800000,2024-10-06 00:00:00,0.43139992,0.75870535,59139135.3022,0.56860008,77947434.2315
1728176400000,2024-10-06 01:00:00,0.60556804,1.53529153,108042444.1641,0.39443196,70372591.892
1728180000000,2024-10-06 02:00:00,0.36614002,0.5776355,41362088.1591,0.63385998,71605862.5012
1728183600000,2024-10-06 03:00:00,0.46331593,0.86329362,56081165.9064,0.53668407,64961867.9643
1728187200000,2024-10-06 04:00:00,0.4629691,0.86209023,55958641.1341,0.5370309,64910422.2471
1728190800000,2024-10-06 05:00:00,0.59526573,1.47075695,70345152.609,0.40473427,47829216.3819
1728194400000,2024-10-06 06:00:00,0.49058671,0.9630426,45445571.9292,0.50941329,47189575.7752
1728198000000,2024-10-06 07:00:00,0.50140077,1.00561883,33002276.0419,0.49859923,32817878.052
1728201600000,2024-10-06 08:00:00,0.47623024,0.90923586,69128617.1314,0.52376976,76029356.3537
1728205200000,2024-10-06 09:00:00,0.60658808,1.54186502,112604025.372,0.39341192,73031052.5328
1728208800000,2024-10-06 10:00:00,0.43045242,0.75577957,35114108.2748,0.56954758,46460779.692
1728212400000,2024-10-06 11:00:00,0.57562681,1.35641654,76485971.4243,0.42437319,56388262.2488
1728216000000,2024-10-06 12:00:00,0.55786305,1.26174266,138007867.8211,0.44213695,109378775.878
1728219600000,2024-10-06 13:00:00,0.50901254,1.0367119,177388081.3559,0.49098746,171106439.4822
1728223200000,2024-10-06 14:00:00,0.58087453,1.38592039,469822291.9332,0.41912547,338996593.8629
1728226800000,2024-10-06 15:00:00,0.48017916,0.92373974,276231063.9146,0.51982084,299035596.5069
1728230400000,2024-10-06 16:00:00,0.50785086,1.0319044,312560114.8127,0.49214914,302896387.9286
1728234000000,2024-10-06 17:00:00,0.53819694,1.16542525,110571831.6098,0.46180306,94876811.3588
1728237600000,2024-10-06 18:00:00,0.55781731,1.26150871,69822508.0764,0.44218269,55348415.528
1728241200000,2024-10-06 19:00:00,0.50177851,1.00713944,171751939.2117,0.49822149,170534419.6145
1728244800000,2024-10-06 20:00:00,0.48585183,0.94496463,84844533.5103,0.51414817,89785935.615
1728248400000,2024-10-06 21:00:00,0.39896421,0.66379443,151059875.6485,0.60103579,227570265.2822
1728252000000,2024-10-06 22:00:00,0.54547292,1.20008891,105336034.9926,0.45452708,87773525.5696
1728255600000,2024-10-06 23:00:00,0.55997644,1.27260559,251727291.287,0.44002356,197804640.5002
1728259200000,2024-10-07 00:00:00,0.59453234,1.46628794,902889655.4189,0.40546766,615765587.1162
1728262800000,2024-10-07 01:00:00,0.51572881,1.06495869,462163709.088,0.48427119,433973369.2897
1728266400000,2024-10-07 02:00:00,0.50247009,1.00992943,218538959.4305,0.49752991,216390326.8549
1728270000000,2024-10-07 03:00:00,0.49395099,0.97609319,245624896.6307,0.50604901,251640825.146
1728273600000,2024-10-07 04:00:00,0.50214584,1.00862035,121269693.0763,0.49785416,120233240.4953
1728277200000,2024-10-07 05:00:00,0.48900828,0.95697888,170135163.5365,0.51099172,177783614.4293
1728280800000,2024-10-07 06:00:00,0.5586577,1.26581498,171554451.6646,0.4413423,135528852.7917
1728284400000,2024-10-07 07:00:00,0.46358047,0.86421252,136725179.2458,0.53641953,158207819.7542
1728288000000,2024-10-07 08:00:00,0.54134557,1.1802907,168868801.039,0.45865443,143073905.8637
1728291600000,2024-10-07 09:00:00,0.47413619,0.90163306,430685254.2844,0.52586381,477672430.2304
1728295200000,2024-10-07 10:00:00,0.42851617,0.74983078,289563929.4681,0.57148383,386172369.5638
1728298800000,2024-10-07 11:00:00,0.5225194,1.09432591,509414726.6095,0.4774806,465505495.6012
1728302400000,2024-10-07 12:00:00,0.47619768,0.90911717,209906159.1767,0.52380232,230890106.5825
1728306000000,2024-10-07 13:00:00,0.52941393,1.12500976,602074768.5522,0.47058607,535172927.8315
1728309600000,2024-10-07 14:00:00,0.5299692,1.12752017,1517348112.2451,0.4700308,1345739220.6201
1728313200000,2024-10-07 15:00:00,0.45445628,0.83303364,619369240.6182,0.54554372,743510475.8985
1728316800000,2024-10-07 16:00:00,0.52013718,1.08392888,297701674.3485,0.47986282,274650559.342
1728320400000,2024-10-07 17:00:00,0.50329726,1.01327659,183582112.9611,0.49670274,181176703.3628
1728324000000,2024-10-07 18:00:00,0.45417042,0.83207368,579250821.91,0.54582958,696153281.3191
1728327600000,2024-10-07 19:00:00,0.5305583,1.13018995,389425075.7647,0.4694417,344566039.9053
1728331200000,2024-10-07 20:00:00,0.45934885,0.84962152,180650554.4657,0.54065115,212624738.9975
1728334800000,2024-10-07 21:00:00,0.58349696,1.40094287,127561741.276,0.41650304,91054206.6345
1728338400000,2024-10-07 22:00:00,0.38761844,0.63296882,297092551.0381,0.61238156,469363640.7688
1728342000000,2024-10-07 23:00:00,0.49695881,0.98790877,584762887.8565,0.50304119,591919926.3506
1728345600000,2024-10-08 00:00:00,0.57386462,1.34667209,276454684.8383,0.42613538,205287305.628
1728349200000,2024-10-08 01:00:00,0.48212042,0.93095083,230428175.3063,0.51787958,247519169.4261
1728352800000,2024-10-08 02:00:00,0.49624419,0.98508875,219596162.6628,0.50375581,222920180.7241
1728356400000,2024-10-08 03:00:00,0.49739991,0.98965342,185054677.7272,0.50260009,186989377.4311
1728360000000,2024-10-08 04:00:00,0.50015979,1.00063936,184349743.8412,0.49984021,184231952.6407
1728363600000,2024-10-08 05:00:00,0.44312994,0.79575107,261317473.7142,0.55687006,328390979.0164
1728367200000,2024-10-08 06:00:00,0.50806221,1.03277736,254367529.8565,0.49193779,246294641.6236
1728370800000,2024-10-08 07:00:00,0.48843615,0.9547902,356229501.1349,0.51156385,373097146.8603
1728374400000,2024-10-08 08:00:00,0.53419549,1.14682335,184047213.1775,0.46580451,160484361.4847
1728378000000,2024-10-08 09:00:00,0.52655601,1.11218227,207548782.6841,0.47344399,186614000.4577
1728381600000,2024-10-08 10:00:00,0.45749047,0.84328561,113651082.5653,0.54250953,134771756.8856
1728385200000,2024-10-08 11:00:00,0.54870208,1.21583116,147246664.5672,0.45129792,121107823.0281
1728388800000,2024-10-08 12:00:00,0.45027074,0.81907727,138972122.4669,0.54972926,169669122.9962
1728392400000,2024-10-08 13:00:00,0.53606577,1.15547792,657803675.4782,0.46393423,569291425.9454
1728396000000,2024-10-08 14:00:00,0.5005587,1.00223729,1029620172.7918,0.4994413,1027321756.827
1728399600000,2024-10-08 15:00:00,0.46159004,0.85732077,755857834.5439,0.53840996,881651143.9752
1728403200000,2024-10-08 16:00:00,0.52604505,1.10990519,376870996.7791,0.47395495,339552422.85330003
1728406800000,2024-10-08 17:00:00,0.49969491,0.9987804,293793738.3432,0.50030509,294152485.773
1728410400000,2024-10-08 18:00:00,0.52114916,1.08833299,290216637.802,0.47885084,266661620.7155
1728414000000,2024-10-08 19:00:00,0.51167089,1.04779929,372104288.1017,0.48832911,355129358.4916
1728417600000,2024-10-08 20:00:00,0.52263017,1.09481189,124005901.9971,0.47736983,113266856.7594
1728421200000,2024-10-08 21:00:00,0.45160055,0.82348833,90330407.0511,0.54839945,109692395.0741
1728424800000,2024-10-08 22:00:00,0.482001,0.93050564,119345470.587,0.517999,128258729.0128
1728428400000,2024-10-08 23:00:00,0.55055224,1.22495267,126427408.8079,0.44944776,103210035.4124
1728432000000,2024-10-09 00:00:00,0.48446709,0.93974038,143126574.4775,0.51553291,152304378.8567
1728435600000,2024-10-09 01:00:00,0.50415393,1.0167549,222220469.4343,0.49584607,218558541.8307
1728439200000,2024-10-09 02:00:00,0.47979941,0.9223354,79525222.3859,0.52020059,86221587.6169
1728442800000,2024-10-09 03:00:00,0.53481782,1.14969543,153191717.6024,0.46518218,133245478.406
1728446400000,2024-10-09 04:00:00,0.38572371,0.62793196,49175078.0865,0.61427629,78312749.0886
1728450000000,2024-10-09 05:00:00,0.51092124,1.04466045,160116362.7725,0.48907876,153271202.2912
1728453600000,2024-10-09 06:00:00,0.40696821,0.68625023,85212121.8767,0.59303179,124170627.0324
1728457200000,2024-10-09 07:00:00,0.48057772,0.92521585,112383797.7805,0.51942228,121467652.4261
1728460800000,2024-10-09 08:00:00,0.49026147,0.96179009,173809975.0141,0.50973853,180715082.1384
1728464400000,2024-10-09 09:00:00,0.55670447,1.25583144,120796619.7211,0.44329553,96188561.2299
1728468000000,2024-10-09 10:00:00,0.47556083,0.90679884,116607822.6069,0.52443917,128592823.2955
1728471600000,2024-10-09 11:00:00,0.5843498,1.40586916,117637837.3914,0.4156502,83676234.5047
1728475200000,2024-10-09 12:00:00,0.45561996,0.83695198,532047840.9599,0.54438004,635696975.0896
1728478800000,2024-10-09 13:00:00,0.51068436,1.04367063,447560298.4598,0.48931564,428832894.0954
1728482400000,2024-10-09 14:00:00,0.47922274,0.92020674,397018547.1587,0.52077726,431444945.1169
1728486000000,2024-10-09 15:00:00,0.49675895,0.98711931,541846208.8836,0.50324105,548916632.312
1728489600000,2024-10-09 16:00:00,0.47680563,0.91133556,536477680.4379,0.52319437,588671950.0597
1728493200000,2024-10-09 17:00:00,0.4700499,0.88697011,189295828.7276,0.5299501,213418498.7353
1728496800000,2024-10-09 18:00:00,0.43277069,0.76295545,512814308.6397,0.56722931,672141881.6517
1728500400000,2024-10-09 19:00:00,0.47059364,0.88890819,448769904.3937,0.52940636,504855180.0158
1728504000000,2024-10-09 20:00:00,0.38971933,0.63859031,535959379.1347,0.61028067,839285174.4184
1728507600000,2024-10-09 21:00:00,0.51872314,1.0778061,284135860.8028,0.48127686,263624283.0182
1728511200000,2024-10-09 22:00:00,0.4801062,0.92346974,150107262.6225,0.5198938,162547029.2705
1728514800000,2024-10-09 23:00:00,0.52328347,1.09768268,158235017.2796,0.47671653,144153698.2386
1728518400000,2024-10-10 00:00:00,0.48780436,0.95237899,293103507.4639,0.51219564,307759315.932
1728522000000,2024-10-10 01:00:00,0.53292968,1.14100524,233981701.2663,0.46707032,205066281.8448
1728525600000,2024-10-10 02:00:00,0.51353219,1.05563448,143287443.1947,0.48646781,135735849.8858
1728529200000,2024-10-10 03:00:00,0.52482514,1.10448844,113998117.6193,0.47517486,103213500.1996
1728532800000,2024-10-10 04:00:00,0.53623095,1.15624564,98762948.7214,0.46376905,85416926.6198
1728536400000,2024-10-10 05:00:00,0.57591444,1.35801474,130631402.9964,0.42408556,96192919.9019
1728540000000,2024-10-10 06:00:00,0.52947851,1.12530143,145003860.3391,0.47052149,128857794.3335
1728543600000,2024-10-10 07:00:00,0.51424435,1.05864819,138756120.0153,0.48575565,131069151.3361
1728547200000,2024-10-10 08:00:00,0.4751136,0.90517416,168744933.6958,0.5248864,186422613.9631
1728550800000,2024-10-10 09:00:00,0.52240454,1.09382226,276096819.5151,0.47759546,252414702.3403
1728554400000,2024-10-10 10:00:00,0.53746323,1.16199027,221690112.2567,0.46253677,190784826.141
1728558000000,2024-10-10 11:00:00,0.51026124,1.04190497,191323440.628,0.48973876,183628494.2075
1728561600000,2024-10-10 12:00:00,0.45738821,0.84293821,568763109.434,0.54261179,674738791.0224
1728565200000,2024-10-10 13:00:00,0.45467355,0.83376398,516244796.765,0.54532645,619173784.4559
1728568800000,2024-10-10 14:00:00,0.49107957,0.9649437,437349772.3433,0.50892043,453238640.6111
1728572400000,2024-10-10 15:00:00,0.5084744,1.03448204,392846668.7487,0.4915256,379752044.8012
1728576000000,2024-10-10 16:00:00,0.46515346,0.86969519,442165481.7814,0.53484654,508414313.676
1728579600000,2024-10-10 17:00:00,0.4300121,0.75442321,845910700.0718,0.5699879,1121268132.662
1728583200000,2024-10-10 18:00:00,0.45873224,0.84751444,1102859329.4957,0.54126776,1301286779.1991
1728586800000,2024-10-10 19:00:00,0.48801255,0.95317287,290897661.1846,0.51198745,305188776.2001
