start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
1705258800000,2024-01-14 19:00:00,10.75245865,457632.20554,0.084,3603.1461
1705262400000,2024-01-14 20:00:00,8.36380979,354571.86479,4.50972304,193130.12659
1705266000000,2024-01-14 21:00:00,14.30428458,602505.64732,13.80302354,587880.06474
1705269600000,2024-01-14 22:00:00,11.67119395,491187.10727,5.09202355,217131.43367
1705273200000,2024-01-14 23:00:00,40.09627933,1675821.52761,0.926,39076.79834
1705276800000,2024-01-15 00:00:00,0.86405796,35949.10233,26.98980252,1141318.63286
1705280400000,2024-01-15 01:00:00,0.018,759.60171,3.25031821,138234.50972
1705284000000,2024-01-15 02:00:00,0.227,9545.69089,0.395,16808.22738
1705287600000,2024-01-15 03:00:00,0.0,0.0,16.26526867,694634.2154
1705291200000,2024-01-15 04:00:00,0.54,22890.29705,0.078,3331.47729
1705294800000,2024-01-15 05:00:00,1.145,48696.60443,3.77604834,161859.97036
1705298400000,2024-01-15 06:00:00,0.505,21443.22341,0.226,9693.74407
1705302000000,2024-01-15 07:00:00,1.08539257,46042.94167,10.013,428483.71553
1705305600000,2024-01-15 08:00:00,0.055,2338.33356,0.117,5024.60894
1705309200000,2024-01-15 09:00:00,0.01,424.4057,0.226,9701.20088
1705312800000,2024-01-15 10:00:00,2.431,103126.26365,0.0,0.0
1705316400000,2024-01-15 11:00:00,0.057,2418.66976,0.009,384.96105
1705320000000,2024-01-15 12:00:00,0.213,9036.11345,1.376,58990.93349
1705323600000,2024-01-15 13:00:00,0.236,10059.43029,8.63055519,371359.03114
1705327200000,2024-01-15 14:00:00,25.3598288,1071592.19143,0.0,0.0
1705330800000,2024-01-15 15:00:00,12.07461697,508129.65105,1.868,79558.50718
1705334400000,2024-01-15 16:00:00,0.88,37089.88243,4.58423523,195547.83718
1705338000000,2024-01-15 17:00:00,0.076,3235.90836,10.89815113,467173.89055
1705341600000,2024-01-15 18:00:00,3.22862171,138692.92571,27.38736605,1186027.63675
1705345200000,2024-01-15 19:00:00,2.5858621,110485.6236,0.336,14515.83499
1705348800000,2024-01-15 20:00:00,1.013,43297.76499,0.74779974,32314.63631
1705352400000,2024-01-15 21:00:00,7.17862051,305628.51165,0.172,7401.0912
1705356000000,2024-01-15 22:00:00,9.49530071,402281.5437,3.27658765,140649.35872
1705359600000,2024-01-15 23:00:00,1.02797807,43552.69912,0.0,0.0
1705363200000,2024-01-16 00:00:00,1.602,67841.49862,0.801,34305.66488
1705366800000,2024-01-16 01:00:00,0.07,2969.5568,0.727,31162.74349
1705370400000,2024-01-16 02:00:00,0.0,0.0,0.022,943.71576
1705374000000,2024-01-16 03:00:00,0.003,127.75569,3.7925028,163236.37962
1705377600000,2024-01-16 04:00:00,0.096,4093.17363,0.009,387.98775
1705381200000,2024-01-16 05:00:00,0.134,5722.29525,1.17,50320.5464
1705384800000,2024-01-16 06:00:00,1.52394153,64784.65306,0.0,0.0
1705388400000,2024-01-16 07:00:00,1.96559465,83496.83555,0.443,19024.72596
1705392000000,2024-01-16 08:00:00,0.005,215.32615,12.48218566,537774.88922
1705395600000,2024-01-16 09:00:00,0.807,34536.906,5.25323147,227329.72096
1705399200000,2024-01-16 10:00:00,1.032,44079.33323,0.0,0.0
1705402800000,2024-01-16 11:00:00,3.757,160250.45659,0.101,4343.49356
1705406400000,2024-01-16 12:00:00,0.0,0.0,8.26867019,357436.02259
1705410000000,2024-01-16 13:00:00,3.91030493,166994.42999,0.18260038,7911.47455
1705413600000,2024-01-16 14:00:00,27.65559841,1170488.02809,9.58149232,409391.89379
1705417200000,2024-01-16 15:00:00,7.35963314,314740.35686,192.44415182,8387815.26696
1705420800000,2024-01-16 16:00:00,3.03090438,130234.65819,7.22688526,314590.3962
1705424400000,2024-01-16 17:00:00,3.06004662,131339.56096,0.028,1213.24577
1705428000000,2024-01-16 18:00:00,5.42463653,231944.24567,0.092,3976.21781
1705431600000,2024-01-16 19:00:00,0.003,128.40456,3.32867509,144172.84527
1705435200000,2024-01-16 20:00:00,1.41086161,60607.09342,18.28144811,795314.45637
1705438800000,2024-01-16 21:00:00,1.03506942,44722.29529,18.16307469,792127.08381
1705442400000,2024-01-16 22:00:00,8.42025497,362836.10812,0.164,7159.79612
1705446000000,2024-01-16 23:00:00,0.97116291,41748.21882,0.001,43.23693
1705449600000,2024-01-17 00:00:00,2.787,119577.695,0.211,9122.56833
1705453200000,2024-01-17 01:00:00,3.80679366,163085.59045,0.104,4507.27724
1705456800000,2024-01-17 02:00:00,19.10933372,816586.70714,0.168,7244.3631
1705460400000,2024-01-17 03:00:00,6.76078036,288680.224,0.0,0.0
1705464000000,2024-01-17 04:00:00,2.50300862,106763.40897,0.0,0.0
1705467600000,2024-01-17 05:00:00,1.923,81986.25138,0.025,1074.488
1705471200000,2024-01-17 06:00:00,0.053,2267.58751,0.0,0.0
1705474800000,2024-01-17 07:00:00,10.41843461,442878.14923,0.0,0.0
1705478400000,2024-01-17 08:00:00,8.97578734,380756.79949,0.128,5487.94976
1705482000000,2024-01-17 09:00:00,0.029,1239.02984,1.57087469,67504.53711
1705485600000,2024-01-17 10:00:00,0.929,39471.29867,2.763,118814.53867
1705489200000,2024-01-17 11:00:00,0.406,17261.33105,0.014,600.53812
1705492800000,2024-01-17 12:00:00,8.22625106,348559.41635,2.92104661,125332.62739
1705496400000,2024-01-17 13:00:00,6.15328633,260864.36149,0.59,25256.89538
1705500000000,2024-01-17 14:00:00,43.89696534,1857022.78629,7.32127151,314216.56254
1705503600000,2024-01-17 15:00:00,9.02106423,381931.95701,1.449,62151.11883
1705507200000,2024-01-17 16:00:00,11.17294267,471436.27439,0.058,2478.29364
1705510800000,2024-01-17 17:00:00,15.81218612,664920.06781,0.425,18104.72027
1705514400000,2024-01-17 18:00:00,0.5517823,23257.08378,6.4370234,275179.20164
1705518000000,2024-01-17 19:00:00,0.107,4544.91176,7.1493036,306503.27746
1705521600000,2024-01-17 20:00:00,2.80586114,119041.92501,8.98062812,386155.9606
1705525200000,2024-01-17 21:00:00,0.0,0.0,0.7610317,32688.57731
1705528800000,2024-01-17 22:00:00,5.13713437,217631.39388,0.461,19736.2983
1705532400000,2024-01-17 23:00:00,0.0,0.0,1.14,48940.09998
1705536000000,2024-01-18 00:00:00,0.077,3274.91247,0.0,0.0
1705539600000,2024-01-18 01:00:00,6.12596754,259911.90851,4.711,202003.25357
1705543200000,2024-01-18 02:00:00,0.0,0.0,0.59304667,25415.78217
1705546800000,2024-01-18 03:00:00,0.584,24782.82924,0.003,127.94445
1705550400000,2024-01-18 04:00:00,0.489,20768.49261,0.0,0.0
1705554000000,2024-01-18 05:00:00,0.0,0.0,1.698,72880.90657
1705557600000,2024-01-18 06:00:00,0.0,0.0,1.56039879,67118.32719
1705561200000,2024-01-18 07:00:00,0.0,0.0,4.68204647,201691.92919
1705564800000,2024-01-18 08:00:00,1.645,70021.57938,0.141,6077.47506
1705568400000,2024-01-18 09:00:00,1.20904705,51478.56869,0.031,1332.20636
1705572000000,2024-01-18 10:00:00,18.64509083,789406.56452,0.117,5023.06623
1705575600000,2024-01-18 11:00:00,2.675,112941.70715,0.0,0.0
1705579200000,2024-01-18 12:00:00,2.50987312,106008.0938,0.037,1575.88321
1705582800000,2024-01-18 13:00:00,0.639,26976.36877,15.287,654742.94924
1705586400000,2024-01-18 14:00:00,0.49616528,20978.87316,5.86321015,251223.30399
1705590000000,2024-01-18 15:00:00,0.656,27872.44926,5.007,215094.34057
1705593600000,2024-01-18 16:00:00,215.64284897,8976094.29167,0.059,2483.11158
1705597200000,2024-01-18 17:00:00,18.77988086,781016.08387,11.51335578,484898.67209
1705600800000,2024-01-18 18:00:00,21.10243172,873985.65563,5.28,220866.54266
1705604400000,2024-01-18 19:00:00,80.49800486,3296796.75014,6.43314426,268107.5057
1705608000000,2024-01-18 20:00:00,23.34386614,950008.20453,25.84178658,1067317.57248
1705611600000,2024-01-18 21:00:00,45.67011193,1848141.52469,7.25342506,299165.36072
1705615200000,2024-01-18 22:00:00,0.7,28648.91623,16.18219094,671624.93608
1705618800000,2024-01-18 23:00:00,0.151,6215.3422,0.063,2613.12243
1705622400000,2024-01-19 00:00:00,16.6360733,681043.3786,2.327,96470.18788
1705626000000,2024-01-19 01:00:00,4.1603435,170625.98721,1.399,57926.83101
1705629600000,2024-01-19 02:00:00,9.12539979,373887.47427,0.089,3671.73523
1705633200000,2024-01-19 03:00:00,15.25345508,622041.05968,2.426,99899.6106
1705636800000,2024-01-19 04:00:00,0.0,0.0,3.507,144923.12927
1705640400000,2024-01-19 05:00:00,0.0,0.0,1.59302419,65927.59408
1705644000000,2024-01-19 06:00:00,0.0,0.0,23.14840611,962070.58405
1705647600000,2024-01-19 07:00:00,2.489,102443.96643,1.56149429,65116.96302
1705651200000,2024-01-19 08:00:00,5.28058398,216785.16797,0.577,23948.09893
1705654800000,2024-01-19 09:00:00,1.29555942,53322.7017,3.054,126961.46582
1705658400000,2024-01-19 10:00:00,0.0,0.0,0.839,34927.00939
1705662000000,2024-01-19 11:00:00,0.006,248.22084,0.821,34184.88155
1705665600000,2024-01-19 12:00:00,3.34902167,137743.14308,0.005,207.50915
1705669200000,2024-01-19 13:00:00,0.065,2673.5254,0.016,664.82584
1705672800000,2024-01-19 14:00:00,43.93687653,1793246.08994,2.79124788,115185.41974
1705676400000,2024-01-19 15:00:00,17.01207252,692216.20265,5.74915186,236988.14762
1705680000000,2024-01-19 16:00:00,97.13049036,3924623.07251,6.401,261063.96973
1705683600000,2024-01-19 17:00:00,5.443,220563.19628,19.3702821,795338.36316
1705687200000,2024-01-19 18:00:00,1.623,66994.65921,53.90521251,2246538.955
1705690800000,2024-01-19 19:00:00,1.732,71834.54366,6.2801193,263714.29494
1705694400000,2024-01-19 20:00:00,9.07246904,377134.1061,13.59832131,574502.42922
1705698000000,2024-01-19 21:00:00,0.866,35882.57903,0.372,15588.21401
1705701600000,2024-01-19 22:00:00,0.05,2070.19547,0.139,5821.88138
1705705200000,2024-01-19 23:00:00,0.047,1950.01959,0.324,13555.92013
1705708800000,2024-01-20 00:00:00,5.69837308,235558.2748,0.014,582.20204
1705712400000,2024-01-20 01:00:00,0.045,1885.14697,2.777,116227.61047
1705716000000,2024-01-20 02:00:00,0.473,19580.95722,0.175,7308.05942
1705719600000,2024-01-20 03:00:00,1.24933866,51763.62967,0.017,710.20951
1705723200000,2024-01-20 04:00:00,0.0,0.0,0.003,125.4183
1705726800000,2024-01-20 05:00:00,0.377,15611.8716,0.02,835.58066
1705730400000,2024-01-20 06:00:00,0.016,663.71512,0.0,0.0
1705734000000,2024-01-20 07:00:00,0.15,6224.343,8.647,362636.00369
1705737600000,2024-01-20 08:00:00,1.925,79719.65528,0.245,10223.64964
1705741200000,2024-01-20 09:00:00,4.53155985,187295.31294,0.058,2415.71681
1705744800000,2024-01-20 10:00:00,0.0,0.0,0.0,0.0
1705748400000,2024-01-20 11:00:00,0.053,2194.02373,0.0,0.0
1705752000000,2024-01-20 12:00:00,0.019,787.62898,2.792,116776.66674
1705755600000,2024-01-20 13:00:00,0.091,3773.7553,0.231,9655.78565
1705759200000,2024-01-20 14:00:00,0.61128281,25295.5479,0.046,1922.35629
1705762800000,2024-01-20 15:00:00,1.03826636,42928.36542,0.271,11321.61922
1705766400000,2024-01-20 16:00:00,0.03,1243.9524,0.003,125.38416
1705770000000,2024-01-20 17:00:00,0.148,6132.9972,0.342,14280.34667
1705773600000,2024-01-20 18:00:00,0.62,25668.49924,0.0,0.0
1705777200000,2024-01-20 19:00:00,0.0,0.0,0.066,2756.4405
1705780800000,2024-01-20 20:00:00,0.0,0.0,14.19352716,595278.33171
1705784400000,2024-01-20 21:00:00,0.0,0.0,0.55480951,23291.53065
1705788000000,2024-01-20 22:00:00,0.037,1537.52834,0.117,4905.1397
1705791600000,2024-01-20 23:00:00,1.62319441,67351.51236,0.012,503.49816
1705795200000,2024-01-21 00:00:00,0.298,12362.21114,0.019,795.15394
1705798800000,2024-01-21 01:00:00,0.0,0.0,0.001,41.80479
1705802400000,2024-01-21 02:00:00,0.023,954.98921,0.06,2509.49544
1705806000000,2024-01-21 03:00:00,0.0,0.0,1.399,58596.39428
1705809600000,2024-01-21 04:00:00,0.292,12127.95928,0.0,0.0
1705813200000,2024-01-21 05:00:00,1.349,55974.97257,0.029,1212.46564
1705816800000,2024-01-21 06:00:00,0.968,40115.28618,0.0,0.0
1705820400000,2024-01-21 07:00:00,0.038,1574.49971,0.147,6144.75008
1705824000000,2024-01-21 08:00:00,0.346,14365.65426,0.133,5567.28715
1705827600000,2024-01-21 09:00:00,0.007,290.54256,0.224,9376.52185
1705831200000,2024-01-21 10:00:00,0.0,0.0,1.745,73228.25267
1705834800000,2024-01-21 11:00:00,0.014,581.5145,0.0,0.0
1705838400000,2024-01-21 12:00:00,0.104,4324.61656,0.006,250.98048
1705842000000,2024-01-21 13:00:00,0.009,375.95106,12.681,533372.77028
1705845600000,2024-01-21 14:00:00,0.0,0.0,2.46299976,103541.77912
1705849200000,2024-01-21 15:00:00,10.51369938,435696.83709,0.0,0.0
1705852800000,2024-01-21 16:00:00,4.22330407,174820.16195,0.018,751.02118
1705856400000,2024-01-21 17:00:00,0.0,0.0,0.068,2842.17203
1705860000000,2024-01-21 18:00:00,0.0,0.0,0.091,3810.11344
1705863600000,2024-01-21 19:00:00,0.351,14577.47145,0.0,0.0
1705867200000,2024-01-21 20:00:00,0.076,3240.73393,0.114,4778.86953
1705870800000,2024-01-21 21:00:00,0.0,0.0,0.932,39108.6589
1705874400000,2024-01-21 22:00:00,0.04,1659.926,0.0,0.0
1705878000000,2024-01-21 23:00:00,4.09414051,169461.83535,0.0,0.0
1705881600000,2024-01-22 00:00:00,2.22867879,92227.22796,1.393,58281.1702
1705885200000,2024-01-22 01:00:00,65.53119306,2691024.4125,1.104,46142.89504
1705888800000,2024-01-22 02:00:00,9.046,372000.22443,0.0,0.0
1705892400000,2024-01-22 03:00:00,31.57732082,1294524.44719,0.097,4006.22028
1705896000000,2024-01-22 04:00:00,23.15745327,943566.53441,0.0,0.0
1705899600000,2024-01-22 05:00:00,2.71660313,110197.31042,10.966,451680.95353
1705903200000,2024-01-22 06:00:00,0.006,245.11317,5.78217708,239269.34672
1705906800000,2024-01-22 07:00:00,3.28904906,134487.30686,0.004,165.26404
1705910400000,2024-01-22 08:00:00,21.52814977,875599.56091,0.62,25487.68511
1705914000000,2024-01-22 09:00:00,16.47624833,669380.66023,1.1,45278.74109
1705917600000,2024-01-22 10:00:00,12.21054648,492350.94048,2.939,120063.54061
1705921200000,2024-01-22 11:00:00,0.866,35159.1347,10.35614729,424900.74034
1705924800000,2024-01-22 12:00:00,2.20014805,89245.65783,4.658,191304.17777
1705928400000,2024-01-22 13:00:00,7.36519637,300108.2016,16.3949155,675840.07376
1705932000000,2024-01-22 14:00:00,12.34025186,499452.59,1.217,49775.32465
1705935600000,2024-01-22 15:00:00,8.39943498,338744.46216,8.65627964,353624.87552
1705939200000,2024-01-22 16:00:00,6.09289693,246052.69788,3.719,151852.26951
1705942800000,2024-01-22 17:00:00,0.122,4920.32458,8.23619556,337110.64892
1705946400000,2024-01-22 18:00:00,27.15688657,1092500.24559,2.226,90357.64177
1705950000000,2024-01-22 19:00:00,68.44164844,2715419.82971,9.115,365153.64276
1705953600000,2024-01-22 20:00:00,12.342,492552.13695,13.45401219,540839.0825
1705957200000,2024-01-22 21:00:00,7.0014688,278473.11877,1.16094325,46827.35857
1705960800000,2024-01-22 22:00:00,36.49872019,1445304.49471,10.46792899,420235.64916
1705964400000,2024-01-22 23:00:00,12.77741325,503800.23841,2.575,103244.04694
1705968000000,2024-01-23 00:00:00,0.796,31465.2496,5.66833182,226383.61247
1705971600000,2024-01-23 01:00:00,0.208,8231.80896,0.48,19231.80355
1705975200000,2024-01-23 02:00:00,0.595,23664.79161,5.55001718,222772.63681
1705978800000,2024-01-23 03:00:00,0.002,79.70428,0.878,35319.2733
1705982400000,2024-01-23 04:00:00,0.0,0.0,2.67409933,107791.86595
1705986000000,2024-01-23 05:00:00,0.0,0.0,0.147,5914.51838
1705989600000,2024-01-23 06:00:00,3.96,157860.71476,0.041,1642.17319
1705993200000,2024-01-23 07:00:00,19.73508551,782118.67133,0.032,1276.26808
1705996800000,2024-01-23 08:00:00,33.55997712,1320918.68433,1.359,54072.59326
1706000400000,2024-01-23 09:00:00,77.51455033,3020974.0481,6.42712706,252681.32245
1706004000000,2024-01-23 10:00:00,11.49446019,445583.78644,5.586,219153.4258
1706007600000,2024-01-23 11:00:00,30.20746872,1164681.15612,0.904,35247.57009
1706011200000,2024-01-23 12:00:00,25.30073492,976275.02821,12.79208588,501091.38611
1706014800000,2024-01-23 13:00:00,3.2671292,126647.84884,0.137,5354.92121
1706018400000,2024-01-23 14:00:00,45.56286637,1754799.40681,14.65326213,571079.8613
1706022000000,2024-01-23 15:00:00,1.87189784,73038.98708,37.18542298,1460849.01658
1706025600000,2024-01-23 16:00:00,6.28167235,244189.03365,12.22712711,481509.70786
1706029200000,2024-01-23 17:00:00,1.6096896,63138.61479,106.8463296,4258030.08974
1706032800000,2024-01-23 18:00:00,19.87583258,775455.67885,5.436,216221.41517
1706036400000,2024-01-23 19:00:00,3.13904122,122154.94884,5.19302541,204663.1627
1706040000000,2024-01-23 20:00:00,3.19866828,124609.93455,3.8144563,150354.22803
1706043600000,2024-01-23 21:00:00,0.884,34435.84297,0.786,30978.48226
1706047200000,2024-01-23 22:00:00,0.0,0.0,12.71098598,502970.81517
1706050800000,2024-01-23 23:00:00,0.027,1066.77924,29.95373435,1196284.7654
1706054400000,2024-01-24 00:00:00,0.035,1388.65545,21.30130667,855735.27982
1706058000000,2024-01-24 01:00:00,12.9284289,513972.1341,0.125,5015.34099
1706061600000,2024-01-24 02:00:00,1.19940458,47455.18109,0.179,7164.65516
1706065200000,2024-01-24 03:00:00,6.09748178,240780.06722,0.033,1314.36954
1706068800000,2024-01-24 04:00:00,0.408,16081.48647,0.13,5183.95261
1706072400000,2024-01-24 05:00:00,0.0,0.0,6.29,251419.34936
1706076000000,2024-01-24 06:00:00,0.075,2967.40443,2.29794896,91938.75263
1706079600000,2024-01-24 07:00:00,0.42810048,17032.40016,16.31473254,655031.12803
1706083200000,2024-01-24 08:00:00,1.12117619,44544.41302,0.62037414,24970.14803
1706086800000,2024-01-24 09:00:00,0.384,15266.20716,2.124,85394.92115
1706090400000,2024-01-24 10:00:00,1.598,64243.36913,76.69552354,3117601.18867
1706094000000,2024-01-24 11:00:00,15.57435924,623167.79219,0.0,0.0
1706097600000,2024-01-24 12:00:00,6.78165426,270464.38169,0.529,21391.0144
1706101200000,2024-01-24 13:00:00,6.73884177,267959.30846,0.068,2728.79482
1706104800000,2024-01-24 14:00:00,21.22497989,842676.30627,14.94061573,601880.10155
1706108400000,2024-01-24 15:00:00,0.0,0.0,2.875,115710.09624
1706112000000,2024-01-24 16:00:00,0.88,35024.17187,2.88501145,116257.71642
1706115600000,2024-01-24 17:00:00,0.068,2721.92156,0.25044623,10096.65303
1706119200000,2024-01-24 18:00:00,13.29590325,527400.92848,1.18437741,47372.23415
1706122800000,2024-01-24 19:00:00,0.99921502,39493.48543,0.474,18944.38961
1706126400000,2024-01-24 20:00:00,14.0356922,553672.01028,3.74202501,149919.04115
1706130000000,2024-01-24 21:00:00,0.1685085,6632.5304,3.04212846,121410.55422
1706133600000,2024-01-24 22:00:00,0.032,1268.00167,3.48,139274.83354
1706137200000,2024-01-24 23:00:00,0.11,4372.78835,121.93522779,4926714.58325
1706140800000,2024-01-25 00:00:00,0.04,1596.67224,1.042,41959.8271
1706144400000,2024-01-25 01:00:00,4.713,187681.35505,0.513,20663.5107
1706148000000,2024-01-25 02:00:00,0.499,19847.87854,0.0,0.0
1706151600000,2024-01-25 03:00:00,0.0,0.0,0.177,7118.00436
1706155200000,2024-01-25 04:00:00,0.138,5489.94832,0.021,841.40175
1706158800000,2024-01-25 05:00:00,4.48333042,177890.38369,0.023,918.97636
1706162400000,2024-01-25 06:00:00,0.044,1749.89848,5.182,208091.19595
1706166000000,2024-01-25 07:00:00,0.012,479.00412,3.104,124948.61634
1706169600000,2024-01-25 08:00:00,0.004,159.5647,1.177,47423.72823
1706173200000,2024-01-25 09:00:00,0.002,79.71766,0.023,925.70055
1706176800000,2024-01-25 10:00:00,0.37016047,14737.04953,0.34,13674.43362
1706180400000,2024-01-25 11:00:00,0.244,9780.29055,22.94852801,928290.18862
1706184000000,2024-01-25 12:00:00,11.5250753,458591.10438,0.025,1003.12577
1706187600000,2024-01-25 13:00:00,1.56586259,62039.02209,0.603,24182.2177
1706191200000,2024-01-25 14:00:00,1.76147829,70000.36855,5.89514945,236893.74703
1706194800000,2024-01-25 15:00:00,10.5031574,415794.01483,0.4453765,17805.1631
1706198400000,2024-01-25 16:00:00,1.134,44838.35053,0.079,3158.10242
1706202000000,2024-01-25 17:00:00,11.70349,461431.83114,5.899,235751.31904
1706205600000,2024-01-25 18:00:00,2.16602522,85861.42231,9.20649207,368981.42691
1706209200000,2024-01-25 19:00:00,0.08402526,3349.30106,2.02882337,81410.32062
1706212800000,2024-01-25 20:00:00,4.72961819,186936.41222,0.583,23290.9588
1706216400000,2024-01-25 21:00:00,0.0,0.0,0.73685076,29486.53592
1706220000000,2024-01-25 22:00:00,0.084,3341.54527,0.955,38292.74842
1706223600000,2024-01-25 23:00:00,0.003,119.19381,0.015,602.01613
1706227200000,2024-01-26 00:00:00,0.007,278.17871,0.308,12350.01276
1706230800000,2024-01-26 01:00:00,0.044,1744.95068,0.0,0.0
1706234400000,2024-01-26 02:00:00,0.003,119.96076,8.62768818,347119.88428
1706238000000,2024-01-26 03:00:00,0.0,0.0,0.005,201.2233
1706241600000,2024-01-26 04:00:00,0.0,0.0,1.029,41530.18196
1706245200000,2024-01-26 05:00:00,0.041,1636.51828,0.017,684.52268
1706248800000,2024-01-26 06:00:00,1.692,67410.77084,0.0,0.0
1706252400000,2024-01-26 07:00:00,7.48102513,297302.70705,0.0,0.0
1706256000000,2024-01-26 08:00:00,0.025,999.22625,16.0,644801.78694
1706259600000,2024-01-26 09:00:00,8.317,332147.12702,7.06724898,286033.55879
1706263200000,2024-01-26 10:00:00,0.061,2437.39115,49.77649776,2028001.63961
1706266800000,2024-01-26 11:00:00,0.126,5139.06969,18.05795405,744327.53728
