start_time,longShortRatio,time,c,h,l,o,t,longAccount,shortAccount,buy,sell
1732330800000,1.17,1732330800,0.01,0.01,0.01,0.01,1732330800,43.13,56.87,2131.107,1804.702
1732334400000,0.98,1732334400,0.01,0.01,0.01,0.01,1732334400,43.21,56.79,2649.793,2670.037
1732338000000,0.87,1732338000,0.01,0.01,0.01,0.01,1732338000,43.44,56.56,1431.452,1678.27
1732341600000,0.99,1732341600,0.01,0.01,0.01,0.01,1732341600,43.55,56.45,1040.9,1249.457
1732345200000,1.1,1732345200,0.01,0.01,0.01,0.01,1732345200,43.46,56.54,1812.823,1522.34
1732348800000,1.16,1732348800,0.01,0.01,0.01,0.01,1732348800,43.76,56.24,2164.206,1899.077
1732352400000,0.99,1732352400,0.01,0.01,0.01,0.01,1732352400,44.05,55.95,1340.777,1322.684
1732356000000,1.0,1732356000,0.01,0.01,0.01,0.01,1732356000,44.26,55.74,1638.199,1311.777
1732359600000,1.01,1732359600,0.01,0.01,0.01,0.01,1732359600,44.46,55.54,1130.579,975.059
1732363200000,1.25,1732363200,0.01,0.01,0.01,0.01,1732363200,44.59,55.41,2044.518,1577.308
1732366800000,0.94,1732366800,0.01,0.01,0.01,0.01,1732366800,44.74,55.26,2443.241,2762.27
1732370400000,1.09,1732370400,0.01,0.01,0.01,0.01,1732370400,44.69,55.31,2262.958,2184.034
1732374000000,0.68,1732374000,0.01,0.01,0.01,0.01,1732374000,44.92,55.08,2276.902,3664.438
1732377600000,0.79,1732377600,0.01,0.01,0.01,0.01,1732377600,45.26,54.74,9488.532,11541.827
1732381200000,0.92,1732381200,0.01,0.01,0.01,0.01,1732381200,45.82,54.18,5662.161,6352.929
1732384800000,0.97,1732384800,0.01,0.01,0.01,0.01,1732384800,46.72,53.28,1623.158,1695.678
1732388400000,0.74,1732388400,0.01,0.01,0.01,0.01,1732388400,46.88,53.12,1794.485,2150.505
1732392000000,0.99,1732392000,0.01,0.01,0.01,0.01,1732392000,47.05,52.95,3506.841,4335.919
1732395600000,1.33,1732395600,0.01,0.01,0.01,0.01,1732395600,46.92,53.08,1990.787,1767.103
1732399200000,0.66,1732399200,0.01,0.01,0.01,0.01,1732399200,47.25,52.75,1152.104,1926.758
1732402800000,0.93,1732402800,0.01,0.01,0.01,0.01,1732402800,47.09,52.91,1645.235,1414.639
1732406400000,1.17,1732406400,0.01,0.01,0.01,0.01,1732406400,47.19,52.81,2128.118,1600.612
1732410000000,1.21,1732410000,0.01,0.01,0.01,0.01,1732410000,47.31,52.69,3422.852,2757.974
1732413600000,1.14,1732413600,0.010503,0.010503,0.01,0.01,1732413600,47.68,52.32,2267.473,1952.453
1732417200000,0.63,1732417200,0.010371,0.010694,0.01028,0.010503,1732417200,46.88,53.12,1124.023,1934.123
1732420800000,0.91,1732420800,0.012325,0.012325,0.010371,0.010371,1732420800,46.81,53.19,1746.929,1815.685
1732424400000,1.07,1732424400,0.014097,0.014097,0.012325,0.012325,1732424400,46.82,53.18,1729.836,1914.528
1732428000000,1.05,1732428000,0.015181,0.015181,0.014097,0.014097,1732428000,46.78,53.22,1178.23,1173.564
1732431600000,0.9,1732431600,0.016125,0.016264,0.015181,0.015181,1732431600,46.67,53.33,1355.634,1641.843
1732435200000,0.89,1732435200,0.017715,0.017715,0.016125,0.016125,1732435200,46.39,53.61,2001.148,2034.691
1732438800000,0.87,1732438800,0.019872,0.019872,0.017715,0.017715,1732438800,46.16,53.84,1511.731,1633.194
1732442400000,0.78,1732442400,0.02249,0.02249,0.019872,0.019872,1732442400,46.37,53.63,2430.859,2884.257
1732446000000,0.82,1732446000,0.02347,0.023541,0.02249,0.02249,1732446000,46.67,53.33,3661.628,4396.56
1732449600000,0.9,1732449600,0.023749,0.023768,0.023022,0.02347,1732449600,47.22,52.78,10070.205,11604.727
1732453200000,1.05,1732453200,0.023746,0.024323,0.023659,0.023749,1732453200,47.12,52.88,6284.606,6631.515
1732456800000,1.06,1732456800,0.023096,0.023746,0.022881,0.023746,1732456800,47.76,52.24,5650.143,5400.779
1732460400000,0.75,1732460400,0.023228,0.02325,0.02299,0.023096,1732460400,48.1,51.9,6021.888,8686.402
1732464000000,1.16,1732464000,0.02689,0.02689,0.023228,0.023228,1732464000,47.73,52.27,8042.263,6673.616
1732467600000,1.01,1732467600,0.030346,0.030346,0.02689,0.02689,1732467600,48.76,51.24,4801.274,4620.041
1732471200000,1.39,1732471200,0.032443,0.032622,0.030346,0.030346,1732471200,49.32,50.68,2842.514,2308.435
1732474800000,0.86,1732474800,0.032123,0.032449,0.032012,0.032443,1732474800,49.57,50.43,1611.751,1699.756
1732478400000,1.17,1732478400,0.030537,0.03215,0.030537,0.032123,1732478400,49.55,50.45,2119.675,2127.096
1732482000000,0.96,1732482000,0.026752,0.030537,0.026752,0.030537,1732482000,49.76,50.24,1840.446,1867.612
1732485600000,1.19,1732485600,0.025329,0.026752,0.025329,0.026752,1732485600,50.08,49.92,5485.985,4790.21
1732489200000,0.77,1732489200,0.021181,0.025329,0.021181,0.025329,1732489200,49.45,50.55,5189.948,6447.663
1732492800000,0.8,1732492800,0.015997,0.021181,0.015997,0.021181,1732492800,48.71,51.29,2631.028,3032.059
1732496400000,0.77,1732496400,0.011471,0.015997,0.011471,0.015997,1732496400,48.19,51.81,4097.777,5070.121
1732500000000,0.97,1732500000,0.01,0.011471,0.01,0.011471,1732500000,48.04,51.96,2062.205,2090.3
1732503600000,1.38,1732503600,0.01,0.01,0.01,0.01,1732503600,47.85,52.15,2299.087,1649.307
1732507200000,0.9,1732507200,0.01,0.01,0.01,0.01,1732507200,47.76,52.24,2295.35,2765.115
1732510800000,1.18,1732510800,0.01,0.01,0.01,0.01,1732510800,47.22,52.78,2794.528,2416.729
1732514400000,0.92,1732514400,0.01,0.01,0.01,0.01,1732514400,46.88,53.12,2368.144,2725.989
1732518000000,0.84,1732518000,0.01,0.01,0.01,0.01,1732518000,46.2,53.8,2445.103,2544.452
1732521600000,1.01,1732521600,0.01,0.01,0.01,0.01,1732521600,45.98,54.02,2925.324,2736.985
1732525200000,1.13,1732525200,0.013643,0.013643,0.01,0.01,1732525200,45.91,54.09,6860.859,5946.349
1732528800000,0.95,1732528800,0.020176,0.020176,0.013094,0.013643,1732528800,45.53,54.47,3352.162,3306.018
1732532400000,0.88,1732532400,0.025698,0.025698,0.020176,0.020176,1732532400,45.77,54.23,3671.396,3938.962
1732536000000,0.83,1732536000,0.02868,0.02868,0.025698,0.025698,1732536000,45.36,54.64,2776.164,3516.529
1732539600000,0.97,1732539600,0.030244,0.03026,0.02868,0.02868,1732539600,45.52,54.48,9583.675,9184.433
1732543200000,0.71,1732543200,0.030207,0.030589,0.030207,0.030244,1732543200,47.18,52.82,15045.183,20518.865
1732546800000,0.99,1732546800,0.025506,0.030207,0.025506,0.030207,1732546800,50.76,49.24,25291.115,26825.515
1732550400000,0.81,1732550400,0.020019,0.025506,0.020019,0.025506,1732550400,54.21,45.79,7733.374,9457.773
1732554000000,0.86,1732554000,0.017593,0.020019,0.017593,0.020019,1732554000,53.88,46.12,8810.107,9622.227
1732557600000,0.95,1732557600,0.014929,0.017593,0.014929,0.017593,1732557600,55.1,44.9,6386.003,6578.145
1732561200000,0.86,1732561200,0.015281,0.015402,0.014428,0.014929,1732561200,55.51,44.49,7501.139,8783.393
1732564800000,1.17,1732564800,0.014337,0.015299,0.014221,0.015281,1732564800,55.93,44.07,6350.043,5353.768
1732568400000,0.66,1732568400,0.014932,0.014932,0.01371,0.014337,1732568400,56.41,43.59,7184.076,10673.165
1732572000000,0.95,1732572000,0.01893,0.01893,0.014932,0.014932,1732572000,55.87,44.13,13905.201,14080.063
1732575600000,0.89,1732575600,0.021906,0.021906,0.01893,0.01893,1732575600,55.77,44.23,8287.087,9901.582
1732579200000,1.13,1732579200,0.021981,0.022583,0.021901,0.021906,1732579200,56.71,43.29,9027.223,8511.271
1732582800000,1.29,1732582800,0.021287,0.022482,0.021287,0.021981,1732582800,56.77,43.23,6040.857,4979.557
1732586400000,0.82,1732586400,0.018799,0.021287,0.018799,0.021287,1732586400,57.17,42.83,2397.494,3265.744
1732590000000,0.76,1732590000,0.019599,0.019599,0.018167,0.018799,1732590000,57.06,42.94,2348.342,2974.535
1732593600000,0.83,1732593600,0.020022,0.02039,0.019267,0.019599,1732593600,56.68,43.32,2220.452,2422.162
1732597200000,1.19,1732597200,0.019986,0.02007,0.019745,0.020022,1732597200,56.55,43.45,1890.359,1466.747
1732600800000,0.87,1732600800,0.018662,0.020286,0.018662,0.019986,1732600800,56.72,43.28,2412.687,2975.441
1732604400000,0.81,1732604400,0.01802,0.018662,0.01774,0.018662,1732604400,56.63,43.37,5296.886,5963.582
1732608000000,0.9,1732608000,0.022465,0.022465,0.017856,0.01802,1732608000,56.44,43.56,14277.103,14747.636
1732611600000,0.99,1732611600,0.027721,0.027721,0.022465,0.022465,1732611600,57.83,42.17,7942.584,8611.145
1732615200000,0.77,1732615200,0.03232,0.03232,0.027721,0.027721,1732615200,56.48,43.52,6380.521,8187.02
1732618800000,0.87,1732618800,0.036076,0.036076,0.03232,0.03232,1732618800,56.81,43.19,14255.651,15829.6
1732622400000,0.97,1732622400,0.037959,0.037959,0.03606,0.036076,1732622400,57.65,42.35,7863.059,7873.315
1732626000000,1.05,1732626000,0.038332,0.038439,0.037892,0.037959,1732626000,57.01,42.99,6752.958,6699.122
1732629600000,1.13,1732629600,0.036489,0.038332,0.036489,0.038332,1732629600,57.12,42.88,12339.099,11605.834
1732633200000,0.9,1732633200,0.029743,0.036489,0.029743,0.036489,1732633200,57.09,42.91,9916.331,10776.457
1732636800000,1.18,1732636800,0.027487,0.029743,0.027487,0.029743,1732636800,56.24,43.76,12424.864,10605.103
1732640400000,0.91,1732640400,0.026117,0.027487,0.02603,0.027487,1732640400,54.89,45.11,4988.252,5639.42
1732644000000,0.8,1732644000,0.02687,0.026885,0.026101,0.026117,1732644000,55.32,44.68,9417.659,10222.146
1732647600000,0.88,1732647600,0.02782,0.02782,0.026761,0.02687,1732647600,56.05,43.95,6854.85,7132.753
1732651200000,0.9,1732651200,0.03124,0.03124,0.02782,0.02782,1732651200,56.83,43.17,12212.161,12673.203
1732654800000,1.09,1732654800,0.032907,0.032907,0.031216,0.03124,1732654800,58.3,41.7,5900.694,5316.143
1732658400000,0.87,1732658400,0.031474,0.032911,0.031321,0.032907,1732658400,58.76,41.24,3421.447,4759.935
1732662000000,1.0,1732662000,0.031334,0.032112,0.031334,0.031474,1732662000,58.75,41.25,2605.058,2504.212
1732665600000,1.0,1732665600,0.029501,0.031334,0.029501,0.031334,1732665600,59.18,40.82,4815.488,5186.318
1732669200000,1.21,1732669200,0.02853,0.029521,0.02853,0.029501,1732669200,58.6,41.4,4385.234,4247.494
1732672800000,0.98,1732672800,0.026354,0.02853,0.026354,0.02853,1732672800,58.76,41.24,3226.055,3296.255
1732676400000,0.73,1732676400,0.022219,0.026354,0.022219,0.026354,1732676400,58.35,41.65,2053.828,2993.063
1732680000000,1.0,1732680000,0.018777,0.022219,0.018777,0.022219,1732680000,57.81,42.19,3571.797,3501.974
1732683600000,0.98,1732683600,0.018438,0.018777,0.018373,0.018777,1732683600,58.0,42.0,1830.058,1889.931
1732687200000,1.05,1732687200,0.017905,0.019167,0.017905,0.018438,1732687200,57.47,42.53,3074.009,3083.195
1732690800000,1.08,1732690800,0.016833,0.017905,0.016685,0.017905,1732690800,57.06,42.94,2939.848,3254.17
1732694400000,0.76,1732694400,0.015964,0.016833,0.015964,0.016833,1732694400,56.94,43.06,2076.006,2789.542
1732698000000,0.94,1732698000,0.015976,0.015976,0.015152,0.015964,1732698000,56.56,43.44,2278.606,2111.173
1732701600000,1.22,1732701600,0.015055,0.01634,0.015055,0.015976,1732701600,55.9,44.1,3956.85,3114.92
1732705200000,0.79,1732705200,0.013102,0.015055,0.013102,0.015055,1732705200,55.79,44.21,2415.231,2774.818
1732708800000,1.1,1732708800,0.012703,0.013102,0.012478,0.013102,1732708800,55.4,44.6,5161.73,4852.202
1732712400000,1.29,1732712400,0.013177,0.013245,0.012643,0.012703,1732712400,55.11,44.89,6568.865,5403.497
1732716000000,0.98,1732716000,0.011676,0.013281,0.011654,0.013177,1732716000,55.15,44.85,9674.549,9322.692
1732719600000,1.05,1732719600,0.01,0.011676,0.01,0.011676,1732719600,53.4,46.6,13843.065,13023.172
1732723200000,0.95,1732723200,0.01,0.01,0.01,0.01,1732723200,52.08,47.92,11202.83,11161.381
1732726800000,1.03,1732726800,0.01,0.01,0.01,0.01,1732726800,51.22,48.78,5827.929,5785.65
1732730400000,1.08,1732730400,0.01,0.01,0.01,0.01,1732730400,50.82,49.18,6966.444,6187.191
1732734000000,1.01,1732734000,0.01,0.01,0.01,0.01,1732734000,50.35,49.65,3563.735,3909.139
1732737600000,1.11,1732737600,0.01,0.01,0.01,0.01,1732737600,49.98,50.02,8830.977,7832.515
1732741200000,0.89,1732741200,0.01,0.01,0.01,0.01,1732741200,49.9,50.1,4252.571,4176.359
1732744800000,0.98,1732744800,0.01,0.01,0.01,0.01,1732744800,49.53,50.47,3674.687,4065.352
1732748400000,0.88,1732748400,0.01,0.01,0.01,0.01,1732748400,49.66,50.34,3416.932,3435.686
1732752000000,1.36,1732752000,0.01,0.01,0.01,0.01,1732752000,49.14,50.86,3956.406,3329.649
1732755600000,0.7,1732755600,0.01,0.01,0.01,0.01,1732755600,49.87,50.13,1704.308,2324.037
1732759200000,0.65,1732759200,0.01,0.01,0.01,0.01,1732759200,49.65,50.35,2369.193,3188.015
1732762800000,0.88,1732762800,0.01,0.01,0.01,0.01,1732762800,49.14,50.86,6818.174,7035.764
1732766400000,1.02,1732766400,0.01,0.01,0.01,0.01,1732766400,49.93,50.07,2606.574,2755.315
1732770000000,0.87,1732770000,0.01,0.01,0.01,0.01,1732770000,50.02,49.98,2349.906,2381.059
1732773600000,1.25,1732773600,0.013122,0.013122,0.01,0.01,1732773600,49.5,50.5,3704.613,3013.203
1732777200000,0.94,1732777200,0.014304,0.014391,0.013122,0.013122,1732777200,49.9,50.1,1960.719,2268.098
1732780800000,1.08,1732780800,0.015616,0.015616,0.014304,0.014304,1732780800,49.91,50.09,2809.409,2500.743
1732784400000,0.76,1732784400,0.017376,0.017377,0.015616,0.015616,1732784400,50.46,49.54,1810.92,2561.188
1732788000000,0.94,1732788000,0.018413,0.018413,0.017328,0.017376,1732788000,50.48,49.52,4623.362,5041.854
1732791600000,1.35,1732791600,0.017599,0.018413,0.017599,0.018413,1732791600,50.69,49.31,4798.748,3873.206
1732795200000,0.96,1732795200,0.016215,0.017599,0.016126,0.017599,1732795200,51.3,48.7,3266.336,3380.639
1732798800000,1.22,1732798800,0.015021,0.016215,0.014601,0.016215,1732798800,51.77,48.23,4261.2,3499.976
1732802400000,0.97,1732802400,0.012601,0.015021,0.012601,0.015021,1732802400,51.68,48.32,5736.072,5910.066
1732806000000,0.89,1732806000,0.011859,0.01262,0.011859,0.012601,1732806000,51.83,48.17,4709.196,5031.019
1732809600000,0.92,1732809600,0.011655,0.012363,0.011655,0.011859,1732809600,51.56,48.44,3598.289,3904.233
1732813200000,1.04,1732813200,0.012701,0.012854,0.011502,0.011655,1732813200,51.62,48.38,2366.547,2165.517
1732816800000,1.54,1732816800,0.014575,0.014575,0.012651,0.012701,1732816800,51.92,48.08,2242.639,1485.969
1732820400000,0.89,1732820400,0.017155,0.017155,0.014575,0.014575,1732820400,52.08,47.92,1402.722,1581.45
1732824000000,0.91,1732824000,0.01996,0.01996,0.017155,0.017155,1732824000,52.2,47.8,2037.196,1986.928
1732827600000,1.33,1732827600,0.023417,0.023417,0.01996,0.01996,1732827600,52.1,47.9,2533.948,1701.436
1732831200000,1.18,1732831200,0.024824,0.025091,0.023417,0.023417,1732831200,52.27,47.73,2509.175,1831.584
1732834800000,1.0,1732834800,0.02071,0.024824,0.02071,0.024824,1732834800,52.33,47.67,3643.011,3437.415
1732838400000,0.97,1732838400,0.017979,0.02071,0.017979,0.02071,1732838400,51.75,48.25,2550.16,2641.523
1732842000000,1.04,1732842000,0.015715,0.017979,0.015715,0.017979,1732842000,51.63,48.37,1913.554,2015.549
1732845600000,1.39,1732845600,0.013697,0.016012,0.013697,0.015715,1732845600,51.43,48.57,6523.905,4928.7
1732849200000,0.75,1732849200,0.01196,0.013697,0.01196,0.013697,1732849200,50.5,49.5,1894.824,2491.393
1732852800000,0.7,1732852800,0.010092,0.01196,0.010092,0.01196,1732852800,49.84,50.16,1746.851,2689.066
1732856400000,0.94,1732856400,0.01,0.010092,0.01,0.010092,1732856400,49.51,50.49,1742.983,1981.436
1732860000000,0.89,1732860000,0.010085,0.010506,0.01,0.01,1732860000,49.61,50.39,1907.937,2488.104
1732863600000,0.69,1732863600,0.011747,0.011747,0.010044,0.010085,1732863600,49.76,50.24,2896.429,3770.949
1732867200000,1.42,1732867200,0.015927,0.015927,0.011747,0.011747,1732867200,49.79,50.21,3270.596,2026.745
1732870800000,1.07,1732870800,0.018806,0.018806,0.015927,0.015927,1732870800,50.2,49.8,2880.252,2874.65
1732874400000,1.12,1732874400,0.02152,0.02152,0.018806,0.018806,1732874400,50.23,49.77,4167.998,3522.04
1732878000000,1.26,1732878000,0.023395,0.02345,0.02152,0.02152,1732878000,49.11,50.89,6171.516,5286.892
1732881600000,0.9,1732881600,0.02205,0.023425,0.022018,0.023395,1732881600,48.18,51.82,5262.821,5562.339
1732885200000,1.15,1732885200,0.020915,0.022198,0.020915,0.02205,1732885200,46.49,53.51,3588.738,3359.26
1732888800000,1.37,1732888800,0.019338,0.020915,0.018952,0.020915,1732888800,47.26,52.74,8427.272,6291.798
1732892400000,0.95,1732892400,0.021933,0.021939,0.019338,0.019338,1732892400,46.64,53.36,13768.543,14134.876
1732896000000,0.94,1732896000,0.020706,0.022499,0.020706,0.021933,1732896000,44.85,55.15,8013.855,7892.945
1732899600000,0.92,1732899600,0.018419,0.020706,0.018419,0.020706,1732899600,44.45,55.55,7114.62,7648.493
1732903200000,0.98,1732903200,0.0156,0.018419,0.0156,0.018419,1732903200,45.72,54.28,2975.117,3189.411
1732906800000,0.99,1732906800,0.014098,0.0156,0.014098,0.0156,1732906800,46.06,53.94,2416.528,2317.453
1732910400000,1.19,1732910400,0.010292,0.014098,0.010292,0.014098,1732910400,46.27,53.73,2226.684,1999.1
1732914000000,1.2,1732914000,0.01,0.010292,0.01,0.010292,1732914000,46.35,53.65,1935.501,1491.048
1732917600000,1.25,1732917600,0.01,0.01,0.01,0.01,1732917600,46.28,53.72,1898.137,1356.947
1732921200000,1.07,1732921200,0.01,0.01,0.01,0.01,1732921200,46.24,53.76,1688.978,1575.524
1732924800000,0.71,1732924800,0.010465,0.010465,0.01,0.01,1732924800,46.36,53.64,1993.4,3221.451
1732928400000,0.59,1732928400,0.012115,0.012115,0.010422,0.010465,1732928400,46.44,53.56,3700.282,5110.487
1732932000000,1.12,1732932000,0.013999,0.013999,0.012115,0.012115,1732932000,46.58,53.42,3396.056,3062.572
1732935600000,0.86,1732935600,0.015688,0.015714,0.013999,0.013999,1732935600,47.77,52.23,1707.294,1774.05
1732939200000,0.91,1732939200,0.0159,0.016002,0.015688,0.015688,1732939200,48.44,51.56,1276.229,1130.774
1732942800000,2.11,1732942800,0.015803,0.015915,0.015364,0.0159,1732942800,48.8,51.2,3696.274,1858.482
1732946400000,0.77,1732946400,0.015005,0.015803,0.014787,0.015803,1732946400,49.27,50.73,3532.409,4738.766
1732950000000,1.16,1732950000,0.015909,0.015923,0.014944,0.015005,1732950000,49.31,50.69,1645.361,1607.527
1732953600000,0.99,1732953600,0.016203,0.016414,0.015811,0.015909,1732953600,49.46,50.54,1406.661,1524.572
1732957200000,0.9,1732957200,0.014813,0.016203,0.014684,0.016203,1732957200,49.62,50.38,1250.65,1309.939
1732960800000,0.6,1732960800,0.01455,0.014813,0.014291,0.014813,1732960800,49.53,50.47,3079.563,3913.392
1732964400000,1.24,1732964400,0.01515,0.015496,0.01455,0.01455,1732964400,49.04,50.96,2484.005,1928.175
1732968000000,1.32,1732968000,0.014591,0.015399,0.014591,0.01515,1732968000,49.77,50.23,1375.134,1156.597
1732971600000,0.8,1732971600,0.012582,0.014591,0.012582,0.014591,1732971600,50.23,49.77,1165.696,1468.087
1732975200000,1.02,1732975200,0.011993,0.013123,0.011993,0.012582,1732975200,49.91,50.09,1850.209,2053.803
1732978800000,1.37,1732978800,0.012063,0.01236,0.011926,0.011993,1732978800,49.8,50.2,1776.414,1133.691
1732982400000,1.17,1732982400,0.013546,0.013546,0.012063,0.012063,1732982400,49.92,50.08,2111.35,1830.377
1732986000000,0.9,1732986000,0.013301,0.013726,0.013301,0.013546,1732986000,49.96,50.04,1271.98,1667.142
1732989600000,1.56,1732989600,0.014495,0.014495,0.013278,0.013301,1732989600,49.63,50.37,1034.108,795.582
1732993200000,1.05,1732993200,0.01376,0.014495,0.013724,0.014495,1732993200,49.7,50.3,977.549,807.187
1732996800000,0.59,1732996800,0.014478,0.014478,0.013668,0.01376,1732996800,49.61,50.39,593.664,1139.187
1733000400000,1.0,1733000400,0.015812,0.015839,0.014478,0.014478,1733000400,49.52,50.48,777.195,852.678
1733004000000,0.67,1733004000,0.015694,0.015812,0.015335,0.015812,1733004000,49.39,50.61,1373.505,2309.047
1733007600000,0.95,1733007600,0.015901,0.016054,0.015596,0.015694,1733007600,49.1,50.9,1580.747,1624.435
1733011200000,1.17,1733011200,0.017422,0.017448,0.015897,0.015901,1733011200,49.51,50.49,2372.155,1828.92
1733014800000,0.83,1733014800,0.018984,0.019197,0.017388,0.017422,1733014800,49.6,50.4,2643.056,3166.473
1733018400000,0.88,1733018400,0.018549,0.019096,0.018549,0.018984,1733018400,49.82,50.18,4933.954,6245.075
1733022000000,1.9,1733022000,0.019128,0.019218,0.018549,0.018549,1733022000,50.06,49.94,3104.643,1837.904
1733025600000,0.95,1733025600,0.018617,0.019148,0.018439,0.019128,1733025600,50.17,49.83,1308.688,1742.224
1733029200000,0.62,1733029200,0.018766,0.018984,0.018617,0.018617,1733029200,50.0,50.0,904.505,1578.872
1733032800000,0.74,1733032800,0.019694,0.019768,0.018766,0.018766,1733032800,49.85,50.15,775.069,1149.606
1733036400000,1.69,1733036400,0.019669,0.020024,0.019579,0.019694,1733036400,49.86,50.14,963.921,730.63
1733040000000,1.23,1733040000,0.01909,0.019835,0.01909,0.019669,1733040000,49.83,50.17,6133.807,5121.457
1733043600000,0.82,1733043600,0.018166,0.01909,0.018125,0.01909,1733043600,50.01,49.99,1416.798,1771.223
1733047200000,0.68,1733047200,0.01691,0.018166,0.016858,0.018166,1733047200,49.4,50.6,1726.766,2344.647
1733050800000,1.36,1733050800,0.015309,0.01691,0.015309,0.01691,1733050800,49.29,50.71,1769.672,1249.004
1733054400000,0.57,1733054400,0.011663,0.015309,0.011663,0.015309,1733054400,49.22,50.78,1135.697,1847.24
1733058000000,1.18,1733058000,0.010664,0.011663,0.010664,0.011663,1733058000,48.91,51.09,4455.417,3748.268
