start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_account,longShortRatio,shortAccount
1.72768E+12,90364.77,90364.77,88157.15,88220.31,0.00826,0.00826,0.007837,0.007935,51.71,1.07,48.29
1.72769E+12,89986.54,90677.76,89658.58,90364.77,0.008328,0.008385,0.007921,0.00826,52.19,1.09,47.81
1.72769E+12,89228.76,90455.68,88899.83,89986.54,0.01,0.01,0.00829,0.008328,52.19,1.09,47.81
1.72769E+12,89110.09,89434.01,89078.61,89228.76,0.01,0.01,0.01,0.01,54.47,1.2,45.53
1.7277E+12,89057.03,89443.73,88933.6,89110.09,0.01,0.01,0.01,0.01,54.47,1.2,45.53
1.7277E+12,89038.57,89119.24,88804.78,89057.03,0.009922,0.01,0.009537,0.01,55.24,1.23,44.76
1.7277E+12,88776.9,89386.59,88776.9,89038.57,0.01,0.01,0.009832,0.009922,54.52,1.2,45.48
1.72771E+12,88854.56,89203.86,88760.26,88776.9,0.01,0.01,0.01,0.01,54.52,1.2,45.48
1.72771E+12,89066.28,89213.62,88830.39,88854.56,0.01,0.01,0.01,0.01,54.48,1.2,45.52
1.72772E+12,89216.34,89216.34,88832.79,89066.28,0.01,0.01,0.01,0.01,54.48,1.2,45.52
1.72772E+12,89469.25,89557.5,89120.48,89216.34,0.01,0.01,0.01,0.01,55.32,1.24,44.68
1.72772E+12,89146.1,89814.24,89112.6,89469.25,0.01,0.01,0.01,0.01,55.32,1.24,44.68
1.72773E+12,88592.47,89146.1,88592.47,89146.1,0.01,0.01,0.01,0.01,55.97,1.27,44.03
1.72773E+12,88415.2,88592.47,88415.2,88592.47,0.01,0.01,0.01,0.01,55.97,1.27,44.03
1.72773E+12,88502.07,88579.19,88415.2,88415.2,0.01,0.01,0.01,0.01,55.93,1.27,44.07
1.72774E+12,86794.06,88502.07,86726.08,88502.07,0.01,0.01,0.01,0.01,55.74,1.26,44.26
1.72774E+12,87454.35,87467,86794.06,86794.06,0.01,0.01,0.01,0.01,56.15,1.28,43.85
1.72774E+12,88128.23,88181.84,87454.35,87454.35,0.01,0.01,0.01,0.01,56.15,1.28,43.85
1.72775E+12,88368.33,88378.05,88037.43,88128.23,0.01,0.01,0.01,0.01,56.43,1.3,43.57
1.72775E+12,88579.77,88658.3,88368.33,88368.33,0.01,0.01,0.01,0.01,56.43,1.3,43.57
1.72776E+12,88540.81,88627.8,88391.65,88579.77,0.01,0.01,0.01,0.01,57.14,1.33,42.86
1.72776E+12,88595.83,88595.83,88457.39,88540.81,0.01,0.01,0.01,0.01,57.04,1.33,42.96
1.72776E+12,88234.06,88749.58,88147.26,88595.83,0.01,0.01,0.01,0.01,57.04,1.33,42.96
1.72777E+12,87916.27,88234.06,87914.97,88234.06,0.01,0.01,0.01,0.01,57.31,1.34,42.69
1.72777E+12,88021.85,88027.28,87854.12,87916.27,0.01,0.01,0.01,0.01,56.64,1.31,43.36
1.72777E+12,87893.18,88022.21,87856.9,88021.85,0.009707,0.01,0.009707,0.01,56.64,1.31,43.36
1.72778E+12,87590.33,87951.25,87590.33,87893.18,0.007776,0.009707,0.007776,0.009707,55.78,1.26,44.22
1.72778E+12,87985.6,87991.63,87557.82,87590.33,0.005983,0.007776,0.005983,0.007776,55.78,1.26,44.22
1.72778E+12,87482.69,87988.6,87482.69,87985.6,0.005428,0.006003,0.005336,0.005983,55.49,1.25,44.51
1.72779E+12,87980.03,88319.21,86600.27,87482.69,0.006777,0.006777,0.005351,0.005428,55.49,1.25,44.51
1.72779E+12,87941.89,89434.61,87841.76,87980.03,0.00969,0.00969,0.006761,0.006777,58.83,1.43,41.17
1.72779E+12,90262.38,90262.38,87739.81,87941.89,0.01,0.01,0.00969,0.00969,58.83,1.43,41.17
1.7278E+12,89866.44,90760.74,89811.7,90262.38,0.01,0.01,0.01,0.01,58.47,1.41,41.53
1.7278E+12,88904.11,90684.41,88898.85,89866.44,0.01,0.01,0.01,0.01,58.47,1.41,41.53
1.72781E+12,89505.95,89712.31,88904.11,88904.11,0.01,0.01,0.01,0.01,58.27,1.4,41.73
1.72781E+12,89079.94,89573.73,89079.94,89505.95,0.01,0.01,0.01,0.01,58.27,1.4,41.73
1.72781E+12,84426.94,89116.67,84324.89,89079.94,0.01,0.01,0.01,0.01,57.65,1.36,42.35
1.72782E+12,84217.84,84565.63,84198.38,84426.94,0.01,0.01,0.01,0.01,57.65,1.36,42.35
1.72782E+12,83958,84290.15,83743.48,84217.84,0.009645,0.01,0.009645,0.01,60.76,1.55,39.24
1.72782E+12,84308.09,84362.03,83909.59,83958,0.006722,0.009645,0.006722,0.009645,60.76,1.55,39.24
1.72783E+12,85468.73,85640.41,84308.09,84308.09,0.00606,0.006722,0.006001,0.006722,61.21,1.58,38.79
1.72783E+12,85547.18,85931.84,85461.92,85468.73,0.005266,0.006091,0.005255,0.00606,61.61,1.61,38.39
1.72783E+12,85565.48,85853.04,85418.87,85547.18,0.004816,0.005296,0.004584,0.005266,61.61,1.61,38.39
1.72784E+12,85422.83,85565.48,85244.98,85565.48,0.004674,0.00497,0.004674,0.004816,62.16,1.64,37.84
1.72784E+12,85596.76,85731.24,85318.1,85422.83,0.006281,0.006337,0.004572,0.004674,62.16,1.64,37.84
1.72785E+12,85469.33,85657.9,85443.7,85596.76,0.007926,0.007926,0.006281,0.006281,60.03,1.5,39.97
1.72785E+12,85195.49,85581.44,85195.24,85469.33,0.008792,0.008921,0.007926,0.007926,60.03,1.5,39.97
1.72785E+12,85154.32,85451.59,85111.12,85195.49,0.008416,0.009024,0.00841,0.008792,60.55,1.54,39.45
1.72786E+12,85062.03,85232.28,84980.27,85154.32,0.008833,0.008967,0.008346,0.008416,60.55,1.54,39.45
1.72786E+12,84520.11,85068.62,84520.11,85062.03,0.009816,0.009816,0.008713,0.008833,60.43,1.53,39.57
1.72786E+12,84559.26,84613.01,84283.07,84520.11,0.01,0.01,0.009785,0.009816,60.43,1.53,39.57
1.72787E+12,84673.84,84764.09,84137.41,84559.26,0.01,0.01,0.01,0.01,59.4,1.46,40.6
1.72787E+12,83779.87,84706.34,83176.64,84673.84,0.01,0.01,0.01,0.01,59.4,1.46,40.6
1.72787E+12,84281.51,84684.26,83779.87,83779.87,0.01,0.01,0.01,0.01,59.84,1.49,40.16
1.72788E+12,85459.68,85610.17,84281.51,84281.51,0.00946,0.01,0.009452,0.01,59.84,1.49,40.16
1.72788E+12,85096.26,85459.68,84766.35,85459.68,0.008171,0.009759,0.008171,0.00946,60.83,1.55,39.17
1.72788E+12,84632.44,85193.34,84488.07,85096.26,0.006302,0.008387,0.006302,0.008171,60.83,1.55,39.17
1.72789E+12,83443.8,84632.44,83437.01,84632.44,0.00561,0.006304,0.005425,0.006302,58.72,1.42,41.28
1.72789E+12,83331.22,83714.85,83301.97,83443.8,0.00574,0.005749,0.00489,0.00561,58.72,1.42,41.28
1.7279E+12,83492.11,83541.74,82430.89,83331.22,0.00413,0.00591,0.00413,0.00574,60.13,1.51,39.87
1.7279E+12,82323.69,83614.26,82314.48,83492.11,0.002493,0.00413,0.002493,0.00413,60.13,1.51,39.87
1.7279E+12,82220.12,82383.64,82018.08,82323.69,0.002916,0.002916,0.002227,0.002493,62.48,1.67,37.52
1.72791E+12,82446.61,82521.37,82220.12,82220.12,0.003865,0.003865,0.002793,0.002916,62.48,1.67,37.52
1.72791E+12,82501.46,82501.46,82257.63,82446.61,0.00439,0.004424,0.003794,0.003865,62.63,1.68,37.37
1.72791E+12,82656.93,82772.21,82393.28,82501.46,0.005154,0.00542,0.00439,0.00439,62.63,1.68,37.37
1.72792E+12,82727.41,82895.96,82624.38,82656.93,0.005142,0.005562,0.005142,0.005154,63.33,1.73,36.67
1.72792E+12,82368.87,82740.69,82346.46,82727.41,0.004695,0.005158,0.004671,0.005142,63.33,1.73,36.67
1.72792E+12,82167.43,82397.25,82140.08,82368.87,0.00412,0.004695,0.00359,0.004695,63.86,1.77,36.14
1.72793E+12,82646.41,82646.41,82098.38,82167.43,0.003236,0.004143,0.003205,0.00412,63.86,1.77,36.14
1.72793E+12,82974.42,82987.08,82359.27,82646.41,0.003746,0.003746,0.002984,0.003236,63.02,1.7,36.98
1.72794E+12,83295.57,83296.65,82974.42,82974.42,0.00424,0.00443,0.003744,0.003746,63.02,1.7,36.98
1.72794E+12,83356.68,83356.68,83024.47,83295.57,0.003745,0.004353,0.003271,0.00424,62.23,1.65,37.77
1.72794E+12,83899.25,83899.25,83322.23,83356.68,0.004457,0.004457,0.003561,0.003745,61.65,1.61,38.35
1.72795E+12,83508.56,83981.03,83404.2,83899.25,0.006572,0.006572,0.004457,0.004457,63.5,1.74,36.5
1.72795E+12,83364.02,83701.58,83364.02,83508.56,0.007785,0.007786,0.006572,0.006572,63.77,1.76,36.23
1.72795E+12,83109.23,83439.21,83056.36,83364.02,0.007748,0.007867,0.007556,0.007785,63.42,1.73,36.58
1.72796E+12,83444.87,83511.49,83026.35,83109.23,0.008282,0.008652,0.00754,0.007748,63.42,1.73,36.58
1.72796E+12,84712.33,84788.75,83440.75,83444.87,0.006337,0.008282,0.006282,0.008282,62.44,1.66,37.56
1.72796E+12,83782.51,84971.01,83157.33,84712.33,0.006003,0.006552,0.005862,0.006337,62.44,1.66,37.56
1.72797E+12,84380.95,84380.95,83637.49,83782.51,0.005071,0.006003,0.005071,0.006003,63.88,1.77,36.12
1.72797E+12,84554.86,84570.89,84097.36,84380.95,0.005805,0.005809,0.004891,0.005071,63.88,1.77,36.12
1.72797E+12,85292.4,85292.4,84135.96,84554.86,0.007932,0.007958,0.005686,0.005805,63.77,1.76,36.23
1.72798E+12,85370.53,85380.65,85193.66,85292.4,0.009265,0.009313,0.007932,0.007932,62.1,1.64,37.9
1.72798E+12,85253.49,85372.68,85131.28,85370.53,0.009278,0.009551,0.009208,0.009265,62.1,1.64,37.9
1.72799E+12,84680.8,85361.18,84680.8,85253.49,0.008349,0.009278,0.008327,0.009278,62.09,1.64,37.91
1.72799E+12,84374.63,84700.46,84315.95,84680.8,0.007817,0.008364,0.007515,0.008349,61.82,1.62,38.18
1.72799E+12,84373.57,84474.81,84346.84,84374.63,0.006728,0.007917,0.006725,0.007817,61.95,1.63,38.05
1.728E+12,84455.58,84483.92,84373.57,84373.57,0.007104,0.007104,0.006676,0.006728,62.06,1.64,37.94
1.728E+12,84440.7,84634.48,84415.83,84455.58,0.006949,0.007148,0.006837,0.007104,62.06,1.64,37.94
1.728E+12,85395.46,85395.46,84440.7,84440.7,0.007873,0.008079,0.006944,0.006949,61.71,1.61,38.29
1.72801E+12,85654.48,85654.48,85395.46,85395.46,0.006618,0.007873,0.006557,0.007873,62.23,1.65,37.77
1.72801E+12,85392.22,85654.48,85323.46,85654.48,0.006661,0.006787,0.006485,0.006618,62.26,1.65,37.74
1.72801E+12,86045.38,86046.78,85392.22,85392.22,0.005615,0.006826,0.005537,0.006661,62.2,1.65,37.8
1.72802E+12,86674.4,86676.41,86045.38,86045.38,0.004657,0.005623,0.004657,0.005615,62.39,1.66,37.61
1.72802E+12,86633.26,86758.67,86549.5,86674.4,0.002818,0.004657,0.002818,0.004657,62.28,1.65,37.72
1.72803E+12,87274.16,87342.72,86540.77,86633.26,0.002176,0.002818,0.002176,0.002818,62.39,1.66,37.61
1.72803E+12,87052.61,87279.82,86925.25,87274.16,-0.000059,0.002176,-0.000059,0.002176,62.23,1.65,37.77
1.72803E+12,87299.21,87642.43,87052.61,87052.61,-0.001194,-0.000059,-0.001426,-0.000059,62.04,1.63,37.96
1.72804E+12,87343.27,87382.85,87137.89,87299.21,0.000381,0.000381,-0.001194,-0.001194,61.81,1.62,38.19
1.72804E+12,87315.8,87480.87,87296.66,87343.27,0.001866,0.001866,0.000381,0.000381,62,1.63,38
1.72804E+12,87633.68,87633.68,86791.05,87315.8,0.002492,0.002678,0.001866,0.001866,62.11,1.64,37.89
1.72805E+12,87148.6,87633.68,87033.16,87633.68,-0.000153,0.002492,-0.000153,0.002492,61.49,1.6,38.51
1.72805E+12,85976.02,87148.6,85950.67,87148.6,-0.000617,-0.000153,-0.000912,-0.000153,61.46,1.6,38.54
1.72805E+12,85120.38,85976.02,85060.9,85976.02,0.000252,0.000252,-0.000617,-0.000617,61.46,1.6,38.54
1.72806E+12,85886.78,85990.07,85120.38,85120.38,-0.00038,0.000252,-0.00042,0.000252,60.78,1.55,39.22
1.72806E+12,85708.74,85983.74,85593.32,85886.78,-0.000687,-0.00038,-0.0009,-0.00038,59.46,1.47,40.54
1.72806E+12,85535.26,85772.74,85528.36,85708.74,-0.000474,-0.000386,-0.000852,-0.000687,58.89,1.43,41.11
1.72807E+12,85528.79,85586.8,85369.35,85535.26,-0.001344,-0.00039,-0.001415,-0.000474,58.72,1.42,41.28
1.72807E+12,85221.33,85528.79,85210.38,85528.79,-0.000964,-0.000955,-0.001699,-0.001344,57.99,1.38,42.01
1.72808E+12,85165.46,85235.13,85109.42,85221.33,-0.001217,-0.000837,-0.001257,-0.000964,57.85,1.37,42.15
1.72808E+12,85007.1,85237.45,85002.08,85165.46,-0.001474,-0.001157,-0.001508,-0.001217,57.12,1.33,42.88
1.72808E+12,84720.24,85039.92,84596.21,85007.1,-0.001634,-0.001442,-0.001777,-0.001474,56.85,1.32,43.15
1.72809E+12,84568.93,84720.24,84508.35,84720.24,-0.002646,-0.001592,-0.002674,-0.001634,56.85,1.32,43.15
1.72809E+12,85046.66,85058.06,84568.16,84568.93,-0.003218,-0.002555,-0.003373,-0.002646,57.12,1.33,42.88
1.72809E+12,84704.22,85176.33,84704.22,85046.66,-0.003629,-0.003189,-0.003675,-0.003218,56.95,1.32,43.05
1.7281E+12,84274.68,84704.22,84250.33,84704.22,-0.003087,-0.002954,-0.003637,-0.003629,56.95,1.32,43.05
1.7281E+12,84260.74,84366.49,84234.02,84274.68,-0.002669,-0.002455,-0.003188,-0.003087,57.1,1.33,42.9
1.7281E+12,84026.94,84261.43,83951.91,84260.74,-0.001565,-0.001565,-0.002669,-0.002669,57.54,1.36,42.46
1.72811E+12,83961.39,84057.26,83878.39,84026.94,-0.000311,-0.000311,-0.001565,-0.001565,58.05,1.38,41.95
1.72811E+12,83998.33,84030.08,83938.15,83961.39,0.001088,0.001088,-0.000311,-0.000311,58.21,1.39,41.79
1.72812E+12,84087.6,84087.6,83986.3,83998.33,0.003669,0.003669,0.001088,0.001088,57.58,1.36,42.42
1.72812E+12,84331.38,84357.59,84087.6,84087.6,0.004884,0.005098,0.003669,0.003669,57.79,1.37,42.21
1.72812E+12,84419.37,84423.19,84326.44,84331.38,0.004223,0.004897,0.004223,0.004884,57.79,1.37,42.21
1.72813E+12,84562.15,84571.16,84378.56,84419.37,0.003448,0.004259,0.003448,0.004223,57.61,1.36,42.39
1.72813E+12,84733.83,84733.83,84537.34,84562.15,0.002957,0.003604,0.00293,0.003448,57.34,1.34,42.66
1.72813E+12,84891.38,84920.72,84733.83,84733.83,0.001784,0.002987,0.001654,0.002957,57.4,1.35,42.6
1.72814E+12,84988.22,84989.67,84842.09,84891.38,0.00169,0.002004,0.00159,0.001784,57.4,1.35,42.6
1.72814E+12,85231.24,85232.45,84979.06,84988.22,0.000838,0.00169,0.000838,0.00169,56.73,1.31,43.27
1.72814E+12,85293.32,85383.91,85222.15,85231.24,0.000524,0.000989,0.000499,0.000838,56.58,1.3,43.42
1.72815E+12,85104.72,85293.32,85073.45,85293.32,0.001998,0.00201,0.000519,0.000524,55.93,1.27,44.07
1.72815E+12,85289.52,85474.05,85103.4,85104.72,0.001667,0.002064,0.001467,0.001998,56.48,1.3,43.52
1.72815E+12,84906.14,85317.69,84906.14,85289.52,0.002022,0.002022,0.00159,0.001667,56.48,1.3,43.52
1.72816E+12,84751.94,84925.31,84737.69,84906.14,0.001186,0.002068,0.001186,0.002022,56.44,1.3,43.56
1.72816E+12,84373.13,84753.84,84319.73,84751.94,0.001023,0.001558,0.001023,0.001186,56.31,1.29,43.69
1.72817E+12,84179.32,84406.64,84179.32,84373.13,0.000317,0.001152,0.000281,0.001023,56.94,1.32,43.06
1.72817E+12,84277.21,84290.08,84179.32,84179.32,0.000594,0.000594,0.000079,0.000317,57.37,1.35,42.63
1.72817E+12,84430.18,84461.79,84277.21,84277.21,0.000787,0.000934,0.000432,0.000594,57.4,1.35,42.6
1.72818E+12,84267.02,84432.13,84235.33,84430.18,0.001156,0.001434,0.000778,0.000787,57.52,1.35,42.48
1.72818E+12,84322.18,84333.61,84193.07,84267.02,0.000747,0.001222,0.000692,0.001156,57.94,1.38,42.06
1.72818E+12,84390.13,84390.13,84267.52,84322.18,0.001095,0.001216,0.00056,0.000747,57.96,1.38,42.04
1.72819E+12,84499.04,84577.84,84390.13,84390.13,0.001666,0.001666,0.001078,0.001095,57.91,1.38,42.09
1.72819E+12,84334.38,84499.04,84240.66,84499.04,0.002227,0.002258,0.001665,0.001666,57.72,1.37,42.28
1.72819E+12,84336.27,84345.1,84283.02,84334.38,0.002738,0.002951,0.002227,0.002227,57.87,1.37,42.13
1.7282E+12,84291.74,84370,84291.74,84336.27,0.003288,0.003333,0.002686,0.002738,58.05,1.38,41.95
1.7282E+12,84401.17,84401.32,84226.84,84291.74,0.003534,0.003799,0.003146,0.003288,57.98,1.38,42.02
1.72821E+12,84445.12,84449.25,84230.29,84401.17,0.004227,0.00454,0.0035,0.003534,58.02,1.38,41.98
1.72821E+12,84443.96,84462.57,84364.84,84445.12,0.003612,0.004227,0.003474,0.004227,58.02,1.38,41.98
1.72821E+12,84623.53,84647.54,84425.31,84443.96,0.003593,0.003932,0.003463,0.003612,58.04,1.38,41.96
1.72822E+12,84963.01,85021.47,84552.09,84623.53,0.003157,0.003593,0.003075,0.003593,58.12,1.39,41.88
1.72822E+12,85677.41,85708.4,84963.01,84963.01,0.003745,0.003861,0.003157,0.003157,58.22,1.39,41.78
1.72822E+12,86297.09,86297.09,85558.02,85677.41,0.004235,0.004315,0.003552,0.003745,58.22,1.39,41.78
1.72823E+12,86420.1,86420.1,86131.21,86297.09,0.004194,0.004235,0.003329,0.004235,57.87,1.37,42.13
1.72823E+12,86643.81,86671.67,86269.02,86420.1,0.003638,0.00448,0.003638,0.004194,57.47,1.35,42.53
1.72823E+12,86830.34,86885.95,86643.81,86643.81,0.002834,0.003638,0.002834,0.003638,56.76,1.31,43.24
1.72824E+12,86892.42,86896.85,86820.53,86830.34,0.002449,0.002951,0.002449,0.002834,56.5,1.3,43.5
1.72824E+12,86831.59,87003.7,86798.52,86892.42,0.001908,0.002662,0.001893,0.002449,56.45,1.3,43.55
1.72824E+12,86766.7,86873.59,86752.66,86831.59,0.002415,0.002446,0.001783,0.001908,56.37,1.29,43.63
1.72825E+12,85957.82,86766.7,85957.82,86766.7,0.002825,0.002912,0.002415,0.002415,56.37,1.29,43.63
1.72825E+12,86048.44,86051.85,85924.25,85957.82,0.003562,0.003586,0.002797,0.002825,56.24,1.29,43.76
1.72826E+12,86182.28,86182.28,85718.99,86048.44,0.004573,0.00466,0.003562,0.003562,56.47,1.3,43.53
1.72826E+12,86370.55,86585.12,85482.86,86182.28,0.00478,0.00478,0.003942,0.004573,56.47,1.3,43.53
1.72826E+12,87630.91,87635.46,86346.6,86370.55,0.005079,0.005245,0.00478,0.00478,56.24,1.29,43.76
1.72827E+12,87878.89,88028.15,87630.91,87630.91,0.004521,0.005213,0.004521,0.005079,56.24,1.29,43.76
1.72827E+12,88049.06,88207.55,87811.44,87878.89,0.00371,0.004591,0.003686,0.004521,53.93,1.17,46.07
1.72827E+12,88170.13,88235.86,88049.06,88049.06,0.002178,0.003833,0.002178,0.00371,54.23,1.19,45.77
1.72828E+12,87718.85,88317.2,87716.82,88170.13,0.000923,0.002178,0.000923,0.002178,54.12,1.18,45.88
1.72828E+12,87911.29,87911.29,87601.42,87718.85,0.000113,0.00103,0.000102,0.000923,54.67,1.21,45.33
1.72828E+12,88174.36,88177.02,87882.83,87911.29,-0.000986,0.000113,-0.000986,0.000113,54.67,1.21,45.33
1.72829E+12,88012.57,88197.09,87881.76,88174.36,-0.000584,-0.000548,-0.000986,-0.000986,54.96,1.22,45.04
1.72829E+12,87620.15,88064.98,87525.93,88012.57,-0.000785,-0.000584,-0.001412,-0.000584,54.98,1.22,45.02
1.7283E+12,87578.27,87818.42,87516.07,87620.15,0.000943,0.000943,-0.000799,-0.000785,55.8,1.26,44.2
1.7283E+12,86890.67,87603.63,86744.63,87578.27,0.002823,0.002823,0.000943,0.000943,55.8,1.26,44.2
1.7283E+12,87158.09,87350.26,86890.67,86890.67,0.004259,0.004259,0.002823,0.002823,58.34,1.4,41.66
1.72831E+12,87617.14,87896.82,87157.34,87158.09,0.004893,0.005083,0.004259,0.004259,58.39,1.4,41.61
1.72831E+12,87284.57,87622.91,86260.75,87617.14,0.004272,0.005135,0.004175,0.004893,57.88,1.37,42.12
1.72831E+12,86721.63,87284.57,86588.85,87284.57,0.002111,0.004272,0.002111,0.004272,53.42,1.15,46.58
1.72832E+12,86742.1,86752.83,86423.01,86721.63,0.002338,0.002385,0.001959,0.002111,53.42,1.15,46.58
1.72832E+12,86484.39,86892.69,86477.41,86742.1,0.000913,0.002369,0.000904,0.002338,56.13,1.28,43.87
1.72832E+12,85773.46,86552.26,85324.31,86484.39,-0.000724,0.000968,-0.000744,0.000913,56.13,1.28,43.87
1.72833E+12,85076.74,85780.31,84903.3,85773.46,-0.001669,-0.000724,-0.001683,-0.000724,57.33,1.34,42.67
1.72833E+12,84640.77,85217.57,84640.77,85076.74,-0.002268,-0.001669,-0.002268,-0.001669,57.17,1.34,42.83
1.72833E+12,84515.69,84646.84,84492.5,84640.77,-0.002484,-0.002166,-0.002707,-0.002268,56.98,1.33,43.02
1.72834E+12,84553.59,85080.81,84511.97,84515.69,-0.002616,-0.002335,-0.002708,-0.002484,57.31,1.34,42.69
1.72834E+12,83237.51,84553.59,83236.47,84553.59,-0.001735,-0.001735,-0.002747,-0.002616,58.01,1.38,41.99
1.72835E+12,83635.2,83699.04,83237.51,83237.51,-0.000451,-0.000451,-0.001735,-0.001735,57.91,1.38,42.09
1.72835E+12,84358.03,84380.41,83588.84,83635.2,0.000694,0.000694,-0.000572,-0.000451,57.91,1.38,42.09
1.72835E+12,84450.5,84514.38,84088.94,84358.03,0.001519,0.001519,0.000533,0.000694,58.86,1.43,41.14
1.72836E+12,83868.95,84544.73,83861.93,84450.5,0.002586,0.002586,0.001519,0.001519,58.74,1.42,41.26
1.72836E+12,84196.53,84198.49,83861.47,83868.95,0.002859,0.002881,0.002314,0.002586,58.74,1.42,41.26
1.72836E+12,85957.32,85957.32,84183.45,84196.53,0.004169,0.004169,0.002851,0.002859,58.44,1.41,41.56
1.72837E+12,86329.33,86367.28,85957.32,85957.32,0.005951,0.005951,0.004169,0.004169,57.8,1.37,42.2
1.72837E+12,86308.75,86472.79,86133.32,86329.33,0.007044,0.007044,0.005951,0.005951,58.43,1.41,41.57
1.72837E+12,86552.9,86611.69,86308.75,86308.75,0.008762,0.008762,0.007044,0.007044,58.43,1.41,41.57
1.72838E+12,86760.05,86911.93,86492.22,86552.9,0.01,0.01,0.008762,0.008762,58.76,1.43,41.24
1.72838E+12,86560.89,86760.05,86516.45,86760.05,0.01,0.01,0.01,0.01,59.05,1.44,40.95
1.72839E+12,86629.95,86751.31,86542.33,86560.89,0.01,0.01,0.01,0.01,58.89,1.43,41.11
1.72839E+12,86743.37,86776.04,86555.23,86629.95,0.01,0.01,0.01,0.01,58.89,1.43,41.11
1.72839E+12,86636.03,86948.68,86204.68,86743.37,0.01,0.01,0.01,0.01,58.45,1.41,41.55
1.7284E+12,85478.58,86636.03,85474.23,86636.03,0.01,0.01,0.01,0.01,58.45,1.41,41.55
1.7284E+12,84610.32,85620.07,84610.32,85478.58,0.008101,0.01,0.008101,0.01,59,1.44,41
1.7284E+12,85715.67,85715.67,84610.32,84610.32,0.006075,0.008101,0.006075,0.008101,59.59,1.48,40.41
1.72841E+12,85701.33,85874.38,85404.63,85715.67,0.005222,0.006078,0.005041,0.006075,59.59,1.48,40.41
1.72841E+12,85542.14,85701.33,85486.66,85701.33,0.005351,0.005351,0.004806,0.005222,59.61,1.48,40.39
1.72841E+12,86763.62,87040.16,85542.14,85542.14,0.007899,0.007899,0.005351,0.005351,59.61,1.48,40.39
1.72842E+12,86677.4,86774.17,86662.32,86763.62,0.01,0.01,0.007886,0.007899,59.75,1.48,40.25
1.72842E+12,86412.79,86677.4,86410.03,86677.4,0.01,0.01,0.01,0.01,59.82,1.49,40.18
1.72842E+12,86060.26,86432.03,86060.26,86412.79,0.01,0.01,0.01,0.01,60,1.5,40
1.72843E+12,85922.61,86060.26,85908.15,86060.26,0.01,0.01,0.01,0.01,60,1.5,40
1.72843E+12,86197.55,86215.97,85922.61,85922.61,0.01,0.01,0.01,0.01,60.3,1.52,39.7
1.72844E+12,85525.91,86253.81,85490.52,86197.55,0.01,0.01,0.01,0.01,60.3,1.52,39.7
1.72844E+12,85688.57,85698.39,85485.32,85525.91,0.009464,0.01,0.009464,0.01,59.6,1.48,40.4
1.72844E+12,84932.91,85719.95,84932.91,85688.57,0.008194,0.009464,0.008179,0.009464,59.53,1.47,40.47
1.72845E+12,84907.62,84932.91,84880.69,84932.91,0.007236,0.008194,0.007236,0.008194,59.71,1.48,40.29
1.72845E+12,84601.48,84921.03,84552.57,84907.62,0.0072,0.007324,0.006994,0.007236,59.5,1.47,40.5
1.72845E+12,85058.59,85058.59,84601.48,84601.48,0.006072,0.0072,0.006072,0.0072,60.06,1.5,39.94
1.72846E+12,84799.9,85081.98,84785.37,85058.59,0.005155,0.006072,0.005155,0.006072,59.93,1.5,40.07
1.72846E+12,84944.82,84955.55,84738.28,84799.9,0.005279,0.005321,0.004993,0.005155,60.32,1.52,39.68
1.72846E+12,85125.09,85170.45,84928.95,84944.82,0.00561,0.005611,0.00502,0.005279,60.46,1.53,39.54
1.72847E+12,85375.02,85377.27,85027.45,85125.09,0.005443,0.00561,0.005097,0.00561,61,1.56,39
1.72847E+12,85576.29,85576.29,85368.89,85375.02,0.006441,0.00646,0.005443,0.005443,61.12,1.57,38.88
1.72848E+12,87281.43,87281.43,85465.21,85576.29,0.007152,0.007175,0.006441,0.006441,61.25,1.58,38.75
1.72848E+12,88411.46,88416.2,87237.59,87281.43,0.008085,0.008085,0.007152,0.007152,60.92,1.56,39.08
1.72848E+12,88685.9,88931.76,88411.46,88411.46,0.00921,0.00921,0.008085,0.008085,60.76,1.55,39.24
1.72849E+12,87968.15,88926.84,87844.56,88685.9,0.008023,0.009362,0.008023,0.00921,61.17,1.58,38.83
1.72849E+12,88793.82,88793.82,87734.31,87968.15,0.007095,0.008023,0.006994,0.008023,60.8,1.55,39.2
1.72849E+12,88563.9,88798.47,88457.67,88793.82,0.007653,0.007706,0.007095,0.007095,62.14,1.64,37.86
1.7285E+12,88485.58,88626.02,87801.66,88563.9,0.008033,0.00805,0.007477,0.007653,62.39,1.66,37.61
1.7285E+12,89118.2,89123.97,88485.58,88485.58,0.0094,0.0094,0.008033,0.008033,62,1.63,38
1.7285E+12,87586.81,89410.36,87586.81,89118.2,0.008131,0.009463,0.008131,0.0094,62.84,1.69,37.16
1.72851E+12,86836.21,87586.81,86836.21,87586.81,0.004921,0.008131,0.004921,0.008131,63.33,1.73,36.67
1.72851E+12,86835.86,87006.35,86827.65,86836.21,0.002884,0.004921,0.002884,0.004921,64.08,1.78,35.92
1.72851E+12,86900.7,86922.45,86681.58,86835.86,0.00209,0.002884,0.00209,0.002884,64.22,1.8,35.78
1.72852E+12,86940.32,87183.52,86900.7,86900.7,0.002619,0.002738,0.002028,0.00209,64.22,1.8,35.78
